disease,postLink,postHeading,postContent
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/brintellix-brintelix-adhd-2985184.html,Brintellix - Will brintelix help with ADHD?,
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/17-years-150-lbs-started-concerta-36-mg-worked-1755876.html,I am 17 years old 150 lbs and I started concerta with 36 mg and it worked great for me but I was?,... still having a little problem focusing so my doctor increased my dose to 54 and after that I felt like the med did not work I started feeling numb nervous and I was angry all the time do you think my dose is too high and if i lower the dose will i face any withdrawal symptoms?Thanks 
Anxiety,https://www.drugs.com/answers/caffeine-lexapro-effects-3491901.html,Caffeine and Lexapro? The effects?,"Does anyone experience an increase in heart rate and anxiety after caffeine intake while on Lexapro? I didn’t really have this problem before taking the medication, however now while I’m currently taking it, I can’t really drink coffee or soda because of the side effects. Is anyone else experiencing this? "
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/guanfacine-gluten-free-701911.html,Is guanfacine gluten free?,My son has ADHD and Celiac's desease and i need to find a safe medication for him. We have tried straterra with no good results. 
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/stop-taking-ritalin-week-657149.html,If I stop taking Ritalin for a week or so will it work again?,"work again? Ive been taking it for 9 months and I'm at the highest dose 60mg a day. 20 mg 3 times a day short acting. Last like 2 hours.I'm not as productive as I use to be and starting to not learn anymore.It's like my brain doesnt remeber things anymore during reading and lectures. I was taking it everyday. so I'm wondering if I stop for a week or so, will it go back to working again once my body has not gotten use to the everyday dose? "
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/denied-adderall-housewife-3314391.html,Denied Adderall because I'm just a housewife?,"I've been on Adderall for around four years and just recently I was informed by two different doctors that I can no longer get my medication because, and I quote, ""you're just a housewife"". Had I been a student or employed it would have been different. I asked the first doctor ""So because I'm just a housewife I don't need to be able to function?"" Yep, that's correct. I can't find any site that states that ""housewives"" are not to be prescribed Adderall. Someone please help me out! Had I never been treated for my ADHD it would be different, I never would have known or noticed that my brain didn't work like other peoples does, I always thought that's just how it is. But being medicated all those years and finding how awesome it was to actually start AND finish projects, to sleep through a whole night damn near every night and to be able to watch a movie all the way through... the list goes on and on, has now cursed me because now I KNOW how it's supposed to be, I know what it feels like to function normally and how I'm being forced to live isn't even close. Being a housewife is no reason to deny anyone quality of life! "
Anxiety,https://www.drugs.com/answers/normal-head-pressure-constant-withdrawing-3469060.html,Is it normal to have head pressure constant when withdrawing clonazepam?,"I was under clonazepam 2 mg for last 10 years; now I am under withdrawal phase- Till my last dose i.e. 0.25 mg/ day; I was fine. It is been 3 days now no dose of clonazepam. I am facing light headed. constant head pressure, light heart, concentration issue. Please advice how many more days I have to face this brutal torture. Is there any medication available to get rid from this side effects; even not sure whether these side effects are normal or not; even don't know whether there is going to be something wrong or not. Just trying to get rid from the medicine. "
Anxiety,https://www.drugs.com/answers/you-stop-taking-xanax-withdrawal-symptoms-3476549.html,"If you stop taking Xanax on your own, will there be withdrawal symptoms?","I've been taking Xanax for over a year and I quit taking them about a week ago, will that cause some kind effect to my body or cause withdrawal symptoms "
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/taking-concerta-6-7-years-choice-add-deny-3435979.html,"I been taking Concerta since I was about 6 or 7 years old, not by choice for ADD which I deny...",... having but have been severely affected by side effects and I think it gave me a misdiagnosis because of it and worse i think it might be deteriorating my mind and body from about a little over ten years of use i am underweight with no reason and everyone defends the med and blames me for my problems even my mother who thinks its miracle pill i see it as a happy death pill and well help please I am just trying keep healthy and stay alive by choice. I also have Suicidal Ideation. mild though but I think Concerta caused this as part of its side affects as well and I just want to know should I take it or not? I am still going to consult my doctor though I am 22 as now. 
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/clonidine-you-stutter-2830917.html,Does clonidine cause you to stutter?,
Anxiety,https://www.drugs.com/answers/do-you-take-it-with-water-or-put-on-your-tongue-176596.html,Do you take it with water or put on your tongue to disolve?,Which method works better? 
Anxiety,https://www.drugs.com/answers/xanax-0-25mg-week-withdrawal-issues-3476367.html,Xanax 0.25mg once a week withdrawal issues?,I had taken 0.25mg Xanax once a week for anxiety issues (for about 5-6 weeks... so a total of about 6 pills). Should I expect any withdrawal symptoms at this very low dosage? 
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/naltrexone-adhd-med-anxiety-attacks-3009175.html,Naltrexone with adhd med or perhaps anxiety attacks?,I felt naltrexone would work fast and instant but I still have moments of high anxiety to drink. I was given anxiety med but I do not take due to driving for work. Could my adhd med being causing the anxiousness that I feel? 
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/anyone-brand-intuniv-switch-generic-guanfacine-2889531.html,Has anyone been using the brand Intuniv and had to switch to generic Guanfacine?,My insurance no longer wants to cover the brand for my 6 y/o and I'm concerned about how the two meds compare. 
Anxiety,https://www.drugs.com/answers/klonopin-and-xanax-229957.html,Klonopin and Xanax?,"I took a xanax 0.5mg at 3 this afternoon. It is now almost midnight and I am wondering if it is ok to take a klonopin .5mg. I have a prescription for each, I rarely take either but today I have had some major family issues that are causing my anxiety to be situationally worse. I want to take a klonopin so I can try to get some sleep but I didn't know if it was safe since i had taken xanax earlier in the day. Also I am on a short term script for vicodin but have not taken a dose since 8 pm. Advice is needed and appreciated. "
Attention-Deficit Hyperactivity Disorder (ADHD),https://www.drugs.com/answers/hello-can-anyone-tell-me-if-there-are-european-294806.html,Hello - can anyone tell me if there are European countries in which Adderall is legal?,Thanks in advance! 
Anxiety,https://www.drugs.com/answers/whether-the-diazepam-is-habit-forming-drug-303427.html,Whether the diazepam is habit forming drug?,i m taking diazepam since last 1 year. now a days without taking drug i can not do any work. i m getting depressed. i m deeped in my own thinking. it is due to for what? is diazepam safe for me? Any other drug that are relief for this problem. 
Anxiety,https://www.drugs.com/answers/paxil-and-wellbutrin-combination-372320.html,Paxil and wellbutrin combination?,"My doctor gave me another option he said since taking paxil takes my sex drive away , sometimes taking wellburtin with the paxil will reverse the sexual side effects . Has anyone ever taken this ?? "
Anxiety,https://www.drugs.com/answers/anxiety-and-stress-is-zanax-good-for-anxiety-70837.html,Anxiety and Stress - is Xanax good for anxiety?,
Anxiety,https://www.drugs.com/answers/effectively-quick-taper-xanax-25-3475593.html,How can I effectively do a quick taper from Xanax 0.25mg?,"On Christmas Day, I started taking 1/4 of 0.25mgc Xanax. After a week, that amount didn’t help and I started taking half. That lasted two weeks and then I started taking a whole pill. This lasted up until about the 1st of February. I started tapering by doing half again. I had some withdrawal symptoms so I did half and took half of the other half. I’ve been doing that since the beginning of February up until last week. My hormones caused my anxiety to go crazy so I had to take a whole one the last two days.. how can I taper effectively without big withdrawal symptoms. My biggest fear is seizing or something. "
Anxiety,https://www.drugs.com/answers/valium-theanine-and-gaba-interactions-431189.html,Valium theanine and gaba interactions?,"been on 4mgs of vallium for 1 year now and want to reduce it using zen capsules... are there any contraindications between diazepam,gaba and theanine? many thanks, lee "
Anxiety,https://www.drugs.com/answers/tongue-swelling-just-started-gabapentin-please-473340.html,"Tongue swelling, just started gabapentin..Please help?",
Anxiety,https://www.drugs.com/answers/anyone-taking-pregabalin-trazodone-621428.html,Is anyone taking pregabalin and trazodone?,interest as i myself take them 
Anxiety,https://www.drugs.com/answers/taking-xanax-after-bad-vyvanse-crash-make-crash-570896.html,Will taking xanax after a bad vyvanse crash make the crash go away?,im 16 years old and im perscribed to vyvanse and xanax. if i take my 70mg vyvanse and later on have a really bad crash will the xanax help stop it? im taking my vyvanse tomorrow morning before summer school and my friends will be at my house after. im taking the pill at about 6 in the morning and i get home around 3. im nervouse im going to have a really bad crash like i did one time and it was really bad. i might smoke butts with them after also. but if i do have a really bad crash will taking the xanax help stop it? my psych said it would but i havent really taken my vyvanse since that crash. so im not sure if i should take it or not cause i dont want to have a really bad crash. my xanax are .5 mgs so i usually take 2. will doing that help if im having a really depressing crash? sorry if this is confusing. i just dont want to have a crash but i really wanna take the vyvanse cause they make me feel soo good. 
Anxiety,https://www.drugs.com/answers/10mg-valium-3to-4hrs-ago-25mg-benadryl-686703.html,I took a 10mg valium about 3to 4hrs ago is it ok to take a 25mg Benadryl?,
Anxiety,https://www.drugs.com/answers/anxiety-effect-raise-paranoid-personality-663830.html,Does Anxiety effect/raise paranoid personality?,I have report that I have anxiety and shows paranoid personality also. My question is dose anxiety increase paranoid personality? 
Anxiety,https://www.drugs.com/answers/trazodone-does-long-term-usage-of-trazadone-by-an-482912.html,Trazodone - Does long term usage of trazadone by an elderly man (68 yrs old till now 79 yrs old)?,"... have any cases of severe memory loss, Alzheimer/ Dementia? My father takes trazadone every night and has for many years. He has anxiety quite a bit too. Does this drug have these side effects? "
Anxiety,https://www.drugs.com/answers/effexor-xr-make-you-nervous-dose-increased-150-828888.html,Does effexor xr make you more nervous when the dose is increased? I just went from 150 to 225 4 days,... ago. I am very nervous. But my stomach anxiety has improved. Help please dear supportive friends 
Anxiety,https://www.drugs.com/answers/medications-affect-memory-thinking-677492.html,What medications affect memory or thinking?,Just some of the most common medications 
Anxiety,https://www.drugs.com/answers/quitting-propranolol-40-abruptly-812025.html,Quitting Propranolol 40 abruptly ?,I have abruptly quitted taking propranolol. now I have swift heart beats when I go to bed. should I restart using it again on my own? 
Anxiety,https://www.drugs.com/answers/phyciatrist-told-2-1-2-10-mg-diazepam-started-686858.html,My phyciatrist told me to take 2 1/2 10 mg of diazepam. I started?,"taking it and I got so depressed. I take more psychiatrist medications. I just wanted to know if diazepam can cause sadness, feeling like crying, throwing things, feeling like a robot. I can not begin to tell you how bad I felt.  Thanks "
Anxiety,https://www.drugs.com/answers/periods-feeling-trapped-smothered-lot-times-wake-682316.html,I've been having periods of feeling like I'm trapped and being smothered. A lot of times I wake up?,"Feeling like that, sometimes it's when I'm trying to go to sleep. Other times I don't want to see anybody or answer the phone. This started when I came home from the hospital. I was hospitalized because of having a stroke on July 9 2012. I am recovering, slowly. Why would I get the feeling of being boxed in or trapped and can't breathe. Is it associated with depression? "
Anxiety,https://www.drugs.com/answers/long-side-affects-anxiety-cortzone-shot-1757628.html,How long does the side affects like anxiety last from a cortzone shot?,I got a cortzone shot almost 4 weeks ago in my back for herniated discs. I have suffered from anxiety for about 10 years now. Ever since the shot my anxiety has been higher than it has been in 4 years or so. How long is this going to last! Anyone feel the same and tell me how long it lasts?? 
Anxiety,https://www.drugs.com/answers/difference-between-buspirone-xanex-874366.html,What is difference between buspirone and xanex?,
Anxiety,https://www.drugs.com/answers/premature-ejaculation-anyone-promescent-before-1062097.html,Premature Ejaculation - Has anyone used Promescent before?,I've struggled with PE in the past and visited a urologist but wasn't happy with any of the oral meds he prescribed. Started off with low dose Prozac but it killed my sex drive and then moved onto Tramadol but made me drowsy. I got a second opinion from another doc a few months ago and he said to try Promescent. Took me a few times to get the dosage right but once I found my sweet spot it worked great. The Wife likes it too because it didn't affect her at all like past topicals I tried 
Anxiety,https://www.drugs.com/answers/cetirizine-anxiety-drowsiness-2424986.html,Can cetirizine help with anxiety and does it cause drowsiness?,
Anxiety,https://www.drugs.com/answers/prescribed-librium-pharmacy-closed-hold-doctor-2458414.html,I was prescribed Librium but the pharmacy was closed and can't get a hold of my doctor?,I try calling the hospital the hospital I'm up on me so I'm trying to find out what are my options right now 
Anxiety,https://www.drugs.com/answers/remeron-mirtazapine-890643.html,Remeron/Mirtazapine?,"Can anyone tell me what their experience has been with tapering off of remeron/mirtazapine. I am taking 15 mg at bedtime since Mid Sept 2013.  I understand the first person to ask is my doc. My doc told me take 7.5 mg for 1 week and then stop altogether. My pdoc says I can stop quickly as well, he does not think it is helping much for anxiety. However, I do think it has helped my for sleep and also appetite. I tried lexapro and zoloft back in Sept and Nov, both had the typical adverse side effects which would not let up. So I do not take those. I do take either 0.25 mg or 0.5 mg of klonopin during the day. Never more than the 0.5 mg, and that would be split into 2 doses. I was told I have GAD and maybe OCD issues. I do therapy and she is not so sure about the GAD. My anxiety seems to largely stem from 2 or 3 major issues in my life. Work related stress being the main one. The other two are, ironically, issues I never even thought about before my anxiety hit me back in July. I had lost 15 lbs and was not big to begin with. I have gained almost all of that back. So gaining my weight back became an obsession. The other issue is the meds themselves. I am med phobic and have a large degree of anxiety about taking any of these types of meds. However, what I am taking now has helped me to bring the anxiety down to much lower levels. It still flares up once in awhile. My first choice is to manage it with no meds if at all possible.  It is worse during the day if it hits me, hence the reason no one is questioning the use of klonopin (except myself and my constant worry about taking it for too long). My pdoc says klon can be used and he did not seem too worried about the dosage I am on. I was told I could take up to 1.5 mg a day, I have never done more than 0.5 mg a day.  Anyway, the last time I attempted to stop remeron was when i first started lexapro. The pdoc said my reactions were due to the lexapro. He discounted me having any problems stopping the remeron. I should say I am thinking about stopping the remeron and do not plan to do it before I speak with him in a couple of weeks. But given what he has told me in the past, I am thinking he will recommend a quick taper. What I do not want to do is stop too quickly, I have time to take it slow and make sure the effects of stopping the remeron are minimized. thanks "
Anxiety,https://www.drugs.com/answers/venlafaxine-restless-2446193.html,Venlafaxine and restless?,Posted yesterday re weakness. On 75 dose for 4 days now. This am woke up restless. Feel like I need to walk a mile. Just needed to vent to others who have been there. Has anyone else had this? 
Anxiety,https://www.drugs.com/answers/long-passion-flower-899282.html,How long does passion flower last?,"I have an herbal blend that contains passion flower, but the blend is long past expired. Is there any chance that the passion flower contained within it is still good? I need it for anxiety until I can get to my doctor and get a refill on my ativan. "
Anxiety,https://www.drugs.com/answers/propranolol-safe-extra-anxiety-attack-2657212.html,Propranolol - Is it safe to take an extra pill if I am having an anxiety attack?,I am prescribed Propranolol ER 60MG 
Anxiety,https://www.drugs.com/answers/long-temazepam-2578268.html,How long do I need to be on temazepam?,"Hi all, this will be the 3rd night I'm taking temazepam 15mgs I wasn't sleeping until 5am each morning awake entire night  It was my anxiety kept me awake, it's now helped me sleep thank god. I would like to know does anyone get their normal sleep pattern back my body is so out of wack or do I need to be on theses tablets rest of my life ?  I will be asking my doctor next week, but for peace of mind want to know, thank you "
Anxiety,https://www.drugs.com/answers/long-fetzima-withdrawal-1957403.html,How long does Fetzima withdrawal last?,I wasweaned off 45 mg Amitriptylne about two weeks ago and started on Fetzima on cross taper. When I hit 40 mg (10 days into this experimenet gone wrong) I hit the wall with horrible anxiety headachs stomach pain insommnia side effects So he told me to take two days of Fetzima 20 mg and started me back on 25 mg of ami. First night was not so bad Today no Fetzima ( thank God) but had tachycardia over 140 for 40 minutes and had to go to ER also have anxiety that is almost unbearable. Anyone have simialer experience? Opinions? Is it the Fetzima? or something to do with the restarting the ami. Doc has no clue!!! I If it is Fetzima any guesses on how long this will last or what I can do to keep my sanity in the meantime. The only other thing I take is ativan .5 three times a day It is helping a tiny bit I trying to keep perspective but it is hard Thanks for listening 
Anxiety,https://www.drugs.com/answers/lexapro-anxiety-after-month-medication-2476978.html,Lexapro - Anxiety after a month of medication?,"Hi everyone. Has anyone experienced anxiety after taking lexapro for a month. I was doing fine the last few weeks. I haven't really had much in the way of side effects except dry mouth some times and a prickly feeling over my right eye. Anyway, i woke up this morning with that terrible feeling of dread. Now I also have several hormonal issues going on and having my cycle every two weeks. It seems its due again. Im concerned because if the lexapro can't help me during these times then I have to change medications. I would have hoped that at this point, 32 days, I would have avoided this. "
Anxiety,https://www.drugs.com/answers/seborrheic-dermatitis-hey-hate-condition-haunting-2687865.html,"Seborrheic Dermatitis - Hey, I hate this condition, its been haunting me since I was 15 or so, now?","... im 20, im better than ive been before but its still there, and i have anxiety atacks almost every time i go to university because of it, and as you guy know, anxiety only makes it worse.. please any advices?? (sorry for my english, im from uruguay) "
Anxiety,https://www.drugs.com/answers/citalopram-sertraline-2803944.html,From citalopram to sertraline?,hi i am awful at taking meds but a few months ago i was told i had anxiety so was put on citalopram 10mg so easy me on it found my self feeling ok some days n worse on others was having sleeping problems on it so doc surgested take my med 1 day n miss the next must say the day i didn't have it felt a bit panicy but have rescue remedy as the way went on i felt like me again n could sleep any ways my doc put me on 20mg of citalopram nt even had them a week n i was at the docs other day on my check up n a diff doc goes to me i dont think citalopram is working for u try sertraline i was a little confussed as not even been aweek on the 20mg of citalopram n hes give me 50mg of SERTALINE to take half a tab a day for 2weeks then the full tablet after that and i said i am no good with meds scared of everything that could go wrong took me a month to get my first lot of meds but i did it i have no idea what the STERALINE will do anyting dont want to look it up as i will just focus on the bad things as i think the reason for my anxiety is i have been getting chest n breast inflamation for a few year but the last time i had it was three or four time close to each other in a year n half n the last time i had it 2 week later i got told i had anxiety so i think that set it off with the bad thinking of why am i getting it so much so close together i am new to anxiety not had it too long i am trying my to handle it got self help tips n going to do CBT as it can be very helpful which i hope it is i have 4 kid a wonderful husband who reasures me i will be ok i just don't want SERTRALINE to give me suicidale thoughts i really just want to be me again n do things more with my kids as its not fair on them any thoughts on switching from citalopram to sertraline thank you so kindly 
Anxiety,https://www.drugs.com/answers/switching-ssri-perhpas-celexa-paxil-2815827.html,Switching to another SSRI perhpas Celexa or Paxil?,"I was on Lexapro for 2 years and it worked great. Then I got my anxiety back and was put on Effexor XR (which I was fine with for 6 months) and got back symptoms again. The Dr.cross tapered me from Effexor and put me on Prozac 20 mgs and now upped to 40. It is doing nothing. I am so upset. This has been going on for 2 months. I am beside myself. Do you think that another SSRI like celexa could work? I was on Paxil at one time, which worked great, but I gained so much weight. "
Anxiety,https://www.drugs.com/answers/zolpidem-5-mg-tablets-kidney-damage-sleep-2736235.html,Will zolpidem 5 mg tablets cause kidney damage if taken for sleep?,I had been taking 10 mg Valium for sleep and anxiety until I had a heart valve replacement in January that when they said to try zolpidem 
Anxiety,https://www.drugs.com/answers/improve-short-term-memory-2762600.html,How can I improve my short term memory?,"I have been taking clonazepam for anxiety disorder for about fifteen years. One physician told me years ago that one day short term memory loss would become a problem. Now it is more than just a problem. I am a cook by trade and you can imagine how short term memory plays a vital role in a high volume kitchen. I am aware that when having not taken my medication for a few days, I seem sharper and even at my age short term memory is heightened. Also, emotional responses become greater, less numbness. Unfortunately, the anxiety becomes overwhelming even after withdrawal symptoms fade. Looking for a way to survive without seeking disability. "
Anxiety,https://www.drugs.com/answers/long-average-ativan-tablet-work-2935232.html,"How long, on average, does the ativan tablet take to work?",
Anxiety,https://www.drugs.com/answers/trazodone-100mg-work-safe-2-2936063.html,Trazodone - I take 100mg and really does not work... is it safe to take 2 of them?,
Anxiety,https://www.drugs.com/answers/anyone-experience-weaning-zoloft-2682450.html,Anyone with experience weaning off of zoloft?,"Here's my story, being as brief as possible. I began taking zoloft in September 2014, just 25mg. I increased to 50 after 2 weeks and basically felt my anxiety slightly increase (I've come to find out that I should'nt have even been on zoloft as its not really for anxiety?). I was mainly nauseous and nervous most of the time. I thought I just needed more medicine, so decided to increase to 75mg in January. My anxiety increased so I went to 100mg. After 7-10 days of 100, I felt like a zombie. Some awful crying spells, fatigued, headaches... nothing like I had previously experienced. I decided that the zoloft didn't work well with me so I'm currently weaning off of it before switching to Lexapro. For the last two weeks since I began weaning (went from the 100mg to 62.5mg for a week and now currently on 50mg for last 5 days), I've had this dull, lingering headache that doesn't go away. It's in the back of my head and I feel somewhat dizzy and disoriented as well. However, I haven't felt too nervous nor anxious oddly enough, but pretty lethargic and weird. Is this all fairly typical for being on zoloft for about 6 months. How long would anyone expect to feel this way? It's not a very a high dosage nor long period of time so I'm a little concerned. I was at my doctor on Wednesday to discuss the switch and my symptoms and he didn't seem concerned at all. I also asked for an EKG (which was normal) and he asked ""why do you think you had a cardiac event??? "". I guess he doesn't know how us anxious people operate lol. Thanks in advance for any responses! Good luck everyone! "
Anxiety,https://www.drugs.com/answers/you-grapefruit-oil-externally-taking-alprazolam-2991102.html,Can you use grapefruit oil externally while taking Alprazolam?,"I have been told never to drink or consume grapefruit/juice while on Xanax, but can I use soaps and shampoos that have grapefruit oil extracted from the rind in them? I can't find anything online that leans either way on the subject, any help is appreciated!! "
Anxiety,https://www.drugs.com/answers/feel-weird-20mg-lexapro-3049368.html,Feel weird on 20mg Lexapro?,This might sound stupid but I just started taking 20mg of Lexapro yesterday and about? 15minutes after taking it I feel like nervous jittery. Is this normal? 
Anxiety,https://www.drugs.com/answers/blue-capsule-marked-apo-t2-3047537.html,What is the blue capsule pill marked APO T2?,
Anxiety,https://www.drugs.com/answers/emetophobia-lexapro-3039630.html,Emetophobia and Lexapro?,"Hello all! I have been on Lexapro for almost 3 weeks not and slowly seeing positive improvements! My anxiety was heightened as I was getting used to the medication, but I am slowly getting past the symptoms. However, I do have Emetophobia. I always hated throwing up, but recently it has become this huge fear to me and I am not even sure why. I know if I v* I will feel better! I know it does not last long and is not a big deal. When someone mentions the stomach virus going around, I go into anxiety-panic mode. And this is lately, since my heightened anxiety with Lexapro. I was just wondering if anyone on Lexapro with Emetophobia has felt the medication decreasing the OCD thoughts about vomiting and getting the stomach flu??? I never used to be this anxious about it and I sometimes accept the fact that sometimes we get sick, but some days I cannot get over that obsessive thought of being afraid to v*. If you have seen improvements with this phobia on Lexapro, please let me know, thank you! (btw- not afraid of public places, bathrooms, buffets, and I do not excessively wash my hands, not a germaphobe, but just that intense fear of nausea and v*.) "
Anxiety,https://www.drugs.com/answers/age-restriction-taking-st-johns-wort-3035568.html,Is there an age restriction for taking St Johns Wort?,"My 14 year old daughter suffers with bad anxiety and we have tried lots of different methods, such as CBT which have really helped but it is still with her and she does have really bad days still. I have read lots of positive things about St Johns Wort, but just wondered if there's an age restriction. I would appreciate any advice. "
Anxiety,https://www.drugs.com/answers/citalopram-4-weeks-today-20mgs-anxiety-struggling-2931615.html,Hi there I have been on Citalopram for 4 weeks today 20mgs for Anxiety and Im still struggling?,"i have had only 2 good days since ive been on the medication and im starting to lose all hope that they are going to work. I have taken 4 weeks of work as my Anxiety has been elevated and im now at the point where im thinking do i stop or keep soldiering on. I have read that im at the point where its the next couple of weeks where i should start to see improvements ive also read that if im not seeing improvements by now i should move on can someone please shed some light on this for me ,xx "
Anxiety,https://www.drugs.com/answers/day-8-paxil-cr-12-5mg-waking-feeling-anxious-3182178.html,"Day 8 of Paxil CR (12.5mg), waking up feeling anxious and shaky. Does anyone know if this will go?","... away? Sometimes it subsides on its own but other times I need to take Klonopin for it to go away. Could this just be start up side effects? Also, I've been taking it at night and when I wake up I feel nauseous, sometimes it lasts for a couple of hours, sometimes all day. Thanks! "
Anxiety,https://www.drugs.com/answers/alcohol-withdrawal-3-months-sober-alcohol-suffer-3180738.html,"Alcohol Withdrawal - 3 months sober from alcohol and still suffer from daily anxiety,dizziness and?",... depersonalization. Will this pass? 
Anxiety,https://www.drugs.com/answers/day-7-sertraline-good-couple-days-feeling-awful-3131656.html,On day 7 of sertraline had a good couple of days feeling awful today?,Does this get better would be good to hear from someone else who had this experience anxiety and stress 
Anxiety,https://www.drugs.com/answers/think-sertraline-high-3061803.html,I think my sertraline may be too high??,Am taking 100mg sertraline every day. Was to stop anxiety etc but removed myself from job which was main cause and now (4 weeks later) after feeling amazing am constantly tired. Do you think it's time to reduce my dose now my anxiety has decreased? 
Anxiety,https://www.drugs.com/answers/negative-interactions-between-effexor-serovital-3161241.html,Are there any negative interactions between Effexor and serovital?,"I take venlafaxine daily. I have in the past taken different dietary supplements and while taking them noticed that my anxiety level increased. Stopped taking them and went back to normal. I am 57, going through menopause, low to no libido and have found it very difficult to lose weight no matter what I do. Hoping serovital would be different. Any info would be greatly appreciated. "
Anxiety,https://www.drugs.com/answers/half-5-clonazepam-feel-difference-half-3153152.html,"I took half of a .5 clonazepam, If I don't feel a difference can I take the other half?","I was prescribed buspirone 7.5mg and tried a couple times and won't y again! Made me feel worse! I have anxiety from worrying about taking the meds cause of side effects. I finally decided to try the clonazepam by taking half of a .5mg , I really don't feel much of a change after an hour so is it safe to take the other half? Thanks in advance :) "
Anxiety,https://www.drugs.com/answers/body-dysmorphic-disorder-taking-zoloft-past-weeks-3151806.html,"Body Dysmorphic Disorder - I have been taking Zoloft for the past two weeks and I have BDD, I still?",... get anxious and emotionally exhausted and misunderstood and feel really really sad inside. What to do to ease this 
Anxiety,https://www.drugs.com/answers/citalopram-stick-after-month-taking-10mg-feel-3165412.html,Citalopram - Should I stick with it after a month of taking 10mg and don't feel better??,"I started taking 10mg of cipramil a month ago and got very bad side effects at the start, it was the worst two weeks of my life! Now a month on my anxiety is still through the roof( it got worse when I started medication), I've disturbed sleep, yawning constantly. I'm just starting to doubt it now even though most reviews are great. For me it's the heightened anxiety I just can't handle. My biggest fear is im suppose to be visiting Australia in 6 weeks(I live in ireland) and the thoughts of being like this going I don't think I could go!!! I need advice "
Anxiety,https://www.drugs.com/answers/anyone-success-taking-trintellix-wean-effexor-xr-3287735.html,Has anyone had success taking Trintellix to help wean off of Effexor XR?,
Anxiety,https://www.drugs.com/answers/valerian-root-morning-prescribed-lorizapam-3066478.html,I took valerian root in the morning and then was prescribed lorizapam and took it later?,I read that you should interact these 2 things is there any danger? The valerian was 500 mg and the lorizapam was 1 mg 
Anxiety,https://www.drugs.com/answers/switching-lexapro-staying-3-0-25-mg-xanax-til-3330568.html,Switching to Lexapro. Staying on 3 0.25 mg Xanax until established on Lexapro. Bad feelings...,"..in chest. I am switching to Lexapro from Xanax which I will stay on til established on lexapro. Really struggling with physical symptoms. Last night had uncomfortable feelings in chest. Scared it wa serious. Some symptoms feel like withdrawal but I am not cutting back . Doc said last night to take whole 0.25 mg tablet up to4 a day instead of 1/2 0.25 tablet 4-5 times a day. ... . Last night I felt like I had sharp currents on top of my hands, prickly face and some anxiety. Does starting on lexapro 5mgs for 4 days do this or am I needing more xanax for now? I have started today taking 1 xanax every 5-6 hours. Felt a little rough this morning. Seems a little better with 2nd pill for now. Any thoughts? "
Anxiety,https://www.drugs.com/answers/buspirone-side-effects-after-taking-4-months-3055225.html,Can Buspirone have side effects after taking for 4 months?,I take buspirone 5mg twice a day (10mg) and within the last month or so (3 month mark) I've been getting waves of dizziness. They are short little bursts of dizziness though and it's usually when I'm laying down or sitting. It's like that jerky feeling you get when you're almost asleep and you feel like your falling. It lasts maybe a second but it hits me randomly all day.  I don't really get headaches but the back of my neck and shoulders hurt.  I'm not sure what to do and of course with anxiety I'm scared for the worse like a brain tumor or something. 
Anxiety,https://www.drugs.com/answers/started-lexapro-5-mg-week-day-10-mg-week-15-mg-3289436.html,"I just started Lexapro, 5 mg for a week (on day four) then 10 mg for a week, 15 mg, etc. I was on","... Prozac for about eight weeks and it made me too jittery. So, now switching. Don't know what to expect. Today I feel jittery, maybe Prozac is still in my system? How long will it take to feel better or know pro is out? I thanks! "
Anxiety,https://www.drugs.com/answers/best-clonazepam-3347294.html,What is the best way to take clonazepam?,I take 0.5mg is it better just to put the pill under your tongue or digest it? 
Anxiety,https://www.drugs.com/answers/prozac-shakey-anxious-advice-needed-3283485.html,"Prozac-still shakey and anxious, advice needed?","Hi all-I've been on Prozac for about 6 weeks, 60 mg. Since then, I've been super jittery!! I talked to my doc today and I'm bumping down to 40 mg. I just feel anxious and wired most of the day. I don't know if I'm anxious because of the meds or Prozac isn't helping as it should. I'm seeing my doctor in ten days or so and she might change the meds to lexapro. Anyone been on that. Thanks for suggestions! "
Anxiety,https://www.drugs.com/answers/imipramine-drug-weight-gain-3203885.html,Imipramine - Does this drug cause weight gain?,"I was prescribed this for esaphagus spasms. I've been taking citalopram for 2 months and have gained 6lbs and am not motivated to do anything. So that's going I'm the trash. I'm anxious to see if the imipramine helps with the spasms I'm hopeful it will help with sleep, and pain, from what I'm reading. But I absolutely will not keep taking if I gain weight. So, has anyone had that problem? "
