disease,postLink,postHeading,postContent
Bladder Infection,https://www.drugs.com/answers/lithium-distended-bladder-cystitis-drug-nov-2607836.html,Can lithium cause a distended bladder its like cystitis I've been on the drug since nov?,Is the lithium to blame 
Birth Control,https://www.drugs.com/answers/birth-control-unprotected-sex-730456.html,I'm on birth control and want to have unprotected sex?,"I've been on birth control for about three weeks now and my boyfriend (of a year) wants to finally have unprotected sex, as do I. But the fear of pregnacy while in college haunts me. If we do it, would taking a Plan B pill help? Or is the birth control enough? I've googles upon googled, and I still want reassurance. Anyone care to help? "
Birth Control,https://www.drugs.com/answers/skipping-inactive-pills-birth-control-910021.html,Skipping inactive pills of birth control?,"Hi! I've been on birth control for a long time but I find that sometimes my period comes at an inconvenient time (Spring break, birthday, anniversary, etc.). I know that if you would like to skip the withdrawal bleeding, you can skip the inactive pills and begin your next pack of pills instead. My insurance, however, only allows me to refill my birth control at certain times and I can only get 3 packs at a time. I'm afraid that if I skip the inactive pills a few times that I will run out of active pills too quickly and leave myself unprotected. I'm wondering if I can just skip the inactive pills and not take ANY pills (not start the next pack) for a week so that I'm right on schedule with the pills. I would ask my doctor but I don't want to make an appointment and spend money just to ask her this question. I'd appreciate any help! Thanks! "
Birth Control,https://www.drugs.com/answers/green-mononessa-birth-control-pills-718016.html,Green mononessa birth control pills?,I am on my first pill pack ever of birth control and I'm done taking all the blue ones and I took my first green one tonight and I still haven't got my period. I started my first pill pack the first Sunday of my period which was 3 days after my period had started. Will I get my period while taking the green pills or will I get it at the beginning of my next pill back? I always am spotting right now. 
Birth Control,https://www.drugs.com/answers/normal-miss-period-taking-birth-control-602000.html,Is it normal to miss a period while taking birth control?,I have just started taking birth control. I'm almost done with the first month and I'm on the period part of the pills. I have spotted a little but that is it 
Birth Control,https://www.drugs.com/answers/will-bactrim-ds-effect-the-effectiveness-of-birth-129251.html,Will Bactrim DS effect the effectiveness of birth control pills?,
Birth Control,https://www.drugs.com/answers/metformin-counter-helpfulness-birth-control-make-3081777.html,Does Metformin counter the helpfulness of birth control? Does it make periods heavy?,"I have PCOS and I have been on birth control for about 2 years now to help control it and because I am sexually active. I started Metformin about 4 months ago since I was becoming insulin resistant.  Recently every period I have been getting has been long and heavy, since I started taking metformin. Is this normal? Is the Metformin making the birth control not work? The periods are still during the placebo week, but I am worried about the effectiveness of the birth control since I am sexually active (and I am not trying to have a baby).  Any help/advice would be appreciated, thanks! "
Depression,https://www.drugs.com/answers/anyone-light-therapy-seasonal-affective-disorder-3463774.html,Anyone use light therapy for seasonal affective disorder?,"I have really bad SAD in fall through winter. I finally decided to try light therapy. I know it's a little late to start but I bought a good one and started today doing 30 minutes this morning. I would like to know how long in months or years you have used one and if you notice any eye damage when used correctly of course. I dont want to try anymore antidepressants and I live in Michigan. The winters are so dark here. Because of the severity of my symptoms, I have even been told I should move south now that I am retired. That's easier said than done especially when I also have severe GAD and all my family is here nearby. Moving to Florida sounds great, I love Florida, but wow don't think I would survive a move like that. I am also on 30mg of buspar a day increased this fall to help and 0.5 clonazepam for 6 years. My anxiety and depression really ramps up in the fall, and my husband was just diagnosed with cancer which is adding to my already everyday hereditary stress. The older I get the worse these things get. I will be 67 in April. Thank you... "
Depression,https://www.drugs.com/answers/withdrawing-tramadol-anger-irritability-3458758.html,Can withdrawing from tramadol cause anger/irritability?,"I am in the process of tapering odd of tramadol by 25 mg per week. I have noticed that I am extremely angry and irritable most of the time! I have heard that depression is definitely a symptom of withdrawal, but haven’t read about anger/irritability. Is this normal? Will it go away anytime soon? "
Depression,https://www.drugs.com/answers/tranylcypromine-long-parnate-maoi-kicks-3458693.html,Tranylcypromine - How long until Parnate (an MAOI) kicks in?,"I started Parnate 5mg about 2 months ago (nervous doctor!) and have gone up 5mg about every week. I'm now at 45mg. I have had no response at all. Can anyone tell me what your experience was with the time it took to feel anything? (I DID have horrible insomnia from the get go, but fixed it with 75mg trazodone... So I know that the Parnate has started doing something). Thanks for your help! "
Depression,https://www.drugs.com/answers/wellbutrin-sr-increase-bupropion-3457885.html,Wellbutrin SR - Should I increase my bupropion?,"I started taking 150mg bupropion three days ago and feel pretty good. I've noticed that I have more energy, slightly increased motivation and my typical late night sugar cravings have disappeared. I think it is also working as an appetite suppressant (which I am good with because I am obese). My question... today I am supposed to increase my dosage to 300mg (taking 1st pill in the morning and 2nd pill in the afternoon). I'm wondering if I should just stay at my 150mg for a few days or until I can speak with my doctor. Kind of worried that more medication may keep me up at night. Any advice is welcome. Thanks in advance. "
Allergies,https://www.drugs.com/answers/sedating-atarax-3317118.html,How sedating is Atarax?,
Allergies,https://www.drugs.com/answers/before-food-after-food-hydroxyzine-25mg-you-3302406.html,How can I take before food or after the food hydroxyzine 25mg can you any one kindly clarify?,
Allergies,https://www.drugs.com/answers/amlodipine-bp-meds-allegra-3280669.html,Can I take my amlodipine (bp meds) and Allegra?,have allergies but i take bp meds: is allegra ok to take? 
Allergies,https://www.drugs.com/answers/low-iodine-diet-allergy-medicine-3046970.html,Low Iodine Diet and allergy medicine?,"Does anyone know, for a fact, whether or not allergy medicines like: Claritin-D are safe to take while on the low iodine diet? I have two days until my scan but my allergies are going crazy and I need a decongestant but I won't take anything without confirming it is safe. I've been on the LID for 3 weeks tomorrow and I don't want to take any chances of messing up my 6 month scan now. Kathy "
Birth Control,https://www.drugs.com/answers/started-birth-control-today-long-condoms-taking-1092609.html,I just started birth control today. How long do I need to use condoms for while taking the pill?,I was told at the clinic I got the birth control at to use condoms for 2 weeks when barely starting birth control. Can I stop using condoms after the 2 weeks while still taking the pill everyday? 
Birth Control,https://www.drugs.com/answers/spotting-placebo-week-828136.html,I have had only spotting on my placebo week?,"And last month (which was my first month on birth control), I had a heavy period, and it's worrying me. I'm on my third placebo and this has been happening since Sunday. "
Birth Control,https://www.drugs.com/answers/bloody-stool-birth-control-707625.html,Bloody stool and birth control?,I've been on microgestin for a week and 5 days. My first time taking any form of hormonal birth control ( I'm 22 ) ... I haven't had any changes that have alarmed me. I felt very sleepy the first few days but it may just be from studying so hard. Today I had to use the bathroom (number 2) and when I wiped I noticed bright red blood on the tissue... not a lot but enough for me to notice... I noticed there was a little red through my stool also ( sorry if this is a bit graphic for anyone). I have an appointment to see my schools doctor already but it was made a few days ago to monitor my blood pressure on Wednesday. I've read things online but I'm not sure if this is normal or if I should stop taking my pills. I feel 100% fine. 
Birth Control,https://www.drugs.com/answers/i-tried-getting-mirena-448835.html,"Dr wont give me Mirena because I have not had children and would risk infections, anyone else?","My doctor would not give it to me. Im about to turn 22 this month have never had kids or negative exams on my yearly doctors visits. I wanted the Mirena because my stomach has been sensitive to all of the pills Ive tried over the past 6 years or so, making me just really ill every day. I tried the patch and had a skin reaction to it so I went back to the pill. When I had my visit last month I was refused Mirena when I specifically asked for it, she said the reason behind her decision was that I had never had any children and in the event that I may have multiple partners (which I don't) it is likely to cause certain infections. My question would be to those woman who have not had children but have Mirena... A) have you had and unusal infections due to the insert and B) Was it just my doctor giving me a hard time or is this something Im not doing right to get the Mirena done?? "
Allergies,https://www.drugs.com/answers/hydroxyzine-3265726.html,What is hydroxyzine used for?,
Birth Control,https://www.drugs.com/answers/blood-clots-depo-shot-3418440.html,Why am I having blood clots on the Depo shot?,"I’ve been on the Depo shot for a year and a half, I started do to very heavy and painful periods. For about a month now I’ve had horrible cramps in my stomach and lower back, and now blood clots. It’s feels like having a period but no actual blood. This hasn’t happened since starting Depo so I’m worried something is wrong. "
Birth Control,https://www.drugs.com/answers/doctor-randomly-switches-birth-control-monthly-3371725.html,"My doctor randomly switches my birth control, monthly, from Tri-Sprintec to Trinessa?","Does that effect anything? I wanted to skip my period this month so instead of taking the sugar pills, I jumped straight to a new pack. This is when I switched from Tri- Sprintec to Trinessa because it is what my doctor just called in to the pharmacy for me. Unfortunately, I did forget to take the new pack right away but I doubled up the following day. Today, I am spotting a little. I think I confused my body. I normally take the pill at night before I go to sleep around 11:00 pm, but once I saw that I was spotting, I took another one earlier, specifically 1:30 pm, in order to prevent my period from fully coming. Will this stop my spotting today? Is it safe to have sex? Please let me know as soon as possible! Thank you for your time. "
Depression,https://www.drugs.com/answers/increased-anxiety-sleeplessness-after-increase-3469609.html,Increased anxiety and sleeplessness after increase escitalopram dose?,"I started on escitalopram (Lexapro) 10mg to treat some anger issues and felt like it was working quite well but still had a little edge. My Dr. recommended upping dose to 15 and seeing how it goes. After taking it for a few weeks it has helped tremendously with my issues but I am having quite a bit of anxiety and what feels like elevated heart rate. I am also having problems going to sleep even when I am exhausted. I know these are known side effects, but I had none of this when I started taking 10 in the first place. Realistically how long should I wait to consider moving my dose back down? "
Birth Control,https://www.drugs.com/answers/pantoprazole-metronidazole-affect-birth-control-545387.html,Can Pantoprazole and metronidazole affect your birth control?,Im taking lutera nd this is my first month on 4 week already but was taking these medications but stopped on a friday(i did not finish the therapy) nd had unprotected sex on tuesday nd wednesday. Can you get pregnant? 
Birth Control,https://www.drugs.com/answers/red-pill-and-no-period-509412.html,Red pill and no period?,I'm on my fourth red pill now and I have yet to get my period. This is my first pill pack of Lutera. And on the 16th I had unprotected sex. Am I okay? 
Birth Control,https://www.drugs.com/answers/sprintec-birth-control-364306.html,How long do I need to take Sprintec Birth Control before its considered active?,How long should I take the birth control until it's considered 'active' in my body? I've been told it can be anywhere from a week to four or five weeks. 
Birth Control,https://www.drugs.com/answers/bleeding-sex-depo-shot-3360851.html,"Bleeding during sex, does it have to do with being on the Depo shot?","I've been on the shot for over a year now. I have a lot of problems being on it such as  • I breakout WAY more than I ever used to as a teen • Random periods?? (lasting 1day- 3weeks) & most importantly- bleeding during/after sex. It's very annoying and I'm thinking it's because of the shot. Bleeding during sex only happens sometimes & I don't continue bleeding after. & then most times, i bleed the day after sex for sometimes 1 day - a few weeks. I just wanted to know if anyone else is experiencing this too? if so, what do u do about it? "
Bleeding Disorder,https://www.drugs.com/answers/i-been-bleeding-for-10-days-straight-now-471750.html,"Trinessa - I been bleeding for 10 days straight now, do I need to see a doctor?",i started taking the pill on the October 16 2011 and i started october 20 and i been on it for 10 days straight and its october 29... is it normal or do i need to call my doctor 
Allergies,https://www.drugs.com/answers/cetirizine-son-allergy-rihinits-he-14-years-give-527857.html,"Cetirizine - my son has allergy rihinits, he is 14 years old can I give him zyrtec d .is it ok for?",... him 
Bleeding Disorder,https://www.drugs.com/answers/implanon-no-bleeding-for-over-one-year-but-now-384362.html,"Implanon: No bleeding for over one year, but now, I've had a period for almost 1 month, Normal?",I'm 19 years old and I'm really considering getting it removed. I got it as a kind of trial- my younger sister is mentally disabled and we wanted to see what we could do to help her periods. Well this isn't it. I think I'm going to go back to the pill. I'd much rather have a period once a month and know when it's coming than this!!!  Can anyone please give me some advice? Anything from is this normal to what a better pill is? (I'm not taking Yaz again haha) Thanks so much!!! 
Birth Control,https://www.drugs.com/answers/period-patch-free-week-ortho-evra-1759019.html,No period on patch free week Ortho Evra?,"I've been taking the Ortho Evra birth control patch for about 1 month now, and am on my patch free week. I took it off two days early because of bad irritation, and I'm not even experiencing before-hand cramping? I didn't have my period at all last month (September 2014), but that was to be expected because of when I started using the patch. I did it on purpose so I'd have my periods at the beginning of the month instead of the end. Is it normal to not have my period the first patch free week, or could I be pregnant? "
Birth Control,https://www.drugs.com/answers/mean-period-placebo-birth-control-pills-2676508.html,What does it mean if I'm not getting my period while in the placebo birth control pills?,"I have been taking the birth control pill Microgestin for almost a year now. My period has been fairly normal during this time. For the past 4 months or so, I have not always taken the placebo pills, I just continue with the hormone pills. Last month, my period started while I was taking the hormone pill and lasted for 2 weeks. My boyfriend and I had unprotected sex (well, not really sex - he put it inside me for barely a minute) about 3 weeks ago. He did not ejaculate. We do not do this on a regular basis - it's only the 3rd time. I have been taking the placebo pill for 4 days and have not yet gotten my period or any of the symptoms I usually get right before. Is there an explanation for this, other than potential pregnancy? I am hoping it is just my body trying to get back into a routine after being all over the place after the last few months. "
Birth Control,https://www.drugs.com/answers/nexplanon-blood-clots-period-2359749.html,Nexplanon with blood clots in period?,I got the nexplanon implant 1 month ago and started my period yesterday. Today right before bed I went to the bathroom and I had a big blood clot the size of a gold ball maybe a little smaller. I am 2 months postpartum I had a baby October 1st but I'm not sure if that had something to do with it. Has anyone experienced this and should I be worried? 
Birth Control,https://www.drugs.com/answers/started-taking-birth-control-prior-period-start-2010691.html,I started taking Birth Control prior to my period start date but no period yet?,"So I had unprotected sex (on a Friday) and took the day after pill. I then was prescribed birth control pills and advised to take them starting the next day (Sunday). My period was due to come the following Thursday but never did. Is this because I started the pills BEFORE my period instead of the Sunday after? It's now been 2 1/2 weeks, I'm experiencing nausea and cramps. I was scared I was pregnant but I took two seperate at home tests that were both negative. Is the birth control possibly affecting my period by skipping and also causing symptoms? "
Birth Control,https://www.drugs.com/answers/gildess-fe-1-20-period-2-months-979934.html,"Gildess FE 1/20, Haven't had a period in 2 months?","I started taking birth control (Gildess FE) December 2012, when I turned 18. This medication has greatly reduced the flow of my periods and has made them completely painless, the only problem has ever been the fact that I have never had a period while on the placebo. It always happens on the exact same day right in the middle of the hormone pills. My boyfriend and I became sexually active a few months after I started the pill when I began to realize that this menstral cycle pattern was staying. It stayed this way for the entire year until November 2013, my period skipped during the hormone pill, and finally happened during the placebo pills. I was happy thinking my body finally adjusted to the medication, but then in December I had my period twice- once randomly during the hormone pill, then again, mid-placebo, extending into the next hormone pack, and both of these periods were pretty heavy. And I have not had a period since, not in January, or Feburary. My placebo pills for March are 4 days away, but I thought I should go ahead and post about this because I am getting concerned. After missing the first period in January I decided to take a break from sexual activity with my boyfriend out of fear (still have been inactive since the ). I took a home pregnancy test 4 days after my placebo pills started in Feburary and it came out negative. I took another test one week later, still negative. My boyfriend keeps asking when we can become active again, but I'm too terrified since I haven't had a period in so long and I have no idea when it might come, or what I should do. I have been taking the pill perfectly as instructed, always on time, always at the same time, none missed, and I'm on no other medications. What should I do about this? "
Birth Control,https://www.drugs.com/answers/you-hair-skin-nail-pills-biotin-birth-control-2814862.html,"Can you take hair, skin, & nail pills with biotin if you're on birth control?",Just wondering will it affect the way the birth control works or can cause any problems 
Bleeding Disorder,https://www.drugs.com/answers/forgot-put-nuvaring-again-bleeding-812411.html,Forgot to put nuvaring again and now I'm bleeding?,"Hi. I've been using nuvaring for 3 months now. On saturday i took out the nuvaring and had sex and he came in, but fell asleep and forgot to put it on. When i woke up my ring was broken because the dog had ate it. So, i couldn't put it on again. I've had sex all of these days but he didn't came in. And today, Tuesday, i am bleeding. I don't know what is happening, if my period came earlier or what. Can i still be pregnant? What should i do? HELP. i don't know what to do. "
Bleeding Disorder,https://www.drugs.com/answers/anyone-medroxy-progesterone-10mg-excessive-811777.html,"Has anyone taken medroxy progesterone 10mg?? I took it for excessive bleeding, but Im bleeding again","I was on medroxy progesterone for 7 days , cause I had 19 days heavy bleeding n with the pills I stop bleeding for 3 days. Once I finished them on the second day I started bleeding heavy with clots again is it normal? ? "
Bleeding Disorder,https://www.drugs.com/answers/mononessa-period-665444.html,Mononessa and period?,"I started getting bleeding every 15 days for about 5-8 days. So my doctor prescribed Mononessa 28s. I started on the correct Sunday after/during a period as she instructed (days 1-3 I still had my period -sun-tues-). I am finished with my first pack. I began bleeding on day 15 of being on the pill (just 12 days after starting the pill). It is extremely tiring having period every two weeks and I was surprised my period arrived in about its time period of 10-15 days after the last.  I am on the birth control to regulate and hopefully only bleed once a month. How long does it take to get ""normal?"" "
Depression,https://www.drugs.com/medical-answers/zulresso-administered-treatment-postpartum-3490682/,,
Depression,https://www.drugs.com/answers/ashwaganda-anyone-ashwagandha-lamictal-together-3490282.html,Ashwaganda - Does anyone take Ashwagandha and Lamictal together?,"Does anyone take the combo of Lamictal, Wellbutrin and Klonopin together? Poison control said there were no interactions listed in the database. I’m trying to get off of the depression and Klonopin gradually. "
Depression,https://www.drugs.com/answers/ritalin-05-worked-pretty-9-days-today-3484458.html,Ritalin - worked for me pretty well for 9 days. Nothing today. I'm so disappoin/ted and confused?,"I have been on many anti depressants from my doctor. Ritalin was last effort and really got me up, not even ""amped"" just functional. Why did it stop working this fast? "
Bleeding Disorder,https://www.drugs.com/answers/zoladex-injection-week-experience-bleeding-659087.html,Zoladex - is it normal to bleed on and off while on this?,I am on zoladex and took my third injection last week yet experience some on and off bleeding. Is it normal to bleed on zoladex.thanks sunetra 
Birth Control,https://www.drugs.com/answers/if-you-dont-start-taking-the-pills-on-a-sunday-do-475359.html,If you don't start taking the pills on a sunday do you still take the pill that starts with sunday?,"Im trying too figure out this. If i want too start taking my birth control and its not a Sunday do i still have too take the first pill that starts on a sunday or do i take the pill on the day i want too take it (ex. Its Tuseday , do i take the Pill for Tuseday?) "
Depression,https://www.drugs.com/answers/does-sipram-help-depression-44635.html,does sipram help depression?,
Bleeding Disorder,https://www.drugs.com/answers/birth-control-pills-forgot-3-days-bleeding-real-2733487.html,"Birth Control Pills - I forgot my pill for 3 days and now I'm bleeding, is this a real period?? Or?",... just spotting? Will it stop before I get on the sugar pill?? 
Bleeding Disorder,https://www.drugs.com/answers/to-me-this-question-is-a-little-embarrasing-but-417739.html,Anyone had teeth pulled that were buried almost in sinuses and after had snoring & drooling problems,"To me this question is a little embarrasing, but here goes. I have had sinus problem since I have moved here to Louisiana and maybe with the medications I'e been taking but nose started bleeding quite often. Then I've had to have two teeth pulled in four months. One he said that it was almost buried in my sinus cavity. Well here's my question. Has anyone else all of the sudden just started to snore every night and the worst is also drooling terribly? I have to change my pillowcase every day. I'm 48 and this has just started 7 months ago, I'm just frustrated. Know wonder I'm thirsty in the morning I'm dehydrated from soaking my pillow. LOL LOL Thanks peggylee ' "
Allergies,https://www.drugs.com/answers/can-a-recoving-meth-user-use-benadryl-allergy-194263.html,Can a recoving meth user use benadryl allergy without risk?,
Bleeding Disorder,https://www.drugs.com/answers/depo-provera-weird-bleeding-periods-due-depo-2915904.html,Depo-Provera - weird bleeding/ periods due to depo?,"Ok so I only had one depot shot back April 14, 2015 and I had I on my third day of my period and I was anemic (not sure I this plays part) I continue bleeding all the way through the three months except for two times for 2-3 days I had a break. When July 14, 2015 came around I decided I didn't want to continue and didn't reschedual appointment. Well I didn't stop bleeding until August 11, 2015. Now I am. Worried because it is September 20,2015, and I haven't had any signs of a period to come back. And me ad my fiancee would love to try for a baby, but I don't know how long this will effect me or if I am fertile. How long does it take to return to normal? When will I have a period? And am I fertile? "
Allergies,https://www.drugs.com/answers/plan-step-promethazine-after-taking-plan-step-868119.html,Plan B One-Step - Can I take Promethazine after taking Plan B One Step?,"I was sick before taking the plan b one step and I was prescribed to take promethazine afterwards for my cold/sorethroat/allergies... i didn't take it yet cause i cant risk the pill being interfered with, if it is even possible. Professional/personal experience would be nice.. actually any help at all would be great. Thank youuu "
Allergies,https://www.drugs.com/answers/griseofulvin-can-my-finve-yesrs-old-son-take-82511.html,Can my five year old son take Griseofulvin and benadryl allergy at the same time?,Can griseofulvin and Diphenhydramine HCI oral solution Antihistamine be used at the same time 
Bleeding Disorder,https://www.drugs.com/answers/wats-the-drug-or-medicine-used-2-stop-bleeding-of-269154.html,Wats the drug or medicine used 2 stop bleeding of nose?,
Allergies,https://www.drugs.com/answers/can-i-take-tylenol-allergy-sinus-while-taking-187354.html,Can I take Tylenol allergy/sinus while taking Singulair?,
Allergies,https://www.drugs.com/answers/is-there-an-antihistamine-that-can-be-used-for-127113.html,Is there an antihistamine that can be used for seasonal allergies with an enlarged prostate problem?,
Depression,https://www.drugs.com/answers/does-anybody-find-that-when-they-take-their-320809.html,Does anybody find that when they take their pristiq later in the day the pill passes in the stool?,
Allergies,https://www.drugs.com/answers/singulair-prevent-reaction-skin-allergies-699468.html,"Will Singulair prevent reaction to ""skin"" allergies?","I take 10mg Singulair nightly for my respiratory allergies; however when I go outside during the day I'll itch all over due to my allergy to cedar. Is Singulair suppose to prevent this reaction, or is it okay to take 25mg Benedryl? "
Allergies,https://www.drugs.com/answers/loratadine-causing-hyperactvity-children-650673.html,Loratadine - anything about this causing hyperactvity in children?,"When my two yr old grandson takes singular for his allergies, he is like a different kid. Can't sit still, over energized, just really hyper. Anyone have any insight on this? "
Birth Control,https://www.drugs.com/answers/late-period-inactive-851594.html,I am late for my period. It usually happens on my inactive pill but I still don't have it?,I have recently lost my virginity and it was probably the 3rd time we had sex that we didn't use a condom and I thought nothing of it. He pulls out. I'm on birth control. But So he pulls out ( we had sex on the Sunday I started my first inactive pill but I hadn't taken it yet so technically I was still on my active pill) the next day I don't have my period. Tuesday goes by no period no cramps. Now it's Wednesday and I wake up no period. I'm freaking out. 
Bleeding Disorder,https://www.drugs.com/answers/on-yasmin-for-the-first-time-heavy-bleeding-519654.html,On Yasmin for the first time heavy bleeding?,started taking 16 days ago and am having heavy period. do i continue and hope settles down or must i stop taking this. i have not been on pill before other than trying one and had same reaction and stopped taking after two weeks. 
Bleeding Disorder,https://www.drugs.com/answers/switching-birth-control-very-very-light-period-2791658.html,Switching birth control and very very light period?,"Hey! I recently switched my birth control to a lower dose of estrogen because my last pill was causing a lot of irregular bleeding. My doctor told me since I have bled for about 5 days on my last pill packet, I could start the new one the next day. I however did not use protection the first week because she said it would probably be okay since I am not stopping the pills at all. The first 21 days went smoothly with no problems and now when I'm on my sugar pills (last 7 pills) I am only experiencing light brown discharge and no period has come yet. I take my pills at the exact same time everyday so I don't believe I am pregnant. Could the late period just be due to hormonal change of switching birth control all the sudden? "
Birth Control,https://www.drugs.com/answers/effects-risks-medroxyprogesterone-unprotected-sex-2484553.html,What are the effects/risks if using medroxyprogesterone and having unprotected sex?,"I just started my Provera (medroxyprogesterone) and am supposed to take it for only 5 days in order to start my period (doctor said it will be a period, but not really... hard to explain. To kick start it, I guess).Then I had to begin my birth control pills the first Sunday after my period started. I read the packet of further information regarding the pill. What caught my attention is that if I have sexual intercourse, I should have my partner wear a condom or use spermicide. It didn't say anything about what could happen if we don't use either of those. I read on the internet that it can be transferred to the vaginal fluids... I wanted to know, ( and anyone can answer this, if you think you got a good answer ) what are the effects or risks of having unprotected sex while taking Provera? I hope someone can help me out because I've been with my partner for 7 months and we don't use condoms during sex. Thank you "
Bleeding Disorder,https://www.drugs.com/answers/tri-sprintec-so-i-missed-3-days-of-my-birth-442123.html,Tri-Sprintec - so I missed 3 days of my birth control and I started bleeding some its not a lot but?,... enough that i have to use a tampon what should i do and how can i get back on track? I am on the second week and missed sunday through tuesday its now wednesday and i will probably not take wednesday pill cause i am not sure how to get back on track. I also had sex the last 3 days before sunday my 1st missed pill. i have been on the pill about two years now is there any chance i could find myself pregnant? please any help would be nice 
Depression,https://www.drugs.com/answers/do-i-need-to-leave-14days-between-coming-off-417735.html,Do I need to leave 14days between coming off moclobemide to starting cymbalta?,I've beeen reducing Moclobemide for last 3wks gone down from 600mg a day to now 275mg have headaches feel nauseaus on and off & heart races. Been told I don't need to wait 14days between coming off completely before starting Cymbalta but everything I read it says you should??? 
Depression,https://www.drugs.com/answers/is-emsam-available-in-the-uk-417256.html,Is emsam available in the uk?,
Bleeding Disorder,https://www.drugs.com/answers/can-amitriptyline-cause-irregular-periods-451545.html,Can amitriptyline cause irregular periods?,been on amitriptyline for over 2 years since being on them iv had iregular bleeding had test done for this problem all came back ok could it bee a side affect of amitriptyline 
Birth Control,https://www.drugs.com/answers/light-period-plan-birth-control-period-spotting-705871.html,"Light period, took plan b and am on birth control. period or spotting?","Hello. I am on the birth control pills Lutera, currently I am almost done with my first pack. I started my period when I started the first pack. On the 15th day of being on the white pills, I had sex without a condom and I let him cum inside of me. Now my doctor said after 7 days you should be protected from pregnancy and it's safe to let a man cum inside. Despite this, I was still paranoid and took a plan b pill. I started my period during the sugar pills week, I believe the 2nd day of them. It started out really heavy like my normal period, but then it became very light. Hardly any blood is left on the tampon but I'm still experiencing cramps, moodiness, and the other common effects of being on your period. It is now my 3rd day of bleeding and it is still extremely light, lighter than any period I've ever had. Is this spotting/implantation bleeding, or is it just my period that has been messed up due to taking the plan b and being on lutera for almost a month? I'm not really worried, for I read that plan b can really mess with your cycle and cause your period to be weird. I also read that bc pills can make your period lighter. But since I have never experienced spotting before, I had to ask this question. "
Bleeding Disorder,https://www.drugs.com/answers/overal-stop-heavy-bleeding-long-days-1591996.html,How to take overal-g to stop heavy bleeding and for how long(no.of days)?,am having thyroid problem.last one i didnt take eltroxin regular.as a result this month i got irregular periods.excess bleeding... dr suggested me to take trapic-mf 500 mg 1-1-1 for 3 days.if bleeding is not stop dr suggested me to take overal-g 1-0-1 for 10 days.is it correct ?am having doubt with this.just clear my doubt for how long i have to take overal-g... i need ur help... its emergency... 
Depression,https://www.drugs.com/answers/is-prozac-good-for-stuttering-425429.html,Is prozac good for stuttering?,my dr. gave me prozac for my stuttering knowing that i began stuttering from the israel war 2006 in lebanon.Is it good.plzzzz reply 
Bleeding Disorder,https://www.drugs.com/answers/sex-7th-day-periods-boyfriend-ejaculated-outside-1087864.html,I had sex on the 7th day of my periods and my boyfriend ejaculated outside me but still for?,... precautions I took an ipill within 6 hours. After 6 days of dat I started bleeding . Am not getting wat went wrong! my periods wer due on 7th June but I started bleeding on 20th May! Plzz help 
Bleeding Disorder,https://www.drugs.com/answers/implant-year-half-bleeding-constantly-1053148.html,I have had the implant for a year and a half and am still bleeding constantly. What is going on?,"I had my implant put in a year and a half ago the same time I had my abortion. i am still bleeding, constantly, and have been to the doctor who gave me various tablets to try which none worked, including the pill, and said 'it will be fine'. i have had pregnancy symptoms but all tests have been negative. i would just like to know what is happening. "
Depression,https://www.drugs.com/answers/i-am-due-to-start-valdoxan-25-mg-as-soon-as-i-get-475707.html,I am due to start Valdoxan 25 mg as soon as I get it authorised. Must stop Cymbalta too. Any advice?,... I will let you know how it goes. Thanks all 
Birth Control,https://www.drugs.com/answers/reclipsen-recently-unprotected-sex-boyfriend-he-572904.html,"Reclipsen - I recently had unprotected sex with my boyfriend. He did not finish in me, and I am on?","... this birth control. I have been taking this same birth control for over 6 months. My issue is that I was only on the second hormone pill after the inactive pill week. My question is that each month, how long does it take for the pill to start working in you, when you've been consistently taking it for several months? And what are my chaces of becoming pregnant? Please answer asap "
Depression,https://www.drugs.com/answers/can-i-take-any-contraceptive-pill-while-im-on-519431.html,Can I take any contraceptive pill while Im on lustral (sertraline)?,
Depression,https://www.drugs.com/answers/lexapro-side-effects-after-3-4-months-off-468239.html,Lexapro Side effects after 3-4 months off?,"I started taking Lexapro 20mg earlier this year, after awhile however I became sick of it and around July stopped it straight off. No tapering. Just off instantly, yes i know it was a really stupid idea (though i probably wasn't thinking straight when i stopped in the first place... ) and it wasn't without consuquences. Its been about 3-4 months since I have taken any anti-depressant, and i have started taking a note of somethings. My short term memory feels as if its deteriorated, my mind has had moments of... flat zoning out, and I think there might be some anxiety problems as of late. I want to know how long could these problems last at the longest? Know, that I realize it was stupid of me to go against doctor's orders, I just don't like taking medicine that makes me feel... not me. "
Bleeding Disorder,https://www.drugs.com/answers/condom-broke-day-woke-bleeding-plan-bleeding-8-2984127.html,Condom broke. next day woke up I was bleeding. took plan b. bleeding for 8 days and it wont stop?!?,Me and my boyfriend had sex on jan 3rd at 8 am and the condom broke. The next day i woke up and i started bleeding. I went to the pharmacy to take plan b 26 hours after the condom broke. It is now jan 11th. I've been bleeding for 8 days now and its not slowing down. I know you bleed after plan b. But i was bleeding before i took it.. i dont know what it could be. My period wasnt due for an other week. 
Depression,https://www.drugs.com/answers/anyone-else-experience-rage-with-viibryd-469669.html,Anyone else experience rage with Viibryd?,"I see it being used to treat rage, but had rage as an apparent side effect when I have not had rage in more than a decade "
