disease,postLink,postHeading,postContent
Venlafaxine,https://patient.info/forums/discuss/increased-dose-increased-anxiety-692177,Increased dose = increased anxiety,"Increased anxiety, nausea,   when increasing dose - is this something you’ve experienced and for how long? ♥️ I would appreciate only positive stories as I’m scared. 0 likes, 2 replies "
Venlafaxine,https://patient.info/forums/discuss/been-on-ven-for-about-11-years-now-and-need-advice-695048,Been on ven for about 11 years now and need advice ,"hi everyone ive been on 75mg of venlaflaxine for about 11 years now , and in the past i noticed that if i had missed a tablet , after a few hours i would get brain zaps , and i accepted this. But lately ( last 3 months) when drifting off to sleep at night i sometimes have a few brain zaps that start from the back of my neck and feel like the go over the back of my neck and over my head, sometimes i have a massive zap that actually jolts me up and makes me wide awake , now i suffer with   and health anxiety so clearly im a little concerned as i havent changed my dosage or the time that i take it , so seeing if anyone else has been on them this long and inccountered any sort of problem like this ? unfortuantly the doctors havent been too great and just keep saying its a probably a trapped nerve in my neck and to just take ibroprephen , but this doesnt really help to much , i feel i have been suffering sinus problems lately as i get pressure behind my eyes and in my cheeks and at the lower part of the base of my skull , so didnt know if that could be part of it aswell ? god i really do hate how my brain works against me some times lol , any help or advice would really appreciated 0 likes, 4 replies "
Venlafaxine,https://patient.info/forums/discuss/menopause-anxiety-695715,Menopause Anxiety ,"Hi all i am going through menopause,  Dr wont put me on hrt. Does anyone take effexor and remeron together ? And does it get bettet? 0 likes, 4 replies "
Venlafaxine,https://patient.info/forums/discuss/ok-peeps-at-what-dosage-did-you-really-start-to-feel-good--695890,Ok peeps. At what dosage did you REALLY start to feel good? ,"i know everyone is different but i have been taking 37.5mg immediate release morning & evening for nearly 12 months now. I do feel ok and better than i did but, i am such a worrier still, my mornings are the worst, i have negative thoughts.  E.g... if i have a pain in my tummy, i stand there thinking  oh its probably serious and i expect it  will be something terminal, Its so silly,  I'm busy at work, carrying on, like the  rest of you no doubt.... but i do wonder if Ven is more effective at a higher dose? There are so many people that have bad experiences with withdrawal etc, it makes me nervous about upping. JUST WOULD LIKE TO KNOW YOUR DOSAGE SWEET POINT... if that makes sense. nixy 0 likes, 3 replies "
Venlafaxine,https://patient.info/forums/discuss/valium-vs-venlafaxine-696660,Valium vs venlafaxine,"I have had to go cold turkey due to a screwup by my doctor. I have been without venlafaxine for five days and wondered if anyone has ever used valium to relieve withdrawal symptoms? 0 likes, 4 replies "
Venlafaxine,https://patient.info/forums/discuss/3-weeks-in-taking-75mg-venlafaxine-struggling-a-bit-with-symptoms-694477,"3 weeks in taking 75mg Venlafaxine, struggling a bit with symptoms","Hi, I'm looking to talk to anyone and everyone who has experience with this drug, really just need to talk I think 😃 I was started on 75mg of venlafaxine 3 weeks ago (  and  ) and it's been pretty tough. First week I felt a strange energy rush (like I'd drank waaay too much coffee) and intense nausea after every dose, threw up a couple of times after taking it on an empty stomach because I couldn't bring myself to eat. The nausea and energy rush are both gone now but I don't have much appetite still and getting some   and stomach cramps. I'm finding it hard to sleep as well, (though when I do sleep I have some very interesting vivid dreams) and feeling very tired and weak most of the time. I'm also very restless and agitated, with this awful new feeling of being SO bored of life and not wanting to do anything, even watching my favourite shows. My room is a rubbish tip right now & running out of clean clothes. The doctor will phone me on monday and I think he wants me to up the dosage as soon as possible. I want to do this too, as I've read that it works better on your mood after 150mg, and to be honest, as unpleasant as the physical symptoms are, I would put up with MUCH worse if they helped my depression and anxiety. I've taken fluoxetine, sertraline and citalopram in the past and felt absolutely no difference on any of them, good or bad, so I'm really desperate for this to work.  But I'm very nervous. My main fear is that the restlessness and boredom will increase too, because it makes me feel like I'm going to go crazy. Does anyone have any advice or have you experienced the restlessness I'm talking about? Thanks for reading! 0 likes, 11 replies "
Venlafaxine,https://patient.info/forums/discuss/starting-150-mg-venlafaxine-226431,Starting 150 mg Venlafaxine,"I have just had my Venlafaxin increased from 75 mg to 150 mg.  It's only 3 days but all I want to do is sleep and I feel sickly. I would like to know how long it takes to feel any improvement.  I know everyone is different but I would just like some idea. 0 likes, 35 replies "
Venlafaxine,https://patient.info/forums/discuss/getting-even-more-anxious-694460,Getting even more anxious ,"How many people are taking Effexor for  ? This is my 4th week on 225 mg and I'm finding it very stimulating/activating e.g I feel very shaky, jittery, nauseous and nervous... not the way I want to feel when I'm trying to treat anxiety 😞 0 likes, 11 replies "
Venlafaxine,https://patient.info/forums/discuss/effexor-xr-tapering-and-withdrawal-symptoms-help--695219,Effexor XR tapering and withdrawal symptoms- help!,"This was August 2018. I was on Citalopram 20mg for 15 years and for the past 2 it was no longer working for me anymore - I thought so. I was feeling quite down so decided to see a new psychiatrist. He put me on a cocktail of drugs to help with citalopram tapering and to introduce the Effexor XR. I started with 75mg of Venlafaxine plus 25mg Valdoxan and Xanax 1mg. The Dr said that by November I will be feeling great and only on the max dosage on Effexor I would need, 150mg. Suicidal thoughts, Insomnia,  , lost of appetite and anxiety. Couldn’t taste anything, which for me was very frustrating as food (and cooking) is one of my favorite things on earth. By November I was off of citalopran and on max dosage of Effexor. I decided to quit the other drugs, as I was feeling awful with the side effects. In December, I couldn’t take it anymore, stopped seeing the Dr and decided to start tapering Venlafaxine. It was when I first read the millions of forums about the nightmare that was to come out of this drug, it really scared the heck out of me. People really suffering out there and the Drs never ever advise about the withdrawal symptoms. I started reducing in 20mg per week till I got now to 25mg daily. It was bearable till I reached the 40mg, when I started having muscular pains, shiverings and numbness in my body which really freaked me out to the point I went to see a rheumatologist and a neurologist , thinking I was having a serious immune disorder. And it doesn’t stop there. Chills, headaches,  , brain zappings, flu like symptoms. After MRI and several other tests, the doctors couldn’t find anything. I still can’t believe the suffering that this drug causes... I just can function as a normal person anymore. The pain in my body is excruciating. I will start tomorrow on fish oil and vitamin B12 Complex with the hope it will ease the symptoms. I also read that Benadryl can help but is banned where I leave. I know every person is different... would appreciate if someone could share any tips to help me on this transition. Thank you so much 0 likes, 9 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-one-150-mg-extended-release-vs-3-ea-standard-release-one-time-per-day-696668,Venlafaxine one 150 mg extended release  vs 3 ea standard release one time per day ,"I have been on venlafaxine for several years and have been taking 3 each 50 mg one time per day. I have been placed on one each 150 mg once per day. Has anyone else experienced any problems making that transition? 0 likes, 3 replies "
Venlafaxine,https://patient.info/forums/discuss/breaking-point-4-weeks-on-efexor-696545,Breaking point. ... 4 weeks on efexor ,"hi i started efexor xr 4 weeks ago for a mixture of high   and  . i have been increased frim 75xr to 150mg 2  days ago but took 112.5 for 3   days before moving up i feel the constant side effect is anxiety not much better than prior to starting.  gp has give me diazepam i take it occasionally when im about to go mad but i really want to see this drug settling all this. i am bit worried about increasing as im fine build and am worried about the noradrenaline component would this make you more alert my initally feeling was fight and flight stuck in i overdrive beforei started . i would love to know any opininons as my patience is running very thin and my life is crap cant even go to work thank you for reading 0 likes, 19 replies "
Venlafaxine,https://patient.info/forums/discuss/adding-mirtazapine-to-venlefaxine-696925,adding mirtazapine to venlefaxine,"hello , I've been on venlefaxine for 8 months, and am taking 337.5mg per day. I'm much better than I was at the start, however, it was only going up to 337.5mg, that stopped me worrying so much with obtrusive thoughts. I get by, but find it hard to be happy and motivated, and still get tense at times. I'm thinking about reducing ven, and adding up to 15mg of mirtazapine, for the sedative effect (i wake up a few times during the night), and the synergetic benefit, and I was hoping it would be easier for me to enjoy things more and be happier. Anyone that has done this, please can you let me know whether it made you more relaxed, and easier to be happy? Also, did it help with concentration. I set out with good intentions, but am easily distracted. I get short periods of being relaxed and happy, but they are few and far between. Any comments would be appreciated, for this combination. Thanks 0 likes, 11 replies "
Venlafaxine,https://patient.info/forums/discuss/slight-increase-for-me-any-advice--696787,Slight increase for me - any advice?,"Hello everyone, For a year now i have been taking 1 x 37.5 Immediate Release tabs twice a day (1 am & 1 pm). After lots of pondering this morning i have added half a tablet. This medication has helped me in many ways, insomnia was a massive problem before Ven, it has also helped my  . I just feel that things could improve... simple as that! My question is... do you think this extra 1/2 tab will make any difference? TA XX 0 likes, 21 replies "
Venlafaxine,https://patient.info/forums/discuss/burning-mouth-syndrome-help-697488,Burning mouth syndrome help,"Has anyone else been experiencing the burning sensation in your mouth?! It's absolutely driving me crazy. Anyone know how long it lasts? Or any help with it 1 like, 1 reply "
Venlafaxine,https://patient.info/forums/discuss/i-m-being-weaned-tapered-off-of-venlafaxine-effexor-slow-release--696599,I’m being weaned / tapered off of venlafaxine (Effexor slow release) ,"I have been taking venlafaxine venlalic effexor slow release tablets for 4 years now. I was on 225mg a day. Before this I was on mirtazapine mertazapine for about 4 months. The first two months I felt great then the last two months I started to feel as if I wasn't in my body anymore, taking really bad panic attacks at night (to the point where I thought I was taking a brain hemirage and my sister and friend phoned an ambulance for me.) having to walk out of work for bursting in to tears for no reason and snapping at people for no reason. Before this I was on citalopram for 3 years which was fine until I was on the highest dose and felt it wasn't working for me anymore. I am being taken off venlafaxine as it messes with my sleeping terribly (lucid dreams,   to the point where i wake up and my full bed and pyjamas are soaked with sweat, shouting in my sleep to the point people where scared! and generally being overly tired all the time. I was taking 225mg a day, my psyciatrist gave me orders to miss a day then take 75mg and continue for 8 before starting 5mg Vortioxetine(brintellex) for one week and continue with 10mg. I am now on my second day without anything as I have decided I want to see if I can manage without being on an anti depressent. I also take a mood stabiliser (lamotrigine 300mg daily) this was 200mg but was upped to 300mg when the venlafaxine was dropped to 75mg, I assume to help with the mood swings and emotions which come with the withdrawals. The beginning of the tapering in week one was extremely difficult (missing a day then taking 75mg the next) I had no control whatso ever with my emotions. Crying uncontrollably one minute then in hysterics the next. At absolutely nothing. head shocks. fuzzy eyes. diziness. blacking out for a second. panic attacks. severe   and tension. severe worry and guilt for no reason. anger, guilt, fear, sadness. overthinking and rational thoughts. muscle jerks. weight loss. night sweats, nightmares, insomnia, sleep paralyses, racing heart,  , heart flutters, feelings of falling when awake, flu like feelings, nausia, sickness, bowel problems and feelings of a full bladder or tingling in bladder. shaking, confusion. shaking and trembling inside. going from freezing to over heating in seconds. the last 2 days of that week the withdrawals started dying down. YOGA and excercise has helped massively with taking control of my thoughts and being aware of whats happening to my body. Going with the flow helped me, instead of thinking of past events or future possibilities, i tried focussing on what was hapening there and then and being honest about it and thinking rationally instead of with emotion. meditation and   helps with this type of calmness and controll. also using brainwaves (google the different types for the different states you can send your brain in to) closing your eyes and focussing on your breath whilst lying down really sends you in to a relaxed state with a clear mind. i tend to start with counting my breaths in throgh the nose out throug the mouth 12 times then i tend to pray for the half hour as i believe when you open your mind to an altered state you should protect yourself from UNKNOWN forces. unknown meaning we dont know enough about altered states or dreaming. i also use crystals for this purpose. drinking plenty of water and lemon has helped also. i am now on day two with 0mg and am beginning to feel the heart flutters and chills and head zaps again. I am hoping this is not just the beginning and things are going to get worse. my head has started doing over time researching in to what to do. Has anybody had the same situation before? I Dont know i am doing the right thing. i have yoga in the morning again which tends to tire me out later and helps me sleep at night. i will see how day 3 goes on 0mg. wish me luck! 1 like, 16 replies "
Venlafaxine,https://patient.info/forums/discuss/i-can-t-exercise-on-venlafaxine-snri-antidepressant-697917,I Can't Exercise on Venlafaxine/SNRI/Antidepressant,"Hi All I have been on and off   for my severe   for 8 years. Including citalopram, sertraline and now venlaxine which I have been on for the past 11 months. For the past 12-15 years, I have been very into my sports, cycling (road and mountain), indoor climbing, hiking, and always run throughout this period. I consider myself of average fitness and have regularly run 10+ / half marathon distances in the past. Ever since being on this drug, I just can not run. The most I can manage is 3/4 miles at a push, and after a good weeks rest from any other exercise! It's really bothering me, and I feel like I have no fitness at all, I get out of breath so quickly and feel like I'm running through treacle. I have spent much time 'googling' for people experiencing a similar problem, but to no avail 😦. Has anyone ever experienced this in ability to exercise on there antidepressants, SSRI or SNRI? Warm regards Chris. 0 likes, 26 replies "
Venlafaxine,https://patient.info/forums/discuss/7-weeks-in-to-ven-with-still-significant-anxiety-697958,7 weeks in to ven with still significant anxiety,"hi i am 7   weeks into ven and doses rising incredimently til 150mg as past 2   weeks i  am on 5 mg diazepam three times a day as the   is bad shaking and trembling i dont know wat to do im worries about the dependency on theses diazepam as well as developing a tolerance i thought the efexorxr would be resolving the anxiety by now i practice mediation and eat healthy  im more a natural medicine person but they hsvnt been helping prior to all this now i think the fear of not getting better is making anxiety worse try to be positive with comments as my back is against the wall at the minute but i also appreciate tactful honesty 0 likes, 7 replies "
Venlafaxine,https://patient.info/forums/discuss/venlafaxine-and-anxiety-697942,Venlafaxine and anxiety,"0 likes, 4 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/my-dad-has-suffered-from-dizziness-severe-vertigo-for-4-years-with-no-diagnosis-anyone-help--691835,My Dad has suffered from dizziness / severe vertigo for 4 years with no  diagnosis. Anyone help?,"My Dad started having dizzy spells around 4 years ago. He has been to ear specialists, private doctors and had private scans at Bupa. He has been told several different things by doctors;   with medication prescribed, that hasn't worked. The dizzy spells continue. Arteries in the head are clogged and not enough oxygen or blood into the brain / head. He has dizzy spells everyday and when it happens, he feels sick, ears go blocked, loosing balance and the urgent need to go to the toilet with a buzzing noise in ears afterwards. Can anyone help or advise if they have been in this situation before and what they have done? Thanks Brad 0 likes, 11 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/bilateral-vestibular-hypofunction-696194,Bilateral Vestibular Hypofunction,"Hi all! ! i have been suffering from recurrent episodic   for about two years now. MRI was normal and don't have BPPV (had an ENG done and that was ruled out). During the ENG it was discovered that I have bilateral vestibular hypofunction. I still get vertigo episodes every 4-6 weeks and my gaze stability is terrible. I cannot really make out anything very clearly while walking or moving. Does anyone have any experience with this? Did the vertigo ever stop?? And what helped you? Thank you! 0 likes, 4 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/off-balance-and-feeling-weird-when-walking-for-2-years-not-running-620777,"Off balance and feeling weird when walking for 2 years, not running","Hi there I am hoping someone can help me out with debilitating symptoms that have been going on for almost 2 years. Just some general info about myself: F, 26 years, normal weight, vegetarian for 20 years. I'll try to keep the story short but there is a lot to explain, so here goes nothing... My health problems started in the beginning of 2016 where I would feel off balance/dizzy mainly when walking which got worse when I would try to look around a lot. The feeling exactly how I felt is difficult to describe but included feelings of swaying, sometimes caught by surprise of my own movement, weak legs etc. Went to the doctor, did some usual tests and   (whole blood count, iron, thyroid, liver, kidney etc.) and everything came back clear, but slight tachycardia at the time (90 bpm rest or so) so I was sent for heart tests (echo, stress test, ecg's, 24 h Holter) but nothing was found so my heart was cleared at the time. I should mention here that I did mention being a vegetarian and questioning my B12 levels, so these were checked too, but the doctor diagnosed them as being fine (which turned out to be a misdiagnosis 6 months later, at levels of 189...). Time went on, about 6 months of walking around with these symptoms, when things really got worse and I would feel very faint at times, super unbalanced when walking, very anxious, sweating a lot and chest tightness. Revisited the doctor, all the tests again were fine, except my B12 which dropped to 98 at the time. Was put on oral cyanocobalamin (4mg/day for 2 weeks and from then on 1mg/day). Despite having B12 medication things regarding my balance remained the same or got worse at days. I think it is during this time of all the worrying that I also developed an  /panic disorder. Brought myself 3 times to the ER thinking something was massively wrong, because of my off balance feelings, extreme feelings of being uncomfortable in my chest (very warm, tight, heart   often happening after lunch). ER did the usual tests and found nothing but high heart rate which was attributed to it being a panic attack.  That brings us to now, where I am seeing a psychiatrist for my anxiety disorder, but I believe there is a medical underlying condition that is not detected yet. During the last year I got too scared to work out thinking my balance got worse. Recently though I forced myself to go back to run 5k's which I loved doing before all of this happened. And this is when I got surprised: When I run I don't notice ANY of the symptoms. My body feels strong and I am able to pull of a 5k in about 26 mins, which is pretty decent for me considering I have not worked out in about 10 years. However, as soon also here when I am done with the run and start walking again this horrible off balance feeling is back! I can't stand this any longer. The off balance feelings I feel are always there but the severity degree is very dependent on the day or time of the day. Usually a lot worse towards the end of the day and also in the weekend which are often accompanied with some weird eye strain/ . Also seems that when I have had bad anxiety/an attack it takes a toll on my balance that requires a couple days to go back to more normal levels, truth is the balance issues are always there in some degree or another. I am just hoping to find answers to what could be going on. Could it be permanent damage from my B12 deficiency, of course also scared of MS or some other undiagnosed disease or could it really all be part of my anxiety disorder. Are there any of you that can find themselves in these symptoms/have any tips/advice?  I'd greatly appreciate any input as it seems I can't enjoy life like I used to and want my old normal carefree life back... Thanks a bunch Mary   0 likes, 47 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/does-this-sound-like-bppv--696306,Does this sound like BPPV?,"Hi all, I am trying to work out if what i am experiencing is BPPV or something else like Vestibular  . A month ago i started to feel dizzy and motion sick when i move my head or eyes too quickly. i also felt a big foggy and tired during these dizzy spells. It came on out of no where. for the following 7-10 days i experienced this feeling on and off during the day. eventually it went away and i felt normal again. last week the feeling returned. its been 5 days and i am still experiencing the same symptooms. can anyone shed some light on what may be going on? i suffer from migraine auras aswell but generally dont dizzy or foggy. i am not sure if my increasing   is making it worse. thank you 0 likes, 0 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/dizziness-and-unstable-feeling-for-2-years-696203,Dizziness and unstable feeling for 2 years,"I am 35 year old male in fairly healthy condition. No major problems in my life other than moderate Asthma and chronic sinusitis. Over 2.5yrs ago I started to feel a little “off” as far as foggy brain and sometimes feeling like I could pass out at any moment, It felt like my brain wanted to shut down. Other very mild symptoms were some middle dizziness, hard time focusing, vision at times felt a little blurry. This seemed to start after the summer of 2016 where I had 2 separate incidents (May and October) at a music festival where I passed out while on cocaine and ecstasy. I’m not a hard core drug user but I do enjoy from time to time. Please don’t judge all this on this one little detail. I do not have a drug problem and I know that. My friends and fiance can attest to that. But I do wonder if this problem I’m experiencing spawns from that. The medical staff that I woke up to didn’t seem too concerned but some of my friends/witnesses think I had a seizure (some shaking and eyes rolled back). They checked my blood sugar level and I got up and walked out on my own after about a ½ hour without being checked on. I learned later from research that a cocaine induced seizure is possible. What actually happened to me? I’ll never know for sure. I felt fine into the fall of 2016 then I started feeling off most of the time. This “feeling a bit off” continued sporadically for about a year until it started becoming a little more regular and sometimes intense in the winter of 2017. Symptoms included mild brain fogginess, tired all the time and wanting to sleep most of the time. It mostly seemed like a constant fatigue with some light headedness. During this time my exercise level was fairly low, snowboarding from time to time and the occasional hike. I lived in the mountains at the time and my living situation was stressful and un-enjoyable. I spent most of 2018 spring and summer feeling this way but always assumed I just wasn’t getting very much exercise and battling fatigue. All this time I also had no smell, battled allergies daily and stuffed up most of the time. I’ve also most of my life had a hard time getting regular sleep. 4ish hours a night was a regular thing. Late summer 2018 is when I started to really feel the symptoms getting worse and a lot heavier. After traveling to Spain in September for 2 weeks, I got home and went to the doctor with complaints of: Dizziness Lightheadedness trouble focusing sensitivity to light and sound the sensation of weightlessness and moving to fast when sitting still headaches and neck aches every day feeling of losing consciousness ringing in ears pressure in my head/temples and sinuses Daily headaches At the time I was seeing a medi-cal doctor and his first thought it was my sinuses so we tried lots of steroids, 3 different antibiotics, 2 blood tests (both came back with no problems), diet change, sleep pattern change and a CT scan that showed my sinuses were completely backed up. In November of 2018 I switched to Kaiser network and started seeing an ENT that confirmed I had major nasal polyps that we had removed with endoscopic surgery on 1/2/19. I also had allergy tests done which all came back very mild to all allergens. My fiance and I were in high hopes that this was the answer to the problem. After the surgery the ENT told me they didn’t think this was causing the dizziness and other symptoms and referred me to a Balance specialist. For 2 months now I’ve been working with them to do physical therapy to correct what they believe to be an imbalance with my vestibular system. So far no changes and my symptoms are getting worse and more intense everyday. For the last few weeks I’ve actually been feeling the sensation of things being out of place. Like for instance, I’ll see my trash can out of the corner of my eye and get the feeling it’s my cat. When I look over, I see the trash can and know that is what it was the whole time. Blind spots and blanking out are regular feelings now. I’m also experiencing heavy sensitivity to light and sounds. Piercing/loud sounds are startalling. My ENT told me they are at the end of their knowledge on this topic but he did do some research and suggested I might have a form of silent migraines (migraines without pain but experience persistent migraine auras). He suggested to look into this and he updated my GP with this theory and situation. A quick research on the internet returned several reads about Persistent Migraine Aura (PMA) that explains most of the symptoms I have. I’ve been asking the doctors over and over if it could be a neurological problem. This past week I went to my GP and went over the latest details including the migraine idea. My GP quickly dismissed this idea as he had never heard of such a thing. Very frustrated at this point I asked again if this could be neurological and explained the recent audio/visual sensations I’ve been seeing and he called the Neruo department and they ordered an MRI. They said they want to rule out any organic diseases and if that comes back clean then they want me to see a phyciatrist. They want me to see a phyciatrist because of the recent “hallucinations”. I really don’t think that this is a mental issue, as it is so physical in nature. Am I wrong? My doctor didn’t do a good job of explaining why they think this. So I’m suppose to go talk to someone about all this, but in the meantime my physical symptoms are getting worse. I can’t even get up and walk down the hallway to the bathroom without feeling dizzy and the sensation of going to fall over. 0 likes, 9 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/post-labrynthitis-vertigo--696277,Post Labrynthitis Vertigo?,"after nearly two weeks of feeling well after having labrynthitis, i am again getting dizzy when standing or walking, i am also off balance and have occasional (mild) nausea. I've read that these symptoms can come and go in the following weeks, though i would like to ask if anyone else has experienced this? Also at what point should i go back to the GP? 0 likes, 2 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/constant-dizziness-but-drs-are-clueless-696396,Constant dizziness but drs are clueless,"im a 43yr old female from the uk. brief history, since 2012 ive been suffering with episodes of   and shortness of breath, ive had 3 mri brain scans which are all normal, 3 appts to ent all saying not my ears, nuerologist says  not brain related, endocologist says not hormones( even though i have a lot of symptoms of peri menopause) numerous   all perfect, bp normal oxygen levels normal. they are all at a loss for suggestions, im currently seeing a cardiologist but so far heart perfect too. im getting fed up now with being told to get on with my life as its not that simple, i get so dizzy i cant do anything and its bringing me down.. i take stemetil but that just makes me sleepy im desparate for an answer as i never had this pre 2012 so why now???? it lasts weeks and then goes then 3 weeks later its back again. can anyone relate??? its making me so anxious 0 likes, 4 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/dizziness-headaches-foggy-pressure-in-head-plugged-ears-413508,"Dizziness, headaches, foggy, pressure in head & plugged ears","It's happening again, everyday it's the same thing and I don't know how to calm myself down. I think when ever I get these feeling I am going to pass out and die instantly. The dizziness gets so bad I have to hold my head and close my eyes I don't understand it. I always think I'm having a heart attack, stroke, blood clot in my head or cancer all the time because doctors still don't know why I get these symptoms. I get anxiety so bad because of the pain I get and I keep thinking the worse things. I keep thinking that i am getting the wrong diagnosis from the doctors and if I ignore the pain it is actually something serious then it's too late to do anything about it. Tests that I got done in the last 3 years were: xray of my head and neck, mri of head, numerous blood work. I have done physio, chiro, acupuncture and massage therapy. Only thing that kind of helps is massage therapy which is what I am still doing now. I am getting no answers and just worrying everyday. I just want these symptoms to go away I want my life back I don't feel like the same person anymore.  6 likes, 199 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/has-anybody-been-on-betahistine-dihydrochloride-for-vertigo-696183,Has anybody been on Betahistine dihydrochloride for vertigo ,"HI HAS ANYONE SUFFER WITH  I HAVE BEEN ON SO MANY DIFFERENT TABLETS IS ANYONE ON BETAHISTINE DIHYDROCHLORIDE 0 likes, 9 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/slight-dizzy-unbalanced-feeling-head-pressure--696903,"Slight dizzy/unbalanced feeling, head pressure...","So here's my story.  I'm at my wit's end, and am severely depressed now.  A month and a half ago I was walking with my wife and I suddenly felt a slight unbalance feeling.  I could still walk, but I felt ""off"" and dizzy.  Afterwards, I got a heavy head/pressure feeling.  I also occasionally get these little, what I assume to be,   attacks that last a split second.  It ""feels"" like I'm falling or something like that, but I'm stand up just fine.  I had something like this happen last year after a flight, this unbalanced feeling, but it went away when a blood test revealed an extreme   (also had CAT scan but it was clear).  I started supplementing and the symptoms were gone! Well fast forward a year later, dead of winter, here I am.  I consulted with my GP who has referred me to an ENT but as I'm in Canada I have to wait freaking MONTHS to see the ENT.  I started taking 500 of Magnesium, still take vitamin D, and take multi vitamins.   My GP suggested barometric migraine because I live on land spit/penninsula, completely surrounded by water by a large lake, but that was just a guess. Has anyone else experienced this?  I'm depressed and don't know what to do.  The head pressure/migraine is just really getting to me. 0 likes, 6 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/my-boyfriend-was-cured-from-labyrinthitis-naturally-594699,My boyfriend was cured from labyrinthitis naturally,"Hello Everyone, From those of you suffering from acute or chronic labyrinthitis, which causes symptoms of   and  , my boyfriend and I came across a natural cure and would like to share with you in hopes that it helps someone out there that is suffering. My boyfriend was battling it for a month and we didn't see it getting better. He was taking medication for the vertigo, which helped when he was taking it, but sudden movements would make him spin, everything would make him dizzy even driving, and his eyes would move rapidly back and forth. So I did some research and came across a smoothie that is used primarily for digestion, but it helps reduce inflammation, which is what causes labyrinthitis because your inner ear is inflammed so it throws you off balance. He was drinking the smoothie every morning and taking the medication for vertigo (I think it's the same thing you take for motion sickness) and within weeks he was off the medication and back to his normal self. It's been about 6 months since he was cured and THANK GOD it hasn't came back. The smoothie that he took consisted of: papaya (about 1/2 cup to 1 cup, depends on the size of your blender), pineapple (about 1/2 cup to 1 cup), homemade kefir (1/2 cup, you can buy the grains online or in store and search videos on how to make it, very easy), coconut milk (about 1/2 cup to 1 cup), papaya seeds (1/4 cup to a tablespoon, some papayas may not have enough seeds so just use what you can and make it last a few days so you don't have to keep buying payayas. The bigger papayas usually have more seeds. You only need to do 1/4 cup for about 2 weeks and then you can do tablespoon after that. Dont' stress if you can't do exactly 1/4 cup every time, just do as much as you can. Just start with more the first two weeks and move down to tablespoon after that.), banana (one banana) and honey (one tablespoon). WARNING: The smootie will make you poop so more payaya seeds=more poop. It's just cleaning you out so don't worry, if it's too strong start with less and work up. He took it for about a month or longer because we liked it so much. We haven't taken it in a few months now because we switched to oatmeal and fruits for breakfast since it's easier to prepare lol I hope this helps!  0 likes, 34 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/dizziness-off-balance-head-neck-pain-confused-state-for-almost-2-weeks-now--404096,"dizziness,off balance, head & neck pain, confused state for almost 2 weeks now :(","Hi I've been feeling dizzy & off balance, head & , feeling sick all the time & find it so hard to eat & been in a confused sate since this happened almost 2 weeks ago. I've had my bloods done but came ok. anyone else been feel8ng the same & if so what could it be? I'm feeling so low & depressed as I hate the confused feel8ng as I have two young children to care for    3 likes, 76 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/reassurance-please-697676,reassurance please,"hi all don't know if anyone can relate to my symptoms i'll try and keep it short, been suffering anxiety for several months on propranolol 4x 10mg daily  had slight headaches/pressure for 2yrs sometimes last for days only had these since becomeing postmenopausal 5yrs ago but lately been suffering lightheadedness but what worries me is my head feels numbish doctor says it could be vertigo but may seem worse if i'm anxious had ecg's normal bloods last yr was ok had my eyes tested 2weeks ago significant change in eyesight had new prescription for glasses but i was worried i have brain tumour or something but optician said everything looked ok i have been given diazapam 2mg to take when needed but scared to take them as i think if there's something wrong with my head it will make me worse this is the anxiety talking i'm so scared....can takeing the diazapam calm the tingly numby head or will it make it worse sorry to babble on but need to know there is someone else who has these feelings 1 like, 5 replies "
Vertigo and Dizziness,https://patient.info/forums/discuss/dizziness-that-feels-like-waves-in-the-head-when-lying-down-693759,dizziness that feels like waves in the head when lying down,"Dear discussion forum, I have had a condition for a couple of years that I can't figure out and which GP appointments haven't been able to resolve. Especially when I'm feeling stressed and tired,  , especially on my side, I feel what seems like recurrent waves of dizziness going through my head, and once they start they don't stop until I fall asleep. They come regularly about every two minutes or so.  It sort of feels like a slipping sensation, a wave or a flush -- like I'm sort of dropping consciousness a bit -- and it seems related to the rhythm of my hear and my circulation, as well as to ringing and pounding in my ears and a bit of a pounding all over.   It is also often accompanied by pins and needles in my legs, and tingling on my left side. I'm a 48 year old generally healthy female with a stressful traveling lifestyle. I've been to a neurologist and that came back negative, had an   / heart scan and that was OK. I've had extensive blood work and it all came back normal.  At the end of the month I've having tests done at a diagnostic audiology clinic to see if I have dizziness related to issues with my lower ear. My feeling is that it relates more to my overall circulation since it also seems to be related to pounding in my heart... but I have no idea. It's a scary and bothersome thing that doesn't go away.  Any advice would be hugely appreciated!! 0 likes, 10 replies "
