disease,postLink,postHeading,postContent
Pregnancy,https://www.drugs.com/answers/heavy-spotting-bloated-after-plan-3393943.html,Heavy spotting and bloated after Plan B?,"So I ovulated on the 18th and had sex on the 20th. We used a condom but when he pulled out , we realized it was really broken. I took a plan-b pill the 21st. It is the 27th (a week later) and i am experiencing a heavy dark red blood discharge and my lower abdomen hurts and feels somewhat swollen. Also, tmi but I “went number 2” more than I ever had today. Could this be caused by the plan-b or is this early symptoms of pregnancy. Please help. "
Pregnancy,https://www.drugs.com/answers/after-nexplanon-removal-you-period-long-3382131.html,How soon after having Nexplanon removal with you get your period or how long can it take?,I had my Nexplanon removed Jan. 18 2018 and I wasn't due to get it removed until August of 2018. It is now Feb. 19 2018 and I still haven't gotten my period. I am trying to get pregnant me and my boyfriend to have a child of our own and he is getting worried I haven't gotten my period yet so I can't get pregnant. But we do have in protected sex since we are trying. So I 2 questions #1 How long can it take to get your period after Nexplanon removal? and #2 can you still get pregnant after having the Nexplanon removed even though you haven't got your period yet? 
Pregnancy,https://www.drugs.com/answers/protected-sex-girlfriend-worried-she-pregnant-3321464.html,I had protected sex with my girlfriend but I'm worried she still could be pregnant?,"I had sex with my girlfriend 2 days after her period ended, we used a condom. I pulled out but after finishing I noticed white stuff around and on her area. I checked the condom after and it didn't break but I'm worried some may have gotten out the bottom. I'm not sure what else the white stuff could have been because there was a lot. Also now her stomach is starting to hurt and she is being very moody . Could she be pregnant or am I just being paranoid? "
Pregnancy,https://www.drugs.com/answers/plan-nexplanon-2909906.html,Can I take plan b while on nexplanon?,If i have had unprotected sex while on my menstrual (and my boyfriend made the mistake of ejaculating in me) within 2 weeks of getting the nexplanon implant is it ok to take the plan b pill to ensure no pregnancy? The doctor said sometimes it could take up to 30 days to be effective. I just had a baby 10 weeks ago so I know I'm more fertile than usual so I'm freaking out. 
Pregnancy,https://www.drugs.com/answers/boyfriend-wore-condom-ejaculate-period-pregnant-3457063.html,If my boyfriend wore a condom and didn’t ejaculate. AND I got my period can I be pregnant?,"My boyfriend and I had sex and I can’t get it out of my mind and I definitely probably wasn’t ready. But, i. freaked out so much I got my period but it came late. "
Pregnancy,https://www.drugs.com/answers/worried-pregnant-implant-nexplanon-2758146.html,Worried I'm pregnant on the implant (nexplanon)?,"I've had the implant for nearly 2 years and i'm a large gal, about 8 weeks ago my partner and i had sex for the first time in ages (unprotected) and now i'm worrying i might be pregnant as i just don't feel right but its worked for me any time since in the past two years so am i just being paranoid? "
Pregnancy,https://www.drugs.com/answers/girlfriend-started-bleeding-week-after-taking-2074788.html,Girlfriend started bleeding a week after taking norlevo.. Pregnancy Risks? Please help!Thanks?,"Hi, basically my girlfriend got her period on 23rd/24th of october, and it finished around the 29th.. on the 29th we had unprotected sex which lasted about 10 mins and then we realised what we were doing and stopped, i did not ejaculate anywhere near her area and i am worried about about pre-ejaculate and pregnancy risks , so i had her take Norlevo about 24-48hrs after this incident on the 30th.. now just under a week has passed and she has started bleeding which she thinks is her period but it is very early as she is not due for another fortnight, is this a side effect of the pill ? or is this something else? could this be a sign she is pregnant ? thanks in advance "
Pregnancy,https://www.drugs.com/answers/tablets-after-taking-misoprostol-started-bleeding-1999869.html,I took the both tablets but after taking misoprostol I started bleeding after 10 hrs but no crampin?,I saw heavy clots in the blood.but after dew hours bleeding stop.i was 43 days pregnant. 
Pregnancy,https://www.drugs.com/answers/plan-step-ease-mind-1012312.html,Plan B One-Step - Please ease my mind please???,"One week before my period I had sex for the first time unprotected I might add, and he pulled out but I heard you can get pregnant form precum, and exactly 24 hr after i took the plan b one step it's been 2 days since I took it and I'm just super scared I'm too young to get pregnant and I know I shouldn't have done it but what's done is done, but please tell me that the chances of me being pregnant are slim bc I'm an emotional wreck right now "
Pregnancy,https://www.drugs.com/answers/microgestin-fe-1-20-pregnant-621634.html,Microgestin Fe 1/20: Am I pregnant?,"I started bleeding when I wasn't supposed to on my active pills for a few days, but when my brown inactive pills came along, I didn't have a period at all. I'm pretty worried! "
Pregnancy,https://www.drugs.com/answers/period-pregnant-worried-621325.html,When will my period come? Am I pregnant? Should I be worried?,I had my last period October 20th haven't gotten my period yet I had unprotected sex the 12th of November and took plan b the 13th. I had unprotected sex again the 18th and took plan b 20 minutes after. I haven't gotten my period yet and I am freaking out. I was so scared I started birth control last week so I can start bein more responsible. Even though he didn't cum in me am I still in a bad situation. I am SO stressed 
Pregnancy,https://www.drugs.com/answers/chances-gettin-pregnant-missed-day-sex-days-587141.html,What are chances at gettin pregnant if I missed a day of my pill and had sex two days later?,
Pregnancy,https://www.drugs.com/answers/pregnant-taking-suboxone-subutex-535279.html,"If I am pregnant, should I be taking suboxone or subutex?","I hear different answers, also what dose is allowable for breast feeding? "
Pregnancy,https://www.drugs.com/answers/birth-control-wondering-microgestin-638257.html,Birth Control - I was wondering that I am on the microgestin I would like to know if I would get?,... pregnant if he would totally cum in me 
Pregnancy,https://www.drugs.com/answers/pregnancy-im-39-been-takingh-tramadol-for-three-503645.html,Pregnancy - Im 39. been takingh tramadol for three years. Im pregnant and need to stop. can someone?,"... tell me how to overcome the physiological part of getting off of tramadol ,,, i am very dependent on this medicine... need to know how i can safely get off without having further complications to hurt the baby more... i am only bout two months... thanks... ps i dont do drugs..my doc has me on them for fibromalcia... i just learned i am pregnant... and i don't want to hurt the baby... my doctor says that taking tramadol will not hurt the baby... well it might not hurt the baby... but i wouldn't want to put my baby through withdrawals... i would rather go through the withdrawals now then put my baby through it... is there any thing i can do to make myself comfortable with less pain... when i go through withdrawals... that is my weakest point... i am going to be strong for the baby... anyone please help.;... "
Pregnancy,https://www.drugs.com/answers/misoprostol-yellowish-discharge-521005.html,"Please Help , Misoprostol causes yellowish discharge?","I am 2 weeks pregnant , I took mifepriston and after 6 hours I took 2 tablets Misoprostol on vegina nothing happense except little cramps , 6 hours later I took another 2 Misoprostol , afterthat in 6 hours more I had yellowish/white liquid discharge!  does this sign of success abortion ! "
Pregnancy,https://www.drugs.com/answers/i-just-found-out-i-was-pregnant-i-have-been-457937.html,"I just found out I was pregnant. I have been taking oxycodone 30mg, 1 every 4 to 6 hours. Im scared?",I am scared to death... im scared that im going to been in pain this whole pregnancy if they take me off the medicine. im scared for my baby if they keep me on the medicine. I have looked up the side effects but am still very concerned about every aspect of this pregnancy. someone please give me some piece of mind. this is also my 4th pregnancy... all of which have been c-sections!! the doctor I had with the last three children said he would not deliver my baby because I have had 3 previous c-sections!! help!!! 
Pregnancy,https://www.drugs.com/answers/i-missed-my-period-last-month-and-have-taken-3-367440.html,I missed my period last month and have taken 3 pregnancy tests and they are negative?,I started taking Apri 6 days ago to induce a period and still have not had one. If by the 7th day I haven't had a period what does this suggest? Why am I not having my period? 
Pregnancy,https://www.drugs.com/answers/missed-period-clear-watery-discharge-624012.html,I missed my period and now I have clear watery discharge?,i took a pregnant test it said negative? 
Pregnancy,https://www.drugs.com/answers/long-you-wait-after-implant-1067576.html,How long do you have to wait after getting the implant?,"My friend had sex 3 days after getting the implant and the guy finished inside her, is it 7 days you have to wait? Because she didnt get pregnant and i also just got it 3 days ago "
Pregnancy,https://www.drugs.com/answers/bleeding-dark-brown-red-blood-4-days-pregnant-1051269.html,"I have been bleeding dark brown and red blood for 4 days, am I pregnant?","I am 19 years old, i am on the pill and have regular sex without a condom. My period was supposed to come this week and i started sunday bleeding dark brown and clots and such. There were very few red spots. This has continued until now and i am still bleeding black/brown but there is more red in it now but there is just a lot of speckled dark brown/black. Am i pregnant? "
Pregnancy,https://www.drugs.com/answers/pregnant-plan-after-he-cummed-shower-day-1021517.html,Can I get pregnant if took plan b after he cummed in if I didn't take a shower that day?,We had sex and he chummed in me I took a plan b immediately after but didn't take a shower till the next day 
Pregnancy,https://www.drugs.com/answers/viagra-conception-ovulation-day-effect-sperm-929920.html,Can I use Viagra once for conception on ovulation day ..? Will it effect sperm or pregnancy?,"Can I use Viagra once for conception on ovulation day ??? Will it effect sperm or pregnancy? I got erection on normal days but on ovulation days I have problem of erection . I know it's bcoz of stress and other thing.  I looking for an answer that if I use Viagra only of two or three days , will it effect the sperm quantity ,quality pregnancy , fertilisation , or anything else  I am having one baby girl and we are trying for a boy . I never used Viagra .  Please help me out and please provide good suggestion please  Me from India "
Pregnancy,https://www.drugs.com/answers/how-frequent-can-i-take-the-pills-is-it-ok-within-455040.html,How frequent can I take the pills? is it ok within 2 months that I can re take the pills?,"i have taken the abortion pill last month as i had conceived with doctors advice. i was 35 days pregnant. after i took the drug i had a bleeding for 9 days and then i underwent a pregnancy test which was negative. however again i have conceived as i donot take any birth control pills. i was scheduled for period on the 17th of september but today 21st september i still did not get my periods. i took te pregnancy test today evening and found that i am again pregnant. Can i take the tablets again. i am mother of 2 children one is 8 months and the other is 1year an 9 months. i cannot continue this pregnancy, nor do i want to go for manual abortion. please let me know whether i can take the pills again? "
Pregnancy,https://www.drugs.com/answers/pregnant-miscarrying-after-plan-wrong-835196.html,"Pregnant or miscarrying after Plan B, or is something else wrong?","I am in need of some advice regarding plan b one step (I took the generic Next Choice) and the effect it's had on my body. I'm not on birth control because I practice abstinence. The man I recently dated did not respect me or listen when I said no, so we ended up having sex a handful of times, with him finishing inside of me the last two times. Now I'm concerned I could be pregnant or miscarrying, or that something else is wrong. Here are the details: My last normal period was on Oct 6 (I have regular 30 day cycles). We had unprotected sex and he finished inside of me on Oct 16. Understanding from a pharmacist that plan b did not have abortant effect, I took plan b on Oct 17. On Oct 18, we had unprotected sex again and finished inside of me. (I did NOT take plan b again after this second incident.) I had spotting or a light period on Oct 20-21 for about 1.5 days (the withdrawal bleeding from the pill). About a week later, beginning on Oct 26 (9 days after taking the pill), I started feeling dizzy, nauseous, lower abdominal pains, cramps, fuller/squishier feeling breasts, daily temperatures of 99.5-100 degrees, hot flashes, and many other seeming symptoms of pregnancy/implantation, including (later on) darker, more pronounced veins in breasts, legs, and feet. I expected my next period on Nov 5, but it didn't come. I began taking hpts and had unclear/mixed results. Some tests looked negative or had very, very faint lines (maybe evaps). But other tests had clearer positive lines, still a little faint, but the line/color was unmistakably there (one FRER and three or four EPTs). If it were not for the mixed results (the negative or evap results), I would have believed I was pregnant based on the positive-looking results alone. The neg and very faint lines kept confusing me, though, as well as the fact that the clearer lines weren't really getting much darker. In the middle of all of this home testing, I went to my doctor for a blood test. It was negative, but afterward I continued feeling the pregnancy symptoms, so tested again and kept getting the faint (though unmistakable) lines. Finally, on Nov 21 (17 days late for my expected period **unless you count from the light 1.5 days bleeding I got after plan b), I got what I think was my period. But it only lasted for 1-2 days, which is very short for me. Another funny thing was that my breasts were NOT at all sore before I got this period, which is strange for me, as they are always very sore at least a week before my periods. Is there a chance I am pregnant? Did I have a chemical pregnancy or early miscarriage? For almost four weeks up until I started to bleed on Nov 21 (and even afterward) I have had cramps and abdominal pains, which I know can be associated with miscarriage. The abdominal pains are slightly less now after I bled, but still there on and off. I am also still dizzy and nauseous. Can anyone tell me what is happening or if this is normal after plan b? The drug info/insert for ban b describes side effects like I've had, but says symptoms don't last longer than 2-3 days. Mine started 9 days after taking the pill and have lasted over a month. I also know plan b is only 85% effective. Thank you so much for your help! "
Pregnancy,https://www.drugs.com/answers/rashes-top-penis-after-intercourse-wife-581234.html,I have some rashes on the top of my penis after intercourse with my wife.what should I do now?,"my wife is running through pregnancy and we were mating at that time.suddenly her bleeding started and after that there are rashes on the top of my pennis.when i consulted the lady doctor,she said that your wife and kids both are save and sometimes in pregnancy it happens.she also suggested that to stay away from wife for two months. "
Pregnancy,https://www.drugs.com/answers/pregnancy-husband-unprotected-sex-10days-after-827710.html,"Pregnancy - My husband and I had unprotected sex 10days after my cycle. We had sex twice in a row,?","... my husband always pulls out and I am not on any type of birth control, so I am wondering what is the chances that I can be pregnant from the sperm left in his urethra. I started ovulating 2 days later and now it is 6 more days and I am having extreme breast pain and nipple tenderness and heartburn now...  I have 2 other children and never noticed extreme pain/tenderness in my breasts with either of my other pregnancies and I dont ever notice any breast issues before my cycle. I have acid reflux so I am chalking the heartburn upto that. Any advice? "
Pregnancy,https://www.drugs.com/answers/you-period-sunday-pregnant-you-start-pack-sunday-792954.html,If you dont have your period by the next sunday (not pregnant) do you start the pack sunday? or wait,"period may be late due to antibiotics, do you start a new pack of birth control if you dont get your period in the 7 days on the sunday you usually would or do you wait till you get your period and start it that sunday? "
Pregnancy,https://www.drugs.com/answers/long-pregnant-after-petogen-7-months-baby-751409.html,"How long can I get pregnant after using petogen for 7 months , Im trying to have a baby , me and my?",... man and i would like to know if it qill take long . I stop using petogen for about 11 days now and im wondering if it will take 3 months or longer 
Pregnancy,https://www.drugs.com/answers/ovral-28-red-periods-taking-873260.html,I'm on ovral 28 now I took the red pill and I haven't seen my periods. i've been taking my pill?,... well. can I be pregnant? is it possible to finish all red pill without going on periods. i'm so scared. 
Pregnancy,https://www.drugs.com/answers/sex-5-days-after-period-condom-point-3492328.html,We had sex 5 days after my period and the condom we dont know at what point it was?,Can I get pregnant I have not took anything no birth control no morning after pick how likely is it I can get pregnant 
Pregnancy,https://www.drugs.com/answers/anyone-misoprostol-abirtion-6-12-weeks-pregnant-599787.html,Anyone tried misoprostol for abirtion while 6-12 weeks pregnant? what happened?,
Pregnancy,https://www.drugs.com/answers/naproxen-before-pregnant-804925.html,Naproxen before getting pregnant?,"Hi! Because of a pain in my arm/shoulder, I've started taking Naproxen. Before this, me and my husband tried to get pregnant, but since I started using Naproxen, we've stopped trying, because of the risks.  My doctor ordered me to take Naproxen for about four weeks. What I'm wondering is - When, after having stopped taking Naproxen, can we start trying to get pregnant again? I feel like we should wait at least a month, to really have the meds get out of my systeme so to speak, but what is the recommendation? "
Pregnancy,https://www.drugs.com/answers/does-suboxone-lower-sperm-count-503725.html,Does Suboxone lower sperm count?,My fiance is prescribed suboxone we have been trying to get pregnant for a year a d a half n it's not happening could the suboxine be a problem ice already had one child . 
Pregnancy,https://www.drugs.com/answers/pulled-plan-pregnancy-chances-3395254.html,Pulled out and Plan B. Pregnancy chances?,"Last night my boyfriend and I had sex. He pulled out before he ejaculated, but I took a Take Action pill (generic Plan B) directly afterwards. I also just ended my period 2 days before. What are my chances of being pregnant? "
Pregnancy,https://www.drugs.com/answers/plan-day-before-ovulation-pregnant-3069455.html,Plan B one day before ovulation. Could I still be pregnant?,"So, my boyfriend and I had unprotected sex on what my estimated period & ovulation tracker said was the day Before ovulation. (I know I shouldn't have) :( He did not ejaculate inside me.. But there is always that chance... So I took the Plan B pill about 10-11hrs later.. Would the pill still work? "
Pregnancy,https://www.drugs.com/answers/12-weeks-many-cytotec-tables-2951413.html,Im 12 weeks how many cytotec tables must I use and how?,
Pregnancy,https://www.drugs.com/answers/after-completing-your-accutane-course-can-you-get-95108.html,"After completing your accutane course, can you get pregnant and have a healthy baby?",
Pregnancy,https://www.drugs.com/answers/pregnant-unprotected-sex-taking-plan-unprotexted-2706647.html,Can I still get pregnant if I had unprotected sex. Then taking plan b then have unprotexted sex agai,I have had unprotected sex on a Saturday then I had taken plan b on Sunday( the very next day) then on Monday I had unprotected sex again? Is there a chance the plan b still works or will I have to take another pill?  Btw: according to my pperiod calender app I was fertile Saturday Sunday and Monday and scheduled to ovulate on Thursday ... 
Pregnancy,https://www.drugs.com/answers/love-encare-23-yr-young-lady-question-you-fully-794722.html,"I use and love encare I am 23 yr old young lady, my question is if you don't fully put encare in the",... cervix all the way in the vagina and it pops out..keep in mind some of it dissolves..but not inserted all the way in( kind of at the opening of the vagina) can I get pregnant?! ... my period started August 31st and sayas my next should start in the this sat the 28th... (I've never tracked my period before though and it switches up)... can I get pregnant 6days before my period... if he came inside of me and it didn't dissolve all the way or even in my cervix 
Pregnancy,https://www.drugs.com/answers/condom-break-ejaculation-nexplanon-pregnant-3384801.html,"Condom didn’t break, no ejaculation, and on nexplanon could I be pregnant?","I am 17 and I had sex protected sex on the last day of my period on feb 2 2018 we used a condom it did not break and he did not ejaculate and Ive been on nexplanon for 2 years it expires in September. I have been feeling fine and a little bloated, noticing a lot of discharge, I was just wondering can I be pregnant? I haven’t been feeling nausea or tender breasts or anything. "
Pregnancy,https://www.drugs.com/answers/ovral-28-happened-pregnant-you-decided-ovaral-red-791379.html,Ovral-28 - What happened if u r pregnant and you don't know u decided to take the ovaral the red?,... ones what will happen?is it possible to take the ovaral while u r on anti deppresent medication 
Pregnancy,https://www.drugs.com/answers/dexilant-protonix-677183.html,Is Dexilant better than Protonix?,"I am 36 weeks pregnant with GERD. I take Protonix 40 mg once daily. I still have some problems on this medicine, so my GI doctor gave me samples of Kapidex, and claims that they are stronger??? Before pregnancy, Protonix was the only medicine that helped my problem. So i am kinda nervous to switch... help please?? "
Pregnancy,https://www.drugs.com/answers/unprotected-sex-first-week-birth-control-pills-2782365.html,Unprotected Sex within the first week of Birth control pills?,This is my first time using birth control pills and I was unaware of the minimum time required before having unprotected sex. It's a 21 pack that i take on time everyday. I'm afraid that there's a chance of ending up pregnant as I had unprotected sex within the first week. I've tried to read as much as I could today on the topic.. Im very stressed out and would appreciate any sort of help regarding the matter. Im still on the pills but I dont want to be too late and let it be determined by my period. Please HELP soon... 
Pregnancy,https://www.drugs.com/answers/you-side-effects-actual-pregnancy-scare-616437.html,How can you tell if it is just side effects of the pill or an actual pregnancy scare?,"I am in the middle of my third pill pack and have not missed a pill. I have never taken birth control pills prior to this, so I am having a hard time telling if I am experiencing side effects of the pill or if I should be worried I am pregnant. My breasts are tender and seem swollen at times. The first two pill packs I had breakthrough bleeding, but this month I have not. I have had cysts/cramps in the past and I am experiencing some pain this month. I am experiencing some minor lower back pain, too. I have not experienced nausea or migranes, but do have a minor discharge. I am prone to yeast infections, but all of these things combined are making me nervous. Should I be worried? "
Pregnancy,https://www.drugs.com/answers/birth-control-implanon-inserted-2-weeks-ago-571336.html,"Birth Control - Implanon inserted 2 weeks ago, are my symptoms normal PLEASE HELP???","i got the inserted 2 weeks ago, on one of the last days of my menstral cycle, i also had sex that same day and once more a few days later. i havnt had sex since becasue i am terrified im pregnant, ive never been so i dont know what to expect. Heres why maybe a few days ago, i started to get bad stomach pain a few minutes after i finished eating almost like a burning feeling. today i actually forced myself to puke after i ate because it was so uncomfortable, i instantly felt better. i took a pregnacy test it was negative, they also tested me before i got it put in , also negative. so the only way i would have gotten pregnant is once out of the two times in the last two weeks, do symptoms come on that fast??? obviously i got this put in to prevent pregnancy so i am kinda freaking out!! I also have really sore breasts and they are starting to feel a tiny bit more firm. Has anyone experianced this after getting implanon?? i also feel as though im gaiing weight / im always hungrey!!! someone help like i said i never had implanon and ive never been prego. ALSO i dont know if it matters but implanon is first birth control i have ever been on beside the pill for one month then i stopped. "
Pregnancy,https://www.drugs.com/answers/taking-primolut-3-days-pregnancy-harm-baby-future-535525.html,Taking primolut-n(3 days) during pregnancy will harm baby in future?,at my 4 weeks pregnancy i had primolut-n will that harm my baby 
Pregnancy,https://www.drugs.com/answers/happen-completely-stop-taking-seroquel-xr-529688.html,What will happen when I completely stop taking Seroquel XR?,"I think I am pregnant and I need to get Seroquel XR out of my system completely. I cannot tell my health care provider. So I have stopped taking it on my own just incase it does harm to the fetus. Im in the first trimester of my pregnancy. About 2-3 weeks pregnant. I recently stopped and have not slept AT ALL, I am having heat flashes and nausea. What are some withdrawal symptoms and what are the effects that can happen to my unborn fetus? I have been taking the medication for about over 3 years. "
Pregnancy,https://www.drugs.com/answers/plan-worried-2167404.html,Should I take the Plan B pill? Or should I not be worried?,"Hey guys, I had unprotected sex on Thursday the 13th around 1pm. I always get scared after I have sex with protection or not. Because I'm really afraid of getting pregnant. So I asked my boyfriend if he ""came"" in me and he said no. He ""came"" on my stomach so I kinda believe him. But I heard that even pre cum can get you pregnant sometimes and well you know you can't always trust what they say. I was not fertile or ovulating during that day nor until now (Sunday the 16th 12:30am) (well that's what my period tracker says). I am supposedly fertile the 26th, supposedly ovulating the 1st of december and getting my period this coming Thursday the 20th. I don't know if that matters but just FYI and that is according to my period tracker. Anyways It's been 3 days since I've had unprotected sex. I am wondering if I should take the Plan B pill just in case anything? I was planning on buying it this morning when I wake up. I'm just so scared and nervous please help I need opinions. Anything would help thank you. "
Pregnancy,https://www.drugs.com/answers/condom-he-pulled-pregnant-1750437.html,We used a condom and he pulled out? Pregnant?,"My boyfriend and I had sex last night. He used a condom, AND he pulled out before he ejaculated while still wearing the condom. What are the odds of me getting pregnant? When he took the condom off, his ejaculation went everywhere by accident, mostly getting on my stomach. What if I got some of his ejaculation on my vagina a little bit? Should I take Plan B? When I went to the restroom afterwards I noticed a little bit of slimey/ snot like stuff coming out of me (very little), but he did not ejaculate inside me and was wearing a condom (the condom was not broken either). What was this? I have my first gyno appointment next week and I plan on asking to start the pill, but until then I'm paranoid. I do not want an unplanned pregnancy. "
Pregnancy,https://www.drugs.com/answers/plan-step-work-you-half-3440659.html,Plan B One-Step - Does the pill work if you only take half of it?,I weigh 115 pounds and I didn't want to take the whole thing because it has such a high hormone dosage I was afraid of side effects. I also don't get a regular period. 
Pregnancy,https://www.drugs.com/answers/after-taking-ipil-period-occurs-chance-pregnancy-1654155.html,After taking ipil if once period occurs is there any chance of pregnancy?,"my partner(F,18) took ipil after 16hrs of sex. she had heavy period after 15 days of sex n after 7days of her period due date,followed by white flush.some times she got thick blood claut. is there any further chance of pregnancy? she had abdominal cramp also. "
Pregnancy,https://www.drugs.com/answers/realize-condom-broke-after-he-ejaculated-plan-2-1508939.html,Didnt realize condom broke until after he ejaculated in me. I took plan b 2 hours after! Pregnant?,I had sex with my boyfriend on September 4th around 10:30 and he used a condom. He finished inside of me but did not realize that the condom had broke untill he pulled out. I took plan b 2-3 hours after the incident but scared that i could still be pregnant. I am supposed to get my period in a couple days. The only thing that i am worried about is that i had a bad cough before this and got proscribed antibiotics called CO AZITHROMYCIN . The first dose of this that i took was about 6 hors before i took plan b and i am scared that this is going to effect the plan b. I DID NOT continue the antibiotics after taking plan b therefore i only took 2 pills around 6 hours before taking plan b. I had no symptoms after taking plan b and have no signs of my period which i should be getting any day! If you can let me know what your thoughts are i would appreciate it! Kind of freaking out! 
Pregnancy,https://www.drugs.com/answers/sex-3-weeks-ago-condom-breaks-ejaculation-young-1297424.html,Sex 3 weeks ago with a condom. No breaks no ejaculation. Too young for a baby. Am I pregnant?,"Me and my boyfriend had sex 2 and a half to 3 weeks ago. We used a condom and it never broke nor did he ejaculate. During sex there was a frothy almost spit like substance near the base of the condom only 1 to 2 inches higher. I'm worried because I don't know if it was my personal lubrication or if it was his pre-*** leaking out of the bottom. I'm almost 100% sure I put his condom on correctly, and if it helps he did pee before this cleaning out any leftover semen he possibly had left that could've been in the pre-ejaculate. I expect my period within one to two days but so far today there is nothing. Last month my period didn't start until the 30th of June and my cycles are usually 31 days in between each period except for last month where it was irregular. I usually do not have super irregular periods, but they are definitely irregular. They usually happen around the 26th or 27th of each month but in June it was obviously delayed 4-5 days. But I had no sex during that time. So my question is if I should worry about pregnancy if my period happened to be irregular again this month as it was last month, except this time I had sexual intercouse. My breasts are slightly sore but other than that I've had no obvious symptoms. My breasts being sore is a monthly PMS symptom. Other things that could add to the slight delay in my period is my sleep schedule due to adjusting to different time zones and some stress. I just want my period to come soon. I don't feel I'm not responsible enough or old enough for a child and I've learned my lesson. No more until I can deal with consequences. Please help "
Pregnancy,https://www.drugs.com/answers/depo-provera-unprotected-sex-after-day-dmpa-birth-1264975.html,Depo-Provera - If I had unprotected sex after a day I got my dmpa birth control shot could I be?,... pregnant? 
Pregnancy,https://www.drugs.com/answers/second-time-depo-provera-shot-signs-pregnancy-1205848.html,"Second time on the depo provera shot and all the signs of pregnancy, is it possible I am?","I have a 21 month old and 5 month old both of which were concieved while i was on the pill. So my doctor decided to switch my contraception. he put me on the depo shot the day after my period had stopped (it was my first period after the pregnancy which only lasted 3 days and i found that strange anyways! ) before i got the shot i felt strange again and had asked the doctor to do a pregnancy test on me. it was negative. so i reluctantly got the shot. I start lightly bleeding the 2nd May on and off (mainly off) for 2 weeks. I havent had it since. I start experiencing a new symptom every day, the heavy tender breasts, the headaches, the stuffy nose when wakenin up, the bleeding gums, the back ache, the cramping, mood swings, weight gain and nausea. everything i had with my previous 2 pregnancies. I returned to doc on time for my injection and told him how i felt he said it was normal and didnt do a test just gave me the shot. I felt so guilty getting it. I am now feeling strange flutter-like feelings in my tummy that only i can feel. My partner got me to do a test the other day and it too came out negative. I dont know what is going on but I do know however that there definately is something up. Could I be pregnant on the depo provero shot?  *I have been on weight loss pills such as raspberry ketones, xls medical and maxi slim burner since I got the shot. *I had a few wee accidents within the month after i gave birth. (sexually with partner) *I have been physically sick since i got the first shot. *I did not do any research on it beforehand so I didnt realise i needed a back up for the first 7 days after gettin the shot. *I usually have regular periods, 7 days long *with my first son it took 3 pregnancy tests - 2 clear blue and 1 by doc - I was 5 weeks before anything showed. *with my second it took 7 - 4 clear blue, 2 by doc <- all negative and 1 by hospital because i sprained my ankle! "
Pregnancy,https://www.drugs.com/answers/missed-3rd-depo-shot-pregnant-949751.html,"I missed my 3rd depo shot, could I be pregnant?","On feb 6, 2014 I missed my 3rd depo shot. The next week around the 11th, I had sex and during the sex I saw spotting and 2 days after continuous sex the bleeding stopped. When my fiancé came inside of me, and he came inside of me every time we had sex, I instantly started to feel weird (like I was pregnant) just like I did when I got pregnant w. My daughter. Is there a possibility that I can be pregnant ? And when is a good time to check if I am? "
Pregnancy,https://www.drugs.com/answers/plan-11-day-period-cycle-pregnant-3385221.html,Took Plan B around 11th day in my period cycle. How likely am I to get pregnant?,"I am changing my usual birth control and there was an accident so I took plan within 3 hours. I did not bleed after a week of taking plan b and my period is due on March 10th. My usual cycle is 28 days long, lasts just 3 days. So I had sex on the 21st and my last period started February 10th and ended on February 13th. I read that Plan B only works if one did not ovulate. So I wanna know how likely I am to get present and I am freaking out as my nipples are sore and breasts are tender. "
Pregnancy,https://www.drugs.com/answers/pregnancy-pms-symptoms-month-after-taking-plan-3251724.html,Pregnancy/PMS symptoms a month after taking Plan B. Late period. Is it normal or Am I pregnant?,"Hello everyone. Your answers would mean a lot to me. I am freaking out because of my current situation. I had sex for the first time last Feb 19. We used condom but it slipped outside and he already ejaculated in the condom. We didn't notice it right away. So we continued for a few seconds. I didn't take any action owing to the fact that it was my first time and I really didn't know what to do. I also thought I was safe because we did it five days before my period. We did it again Feb 28. And after reading articles on the internet, I decided to take Plan B just to be safe. I should have had my period by this time but I was late for two weeks. I had heavy bleeding one week after taking Plan B. It was dark red and clotty but it only lasted for three days. (Is this my period or just a side effect of the pill?)  Fast forward to April 9 and I still haven't got my second period. I experience cramps and different symptoms like swollen breasts, severe back pain, nausea and such. These aren't my normal PMS symptoms. However, I've taken more than five pregnancy tests (sometimes in the morning and afternoon and I followed all the instructions) since week 3 after the conception and they were all negative. I am confused. Is it possible that I am pregnant?  Thank you in advance for answering!!! "
Pregnancy,https://www.drugs.com/answers/pregant-after-nexplanon-removed-3215205.html,Can I be pregnant after getting the Nexplanon removed ?,I got it removed on January 17 2017 and it has been 18 days and I have not had my period and I have had sex with out a condom. Could I be pregnant? 
Pregnancy,https://www.drugs.com/answers/sex-gf-she-consumed-periods-18-days-before-date-931270.html,I had sex with my gf n she consumed i-pill n got periods 18 days before the date?,"On 31st dec 2013 we had sex n she consumed i-pill on same night. On 18th of jan she had date for her periods and it happened on due date but only for one... Then unfortunately we again had unwanted sex on 23rd of jan due to precaution she again consumed i-pill.. Now on 30jan she had bleeding through her vigina.. Is it period? She had done pregnancy test tht showed negative.. She is feeling like her stomach had swelling... What is that? Is she pregnant? Please i want to know, its haunting me... "
