disease,postLink,postHeading,postContent,postTags
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68044/what-is-this,What is this,"Hi I'm Gaby and I'm 15. Honestly I've been feeling this way for a while and needed to let it all out. A few years ago I was sad and to this day now I still feel that way so I said to myself that I was depressed. In class when I have to speak in front of my class or even just one person I don't know I get so nervous; my breathing becomes irregular, my hands start to shake, my heart starts beating so fast and I find it so hard to function. Along with that I also get extremely angry and rage out at people who come my way. Usually I have my burst out and get mad at every little thing but when I've calmed down I reflect on what just happened and think to myself, ""Did I seriously do that?"". About 1-2 years ago I also began to isolate myself from others, I think I got fed up with the people around me and decided to not involve myself with them. Recently I haven't been feeling anything; it's rare. Of course I feel but I bottle it all up because I have this thought in my head that if I feel, I'll be considered a little ***. But if there is a possibility that I do let it all out I usually go over the top if that makes any sense. Another thing that has been happening recently is that I have some nights where I get no sleep at all or I oversleep. Yesterday when I got home from school(2:00 p.m) I went straight to bed and didn't wake up till today at 6 because of school but if i didn't have classes today I'm pretty sure I would've woken up later on just like it happened a few days ago. Sometimes in school I feel that it's difficult for me to concentrate or to even remember what I was taught. At other times I ramble on my words so much I don't even know what I'm saying. There are also some other things going on in my head. I kind of have these voices in my head, like in the cartoons when they have the angel on one shoulder and the devil on the other. In certain situations like decision making or something I hear one of them telling me to do the right thing and the other telling me to the the wrong thing and then there's me, I contemplate on what I should do but most of the time I end up doing the right thing. Another thing is that recently I've been hearing and seeing things that are not there when I check again, it's so weird because I swear on my life what I saw or heard was true. I honestly don't know what's going on with me and it's been happening for quite a while. I know only a professional can diagnose me with something but does anyone have an idea on what I might be?",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68585/end-of-my-rope,End of my rope,"HI. I am going to pour my heart out here because I don't know what else to do.  5 years ago I was lively, hopeful, I worked, I had friends, and I loved life I was diagnosed as Bipolar decades ago but I went on and off medication with little notice. I had control issues but I got through life pretty unscathed. Please understand that what I am about to say is horrible and I am ashamed of it but I need to say it to someone.  5 years ago I also got pregnant. I was not about to have a baby at 35 after raising my kids since I was 16. Texas has some *** up abortion laws. The process is expensive and the force you to have a transvaginal uttrasound and give you 24 hour to “think about it” before you can have an abortion.  While researching online I found a women’s group that sold the abortion pill and after a few unsuccessful attempts at ending the pregnancy myself ( taking high doses of vitamin C and hot baths) I ordered the pills. The doctor thought it might have originally been twins but one had absorbed the other and perhaps the other fetus was a molar pregnancy ( either the sperm or egg was blank with no DNA so not a baby) They did an ultra sound at 9 weeks and noticed a blood clot. When the pills arrived I waited until our day off and took them. I saw the baby come out. Well, I saw bones. I put them in a bag and came out of the bathroom shaking.  I remember that Comfortably Numb was playing on the radio. I was alone in the room and I cried. For the first time I realized I killed a baby. I didn’t regret my decision but its different when you are a part of whats going on instead of lying back and letting a doctor do it.  Then the bleeding started. Everything went ok at first but after a while I started to bleed heavily. The package said I would bleed so I rode it out.  Until I passed out. I would pass out 2 more times before I told Billy to call an ambulance. When I got to the hospital I had to have 2 units of blood. Eventually they found tissue in my cervix that was not allowing it to close. I was in the hospital for 2 days.  It has stayed with me and haunted me since then. Everything seemed to go down hill after that. I didn’t want to be around people anymore. I never told anyone what happened and I felt that people would hate me if I did. I has an abortion before but this was different. I ended it myself and it was violent. And I did that. Not a medical procedure. Me. And it tore me up. I just didn’t realize how much for a while.  This is when everything started to fall apart.  I didn't want to be around people, I alienated all my friends. I started isolating myself and missing work until I lost the job I had had for 5 years, and then the job after that, and the one after that. It has steadily gotten worse and worse.  In March I had a break down and was hospitalized. Seeing the doctor there I was told that she believed I had major depressive disorder. I was glad at first because I thought that FINALLY I was going to be able to feel normal again. It never happened and I am more depressed now than ever.  My youngest child is 16 and she moved out to live with her father because the University she wants to attend is near him... 2500 miles away from me.  My mother has been bed ridden for almost 2 years after failed mesh from a hernia surgery has cost her her stomach and has just recently had reconstructive surgery but is still a long way away from getting better. As a matter of fact, we live each day worried about leaks, and bleeding and infection that might cost her her life.  My father has heart problems and in the midst of all the problems my mother is having, had to have triple bypass.  about a year and a half ago we were offered a house for rent by my brother in law and right in the bog middle of all of the family crisis, he decides he wants to sell the house and gave us 3 months to pack up and get out.  That was all I could take an I just snapped.  I was at work when my brother in law gave me the news and I lost it. I drove to my parents house to get a gun. My mom was in the hospital and dad was with her. When I got there the key to the guns was not where it usually was. In desperation I started tearing apart drawers trying to find it. After about 10 minutes I look up and see the damage I have down looking for it and I realized what I was doing and called for help.  After the hospital I had to stop working which has put us in hard times financially so a month ago I went back to the same job, working at a pet store but I am not a manager anymore and I only work 20 hours a week to try to keep my stress levels down but even now I get up 4 hours before I go in at 8am because I have to cry, and throw up several times before I can talk myself into leaving the house, alone, for 4 freaking hours. I can't handle 4 hours and that makes me feel like a failure. This has also made it really hard for me to see the doctor and get my meds because of the cost. I manage them but I have nothing left over to see a therapist so I ride out each day waiting for it to end and go to bed every night hoping that tomorrow will be the day I start building my life again but that day never comes. I've tried all kinds of scripts, Supplements, Medical Cannabis, CBD, nothing has worked and sometimes I don't know if I am depressed or if my life is just overwhelming and it's normal to feel this way.  I wish I was dead every single day.  I am trying to get disability hoping that it will afford me the time and money to throw myself into getting better. I guess I want to know how you cope? I have no drive, no ambition, no will to go on. How do I make it go away?","Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68363/i-think-i-am-overmedicated,I think I am overmedicated,"I could not sleep for the longest time. I had clinical depression and anxiety also. I went to a psychiatrist to ask for a sleeping pill. He gave me Trazodone, after reading about it, it usually works as a depressant, not for much for sleeping. Then I got another depressant, Sertraline.  Both of them together is too much. I got replies from on the site that I am overmedicated with taking both. I have side effects with both. My vision is poor, I wear reading glasses. But now i need magnifier glass to read anything. I have losing weight taking both for 2 years now. I started going to him since Sept of 2016. Loss alot from taking both Sertraline and/or Trazodone. I am just saying. cindigal",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68341/recovery-addict-anxiety-and-depression,"Recovery Addict, Anxiety and Depression","I'm looking for a good forum that can support all of the above. If anyone knows of one please msg me at charyawn221@yahoo.com Thanks, CharleyGirl",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68630/i-don-t-know-if-im-bipolar-or-not,I don’t know if Im bipolar or not,"I’m a 19 year old female and have been struggling for a long time. I’ve always had anxiety, with on and off depression in the more recent years. I was almost abducted a month ago while I was walking my dog, and the stress and scariness of the incident has also brought on the anxiety and panic attacks I sometimes get. I get so angry sometimes for no reason and I want to punch a wall or something. I act out and make bad decisions without regard of the consequences. Then I get sad out of nowhere and have to literally fight back tears even though there’s really no reason for me to cry at that moment. I feel out of control and like I don’t understand my own body or thoughts or actions and would love some feedback. I tried talking to my mom when I first thought I might be Bipolar and she put me down and totally dismissed the idea. please help","Anxiety & Panic Disorders , Depression , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/68497/surviving-bipolar,Surviving bipolar,"After spending my life with undiagnosed Bipolar Depression. I was finally diagnosed 5 days before my 55th birthday (this year). Iostruggled my whole life. I always thought I was lazy and stupid. (That's what my Mom told me) As I got older the raceing thoughts took over. I lost jobs and relationships. I drank to fall asleep and did cocaine and energy drinks to get though my day. Lucky for me I had a career that allowed me to stay in bed for weeks, sometimes months. No one knew. Just me. Events that I wanted to attend were a no show for me. I had no energy.  I prayed each night. Hoping tomorrow I would jump out of bed and all this would be over.  After being but on a mood stabilizer for 6 weeks. I'm starting to jump out of bed everyday. I'm now the person I always wanted to be.  It's bitter sweet. I have no experience at being mentally stable. My past is full of wreckage. At 55 I don't know how to pick up the pieces or even if I should.  I'm excited to live my life now. Never felt this way, ever.  Sorry for being long winded. I'm a writer. I'll be writing a lot more now.","Abuse Victims , Depression , Bipolar Disorder"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/52974/unusual-tongue-lesion,Unusual Tongue Lesion,"Hi,  My 83 year old Dad came and asked me what I thought may be causing the lesion on his tongue. He said it had a white surface, kind of like a pimple. He somehow scraped it off and I took a photo of what remains. Does it look like it could be something serious? Thanks Ben",Tongue Problems
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/50220/ulcer-on-back-of-gum,Ulcer on back of gum,I’m a 19 year old college student and I have been neglecting brushing my teeth the last week. I recently noticed what feels like a bump on the back of my upper gum right where my front two teeth are located. I also have a permanent retainer in this location. On a scale of 1-10 my pain is a 0.5 i barely notice it’s there. I don’t have my dental appointment until June should I be worried?,Mouth Problems
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/1860/evaluating-the-potential-and-pitfalls-of-stem-cell-therapy,Evaluating the Potential and Pitfalls of Stem Cell Therapy,"There was an interesting article on stem cell therapy in the most recent issue of the scientific journal, Nature. It interviews experts in the field, and follows one young woman's journey through her stem cell transplant. What I like most about this article is that it highlights the potential for huge success and benefit of stem cell treatment, while also painting a realistic picture of what someone can expect to go through during the risky treatment. You can read the article here:",Treatment
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/49835/teeth-discoloration-need-help,Teeth discoloration: Need help!,"Hi, I am really worried about the color of my teeth. It is full of white colored patches and spots. My grandma is telling that it is because of mineral loss in the tooth. She advised me to eat calcium-rich foods. I searched on the internet on this. I read that there are many factors contribute this defect. This can be due to fluorosis, mineral loss, poor oral health etc. I shared these problems with my friends. One of them told me to undergo teeth whitening treatment from a clinic in Whitby(   ). She had undergone periodontal treatment from there. I would like to take an appointment from that clinic. But before that, I would like to make a try with some natural remedies. What are the best natural remedies for this? If this is due to calcium deficiency, then what kind of foods I can include in my diet? If anybody knows about this, please help me with your valuable replies.",
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/1859/site-uses-simulations-to-show-impact-of-ms-symptoms,Site Uses Simulations to Show Impact of MS Symptoms,"A friend recently told me about the site Life and MS. They have great resources including an interactive simulation that helps families, friends, and caregivers of people with MS ""experience"" what living with spasticity and mobility issues is like. I highly recommend you check it out, and explore the rest of the site!","Living & Managing , Symptoms"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67864/i-feel-horrible,I feel horrible,This might be me exaggerating but I can't do this. All these tests and quizzes and homeworks are stressing me out and I've already had a few breakdowns since school started already. It's too much and I can't take it. I get angry all the time because I can't get some answers right and it frustrates the hell out of me. I have so many sleepless nights and I feel so worn out. I don't know what to do.,Anxiety & Panic Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67172/help-me-diagnosis-my-roommate,Help me diagnosis my roommate,"So I've lived with her for 3 months and she's driving me nuts with everything she does, she's not mentally there, so I give her the benefit of the doubt, but I'm trying to figure out what is going on with her. SO here's what me and my other roommates have noticed She'll talk herself, her english is VERY broken (born and raised in the united states) even in her writing is very broken. She'll leave notes all around the house for her and for us, again with broken english. She doesn't like change either, if something is moved in the apartment, she'll move it back and will add a note. She will have notes all over her room reminding her about things and will put them under everyday objects that she'll use so she can see them. She is very neat, like VERY. She has a system for certain days of the week really, it's not everyday is the same thing but every monday, tuesday, wednesday etc., has to be the same, it can't mess her up.  I've figured some of it is PTSD but there has to be more to it. Please let me know what else you think of, I just can't wrap my head around it, it would like to know what I can do to 'approach' her. I'm not wanting to know what's wrong with her just to know but so I know how to help both of our lives become easier and so I can wrap my head around it. Thank you!",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67678/loneliness-consumed-me,Loneliness consumed me,"I've never felt so alone and un motivated in my whole life. I have battled with eating disorders for many years and constant feeling of never being good enough, always feeling like I am never good enough or not happy with the person I am. I had a long relationship, I loved him deeply and he broke my heart many times, finally we broke up a year ago and since then I've spiraled down and not even noticing I was. I feel completely alone, i have no longer any friends, and I don't interact with my family, I've withdrawled myself from this world because i feel that no one cares about me and I'm constantly criticized. I am just tired of this constant battle","Anxiety & Panic Disorders , Depression , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67573/am-so-sad,Am so sad,"Ever since I remember, I've always been lonely. Nobody seems to get or understand me, I've always been pushed to side, forced to rely on myself for the things I want. Nobody seems to make time for me. I've grown darker and I can feel it, I've thought of suicide and running away but the suicide more. I get so sad everyday, that I lose myself in loneliness. My best friend tries but it's not the same. I just want someone to look at me with some love and listen to me when I have a bad day. I'm going crazy by the day, I talk to myself more and I skip dinner or eat in my room where I can be alone and away from family and social events. I cry myself to sleep sometimes and snap at my sister's for nothing cause I get so angry when I'm sad and I create these personas for myself where they feel no pain and the world is black and white. And I daydream a lot and end up crying and hating myself and people around me. I think I need help. This is no joke or story, I didn't know where else to turn to.","Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/66840/i-m-a-f-up,I'm A F*** Up,"Hi. I'm 14 years old, and now I'm going to do the cliche thing where I lost my mental health issues in the attempt that someone else will relate and I'll be less alone. I have OCD, GAD, SAD, Panic Disorder, and Depression. Long list, yay. My parents don't believe in mental health issues, I'm only in therapy because the hospital (physical, not mental) said I had to be. And they don't believe when I say I'm in pain, mental or physical. They don't believe, or they just tell me it's ""good"" or to ""shake it off"".  Last night, my dog ate a lot of chocolate and died, and it was my fault. I left it out, and she does because of me. Everything I touch dies. Plants, relationships, and now this. I can't leave my bed. Can't get the energy to move around. It took me a couple hours to decide to do this. I just don't want to be alone, but I can't touch anyone because that'd kill them too. I can't do anything right, and no one cares. It's all much fault.","Anxiety & Panic Disorders , Depression , Self Harm"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67726/multiple-personality-disorder,Multiple Personality Disorder,"I have two questions. Let's say someone has this disorder and one of the alters first manifested at the age of 15, if the person is 22 now; will that alter act like a 15 year old? The other question is, what's the minimum number of alters one can have?",Personality Disorders
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/65879/anorexia-relapse,Anorexia relapse?,"I have been fighting Major Depressive Disorder and Anorexia for 15 years. I have been steady for a couple years but am headed into a full blown relapse. I had a stomach virus a few weeks ago where I couldn't eat or drink anything for 5 days, after that I could only get back to 1 small meal a day. I also have only had 8oz of water in 2 weeks and a little coffee. I am showing physical signs of malnutrition and dehydration. I don't want to go in for medical treatment but I think I might have to. Ugh!","Depression , Eating Disorders"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/66040/feeling-lost-and-depressed,Feeling lost and depressed,"I don’t even know how to start. In the last year I have very frequently felt extremely depressed, sad, alone, unimportant and like my life is a waste and I’m sorta just floating through time. Side note I haven’t seen a doctor or anything for this not even sure if I should?  When I get into these moods I lose all motivation: I don’t do well at work or school I don’t do any of the things I normally love like dancing. And I often feel like just breaking down into tears and I’m not always able to figure out why I’m crying. I feel like my life is not my own and that I just do what is expected of me and what makes my family happy even though it bring me no joy. I feel lost and trapped and frustrated to the point that I want to scream but I physically can’t. I don’t know what’s going on. I just don’t feel like myself. But no one knows that I feel like this. Everyone sees me as a super happy person bc that’s what I project when I’m around others but I’m actually dying inside.","Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67856/firefighter-overwhelmed-bc-of-mental-illness,FireFighter Overwhelmed bc of mental illness,"Hello, I'm a firefighter dealing with Bipolar, PTSD, Schizophrenia, Severe panic and anxiety Attacks, Paranoia. Well, earlier today as I showered, I had a horrible experience. As I had soap on my head, I closed my eyes so that the soap wouldn't fall into my eyes. As I closed my eye, the water all of a sudden felt warm. When I opened my eye, everything was blood. The water in the floor was all blood, the water on my body was all blood, and the water falling on me was blood. The water even felt thick as blood. And when the water fell into my mouth, it tasted just like blood! Everything felt so real and I panicked. In matter of minutes, everything went back to normal. Obviously it was part of a hallucination (Schizophrenia) episode. My psychiatrist has suggested over and over again to change my career because he thinks it's making my illness worst. But it's so hard to leave a job that you dreamed of doing since I was little. What do you think I should do? I feel so helpless!","Anxiety & Panic Disorders , Depression , Schizophrenia , Bipolar Disorder , Personality Disorders"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/48435/can-broken-dentures-be-repaired,Can broken dentures be repaired?,"My grandfather had lost almost all of his teeth a few years back. I suggested him to have dentures. He got his dentures from a dental clinic nearby a few years back. He was happy with them. He was able to eat all kinds of food using them. But due to continuous usage of dentures, it got damaged. He is not able to use them now. It is difficult for him to have food without them. And he is really disappointed about that. When I discussed this with my friend, she suggested visiting a dental clinic in Toronto that provides emergency dental services for damaged dentures (   ). I'm planning to take him to the same clinic. Is there anyone here who had a similar problem with dentures? What did you do? Can it be repaired? Please share your insights! Thank you!",
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/49951/need-suggestions-on-orthodontic-treatment,Need suggestions on orthodontic treatment!,"Hi, I am 32 years old. I have some problems with my teeth. I don't get any treatment for this so far. Now, my condition is too much complicated. My teeth are severely protruded and have a large gap between them. Now, I am planning to undergo orthodontic treatment at a clinic in Calgary(   ). My colleague suggested me this clinic. She had undergone periodontitis treatment from this clinic. But before undergoing the treatment, I have searched for the treatments and read about Invisalign aligners. I read that these aligners are barely noticeable. It is comfortable to wear and safe than conventional braces. Also, the results can be achieved within a year. So, I would like to choose these aligners for my dental problem. Will this work for my case? Is this treatment need any tooth extraction? Is it possible to get the results within a year? If anybody knows about this, please let me know.","Dental Procedures , Tooth Problems"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/49962/swollen-lips,Swollen lips,"Bit my bottom lip about nine days ago and two days after that my lips were swollen up, went to the Doctor and they told me I had herpes simplex and they were going to give me 200 mg of Acyclovir. Take every 4 hours until done and this is going to run it cycle for 10 days. Finished meds and my lips during the day the swelling go's down and when I get up after the night swollen again, is this normal and after 10 days should the swelling be gone?",Mouth Problems
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67675/overwhelmed,Overwhelmed.,"It's been a familiar humour that my family and I must be made of steel due to our unfortunate luck. I had never really recognized what I had been dealing with before I ended up having several mental breakdowns- which brings me to my ultimate depression recently. My partner and I have been going through a battle with finances due to losing a job post injury. We've been stressing over whether we'd have enough to eat for the day and living paycheque to paycheque. This wasn't something we were unfamiliar with- and we made it work.  Through this we lost our home and we are currently battling our old land Lord who is trying to take advantage of us for more money. We are currently back home with family.  Just this past year my family had been helping with the severe health problems of my grandmother - who had ended up in the hospital for the majority of the year. It wasn't an easy thing to see my best friend unconscious on a hospital bed anticipating that she might leave me at any moment. I'm sure most of everyone can fathom this situation, because it is not all that uncommon. When comes financial and medical stress, relationship problems follow. It came to the point where I wasn't performing my full potential at my job, and the overstimulation from anxiety and racing thoughts was keeping me in bed until late hours on my days off.  Luckily I found therapy in my job - working with animals. Most nights I would stay late to provide extra care for the animals, which I truly see a blessing.  I found myself staying particularly late one night - I laid down in a kennel with a dog that I sensed needed some compassion and began brushing her and helping her fall asleep. I then got a call. The kind that knots your stomach. These phone calls don't require any indication of topic or specific details, just the ""are you sitting down"" and the deep sigh from the other end. I rushed to my parents house and demanded to know what was wrong as soon as I entered the house. My parents are my best friends - we have always been a bullet vest kind of family, no matter what we stand up to the challenges together. This one was a lot harder. My mother was diagnosed with breast cancer.  I could go into the gut wrenching detail of the emotions that were to follow; and the days of lying in bed listening to music that reminded me of my childhood but it all comes down to the same thing. They say that you're only given as much as you can handle... I don't know if that's true anymore. Is that just something people tell themselves when life becomes something you read in a fictional novel that gets the tears jerking? All I can say is I don't know, but I'm going to try to be the strongest yet for the most important woman in my life; even if that's something I cannot do for myself.",Depression
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/48680/mass-of-sores-all-over-my-mouth,Mass of sores all over my mouth ????,"I have these blister looking sores all over the inside of my lips and my cheeks.. some type of bump on my gums where they meet in the very back making it hard to open my mouth. I also have bumps all over my tongue, the sides are covered. The bottom is covered. I have a few on the top and some will go away but I will have like 6-8 more pop up. I cannot eat anything without crying and it burns slightly just to even try to drink water.. at this rate it seems like it will never go away. What is going on",Mouth Problems
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/36099/i-cant-drink-cold-drinks-or-even-breath,I cant drink cold drinks or even breath,Whenever i breath my front teeth start killing me its kinda broke and im afraid of going to the dentist what can i do,"Dental Procedures , Tooth Problems"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/47883/help-with-bump-in-mouth,Help with bump in mouth,"On the roof of my mouth I have a bump that’s filled with pus and it came after I started taking hydrocodone for pain because I had a abscess, after taking the hydrocodone I also noticed my throat started to hurt and now it’s red and hurts to swallow.. please help me identify what this is and what I need to do to get rid of it, I’ve been taking antibiotics also, even before this formed.","Dental Procedures , Mouth Problems"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/922/newsflash-ms-drug-used-early-may-reverse-some-disability,Newsflash: MS Drug Used Early May Reverse Some Disability,"A multiple sclerosis drug usually reserved for people in the late stages of the disease seems to offer long-term remission in newly diagnosed patients.  Click here to read more:    Reply and tell us what you think of this news. How does this make you feel about the future of MS treatment?  Note to Readers: If you want to join this conversation, sign in (or sign up to be a WebMD member). See the link in the upper right corner of this page. Thanks!","Living & Managing , Symptoms , Treatment , Diagnosis"
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/1313/powerful-ms-medication-lemtrada-may-reverse-disability,"Powerful MS Medication, Lemtrada, May Reverse Disability","Last year the FDA approved Lemtrada for the treatment of relapsing forms of MS. It is a powerful drug that is reserved for people who have not responded to other MS medications. Some clinicians have referred to it as Stem Cell Transplant ""light"" because it wipes out and reboots the immune system.  You can read the details from Medline here:",
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67180/replying-about-insomnia,Replying about insomnia.,I have quite a problem with racing thoughts too. The only way i can turn them off is concentrate on something else. So i meditate on relaxing my body part by part. I am asleep in minutes. It takes time but you are training your brain not to think  on your fears.,Depression
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/42314/one-sided-throat-pain-for-1-year,One sided throat pain for 1 year,"i had this dull pain in my throat for almost one year now , it never subsides . i went to many ENT , the first said that he sees nothing , the second said allergies , the third one said that i have to remove my right tonsil , i dont know what to do anymore please help me im feeling desperate because now i have difficulty speaking , i feel vibrations in my right throat when speaking and its so annoying and painful , anyone who can help me , ill be so grateful !",
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/42854/bruise-feeling-on-neck-under-chin,Bruise feeling on neck under chin,"Woke up and if I touch the area of my neck under my chin, it feels like a bruise but I don't see a bruise there. I'm also having some pain in my jaw and tooth area?",Mouth Problems
Multiple Sclerosis,https://messageboards.webmd.com/health-conditions/f/multiple-sclerosis/1286/questionable-ms,Questionable MS?,"I recently experienced stroke-like symptoms including numbness/tingling, headache, eye pain, excessive sweating, dizziness and vertigo, etc. My MRI showed multiple areas of high foci peri-ventricular white matter and stated ""cannot exclude demyelination"". What are your thoughts? Might I have MS?","Symptoms , Diagnosis"
Oral Health,https://messageboards.webmd.com/health-conditions/f/oral-health/43572/sudden-excessive-salivation,Sudden excessive salivation?,"I occasionally experience sudden, unexpected episodes of excess salivation, each of which lasts about five minutes and is accompanied by nausea, sweating, tingling in the cheeks and lymph node areas, and occasionally chills. I swallow or spit the excess saliva every ten or so seconds, each of which I would say amounts to about a teaspoon's worth. After the episode I feel fine, albeit a little sweaty and uneasy. I wouldn't say I feel dehydrated afterward, but I hydrate well every day. I have no idea what brings this on, but it usually happens outside with no warning. These episodes happen with no predictability; I've gone months (up to about a year) without experiencing it but I've also had episodes days apart. Thinking about it makes me stressed out, which can sometimes cause the sensation I feel during episodes (tingling cheeks, jaw, glands).",Mouth Problems
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67181/i-have-quite-a-problem-with-racing-thoughts-too-i-can-turn-them-off-by-concentrate-on-meditation-on-relaxing-my-body-part-by-part-i-am-asleep-in-minutes-it-takes-time-but-you-are-training-your-brain-not-to-think-on-your-fears,"I have quite a problem with racing thoughts too. i can turn them off by concentrate on  meditation on relaxing my body part by part. I am asleep in minutes. It takes time but you are training your brain not to think
 on your fears.",Replying about insomnia.,Depression
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/42615/xanax-withdrawal-related-to-heart-rate,Xanax withdrawal related to heart rate,am currently tapering to get off Xanax. I have been tapering for 6 months and have .25mg a day left which I take before bed and when I wake up. My symptoms are generally mild compared to other stories but the fear and anxiety is what slows down my tapering speed. I know some of the symptoms are made worse by the anxiety I create on top of the actual symptoms. I know heart rate increased during withdrawal so my question is can I monitor my withdrawal symptoms by checking my rate. For instance if my usual rate is 70bpm normally can I use this as an indicator to know whether or not my body is withdrawing more. So if my heart rate is normal would it be safe to say I am generally ok to continue tapering that day. I just need help to know there is some kind of baseline to distinguish real symptoms from what I create out of my own fear. Thanks.,"Anxiety & Panic Disorders , Substance Abuse"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/65858/help,Help,"Hi. I need help, I have suicidal thoughts everytime and I need someone to talk to.... please help!!!","Depression , Self Harm , Bipolar Disorder"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/65863/fears-and-nightmares,Fears and nightmares,I've never done this before so I hope I'm doing this right. I'm a 39 year old male who has been dealing with some serious health issues since 2013. That's when I found out I had severe diabetes and found out at the hospital. I went on because I thought I had the flu. I found out there that I had diabetes and had some gangrene. The ER doctor told me I had 2 days left to live. I was admitted and had 7 major surgeries in 11 days saved my life. I was hospitalized for 33 days. I came home and had to relearn how to walk again. Moving forward to 2016 and I again had gangrene in my foot. I ended up with MRSA and an amputation below my knee. 2015 I went blind in my left eye and contracted Chronic kidney disease. This year in April I got really sick. I went to the hospital and was told that I had a heart attack sometime in the past. I didn't know it or felt it. I was sent to a different hospital that had a great cardiologist there. I found out there that I had to have a triple bypass surgery. I went through that and they cleared out 97% of the blockage. I live alone so they thought I would be better off in a nursing home and rehab center. The surgeon sent me there 5 days after the surgery. I was at the nursing home for about 5 days and went into heart failure. I was rushed back into the hospital and had to take a few dialysis treatments because I had went into renal failure. They gave me 2 blood transfusions. I was sent back to the nursing home to restart my physical therapy. Altogether I was gone from home for 5 months. I've been having nightmares every night about surgeries and dying. It has made me to the point I'm scared of going to the doctor's office or the hospital for anything. I feel stupid talking about this but I need help to get over it.,"Anxiety & Panic Disorders , Depression"
Mental Health,https://messageboards.webmd.com/health-conditions/f/mental-health/67006/i-dont-know-anymore,I dont know anymore,"I hurt so bad inside right now. I dont want to die but I dont see the point in living anymore. This scares me. I have a great group of friends I could talk to but I just cant. I dont know how anyone would react and I dont want to be a burden to anyone. I dont see the purpose of life anymore. It all seems useless and pointless. Im spiraling out of control right now. I honestly dont think I would ever try to commit suicide, but my brain is so messed up right now I dont know what I could possibly do. I just dont want to feel like this anymore. I dont like talking to people but I know I should start talking. I have no idea where I would start. Please someone help me",Depression
