disease,postLink,postHeading,postContent
Depression,https://www.drugs.com/answers/taking-medication-wellbutrin-celexa-3031264.html,When should I be taking my medication? Wellbutrin and Celexa?,"Recently I have moved from 40mg of citalopram (Celexa) daily, taken at bedtime for approx. 8 years,  to 20mg of citalopram + 150mg bupropion (Wellbutrin), told by pharmacist to take the citalopram in the morning and the Wellbutrin at night with my birth control pill. Over three months I saw a negative impact on my anxiety and depression levels, but it helped prevent me from sleeping for 12-14 hours a night as I was before. NOW I have moved to 20mg citalopram + 300mg Wellbutrin and I mentioned to the pharmacist that, like many people on the internet report, the Wellbutrin is having a stimulating effect and while that worked to prevent me from sleeping too much, the higher dose was preventing a full sleep. She said ""okay, this can happen, or the opposite can happen, but this is how it affects you so take it in the morning."" so I asked ""should I then be taking it at the same time as the citalopram? or would it be better to switch them and go back to taking the citalopram at night?"" I was pretty unhappy when the final answer was that I should be taking the citalopram in the morning, then letting it get into my system before taking the Wellbutrin at noon, then continue taking the birth control as usual. I will say I am not good at remembering to take my pills and medications! Despite alarms and reminders and placing them in convenient places, I continue to SUCK at it. Now I have to remember THREE times a day? I can tell already that it'll work for about a month and as soon as it becomes routine it will get all screwed up.  She really couldn't tell me WHY I should take the citalopram in the morning only. Officially the instructions for the medication say ""take morning or evening with or without food, same time daily"" and I already know it doesn't keep me awake, as I've been oversleeping after taking it for 8 years, and I've gone off and back on and off again and back on so many times that I know the citalopram is not the cause of the hypersomnia. Anyone have any advice? Also I should say that I wake up at crazy times, sometimes 7 and sometimes noon.. that makes it hard to keep a morning pill schedule. Does anyone else take this combination, and when do you take yours? "
Constipation,https://www.drugs.com/answers/mag-ox-400-is-it-safe-to-take-vitamin-d3-120313.html,Mag-Ox 400 - Is it safe to take Vitamin D3 supplement while using Magnesium Oxide for constipation?,I also take Calcium with vitamin D 
Constipation,https://www.drugs.com/answers/is-it-safe-to-take-miralax-in-addition-psyllium-222569.html,Is it safe to take Miralax in addition Psyllium?,I started taking the psyllium yesterday for constipation. How long before I can expect to see result or determine it is not working for me? 
Depression,https://www.drugs.com/answers/lexapro-how-long-can-i-expect-withdrawal-to-last-352355.html,Lexapro - How long can I expect withdrawal to last?,"I'm new to the site, and I know this question probably gets posted a lot here, but since everyone's different I wanted to post my specific case...  Starting at the end of May I started having problems with depression & anxiety. I'm still not 100% sure what brought it on, but probably to do with selling our condo due to it being a very stressful environment (noisy neighbours, noise from the street & parking garage, useless building management, etc), and also I had a pretty bad iron deficiency. To help me cope with the depression & anxiety, I was put on 10mg of Cipralex (Lexapro's name in Canada) in early-to-mid June. The doctor then upped it to 20mg after a week or two (he said that was the maintenance dose. It isn't.. 10mg is. I think he was confusing it with Celexia..). I started seeing a psychiatrist and she had me reduce back down to 10mg in August I think, which I did with only a day or two of withdrawal symptoms a couple of weeks later. I was feeling fine for a while and since my problems were likely situational, and my husband and I want to start trying to conceive in early 2011, I decided to go off the Cipralex, starting in November. I was on 10mg/day, and at the advice of my psychiatrist, tapered off as follows (this is the same way I went from 20mg down to 10mg): Week 1: 10mg Mon/Wed/Fri, 5mg the rest of the days Week 2: 10mg Mon/Thurs, 5mg the rest Week 3: 10mg Mon, 5 mg the rest I followed this pattern to get from 10mg to 5mg, then again from 5mg to 2.5mg (I bought a pill cutter). Then I started it for 2.5mg to 0mg, but was finding that the starting and stopping was causing problems; I'd be okay one day, and feel terrible the next. So I did the first two weeks of the pattern, but decided not to take the final 2.5mg dose. So my last dose of 2.5mg was about a week and a half ago (Thurs Dec 23). I've been feeling pretty bad off and on through the past week and a half.. some days better than others, but today's been another bad one (I should point out that today is the first day back at work since Christmas) My main symptoms are: -General ""not good"" feeling, usually in the evenings, but sometimes in the day -Feeling like I'm drunk or in a memory.. hard to describe, but just that I'm not quite in my normal reality -Sudden short dizzyness, off and on throughout the day. Seems to be worse with sudden head movements, as well as going up & down stairs. This seems to have stopped in the past few days. Not sure if it's gone for good or not. -Increased heart rate. It's still in the ""normal range"", but my pulse normally sits around 60 when I'm walking around, and I've counted it at 80bmp when I'm lying in bed, so it's high for me -Diarrhea most mornings, and sometimes at other times, as well as some nausea sometimes -Occasional depression/hopelessness -Some anxiety with a couple of small almost-panic attacks (I'm getting good at not letting those happen, but I can feel that they've tried to come on) I also went off my birth control after October, but I think everything's fine with that as I've had two normal cycles. So my question is, how long can I expect this to last? I'm pretty sure it's just the withdrawal, but when I'm feeling bad, I'm not convinced (the nature of the beast I guess). I know it's different for everyone, but I just feel like if I could have an idea of when this is going to end, I might have an easier time getting through it.. Let me know if you need any other info to be able to give me a more accurate idea.. but I think I've put it all in this long rambling post! "
Depression,https://www.drugs.com/answers/long-palpitations-disappear-after-starting-658559.html,How long until palpitations disappear after starting Wellbutrin?,I have been on 300 mg of Wellbutrin for 8 days. 150 twice a day. I started having really hard heartbeats and palpitations on day 7 and they are still here on day 8. I worked out this morning at the gym and didn't have any problems. My doctor says they will subside but how long will it take? 
Depression,https://www.drugs.com/answers/zoloft-you-focus-you-add-601021.html,Can Zoloft help you focus if you have ADD?,"Can Zoloft help you focus if you have ADD? Check this out: when you have depression you usually have little to no motivation for things. It seems that (whether directly or indirectly) Zoloft increases your motivation, along with other things that we need not be concerned about. So could it then help you focus since it will increase your motivation? It is thought that focus and motivation are very close concepts. "
Constipation,https://www.drugs.com/answers/constipation-normal-taking-prevacid-589826.html,Is constipation normal while taking Prevacid?,My three month old daughter is taking Prevacid. Her doctor told me to break open the capsule and feed it to her with applesauce. She hasn't had a bowl movement in two days. Has anyone else had this problem? 
Depression,https://www.drugs.com/answers/depression-depressed-580355.html,Depression - AM I even depressed?,"Many of you know that I have been posting on here for several months seeking advice with depression. I don't have the CONSTANT ache and sadness, some days are better than others and some hours are better than others. Today I am fine, but I could be hit with that miserable feeling any time. My friend thought maybe it isn't depression but a hormonal imbalance? I'm 46, so menopause is around the corner. My friend thought that to get classified as ""depressed"" you have to have constant, continuos symptoms. Thoughts? "
Depression,https://www.drugs.com/answers/anyone-prescribed-abilify-alone-add-anti-532160.html,Has anyone been prescribed ABILIFY alone? Not as an add-on to an anti-depressant?,
Constipation,https://www.drugs.com/answers/is-coloxyl-with-senna-ok-to-use-if-one-has-73829.html,Is Coloxyl with Senna ok to use if one has diverticulitis?,"Mild diverticulitis. Some constipation, and using coloxyl with senna, but a friend told me that I shouldnt use it. "
Constipation,https://www.drugs.com/answers/does-phenobarbital-cause-constipation-in-k9s-155320.html,Does phenobarbital cause constipation in K9s?,
Constipation,https://www.drugs.com/answers/constipation-could-i-have-a-blockage-or-partial-62923.html,Constipation - could I have a blockage or partial blockage if I can only have bowel movements with?,... the aid of laxitives or colace ... i have been on the atkins induction diet for 5 monts and am also on vicodin ... i havent had a normal bowel movement in over a month 
Constipation,https://www.drugs.com/answers/lithium-anti-anxiety-drug-3452831.html,Lithium as an anti-anxiety drug?,"I suffer from Bipolar II and co-morbid anxiety disorder. For a while the anxiety disorder was treated by the Lithium I was taking. However, after taking an over the counter remedy for constipation the Lithium was flushed from my system (I went from a blood level of 0.95 down to a level of 0.41). Increasing my Lithium dose returned my blood level. However the anti-anxiety effect was lost. Does anyone know how long it will take for the anti-anxiety effect to return? My doctor says the time scale is in months. "
Constipation,https://www.drugs.com/answers/aimovig-constipation-small-bowel-movements-plus-3491729.html,Aimovig - who all is having constipation with some small bowel movements plus hemorrhoids and...,... bloating? 
Depression,https://www.drugs.com/answers/completed-epclusa-tx-feeling-great-depression-flu-3182775.html,"I've completed my Epclusa Tx. I was feeling great, but I'm having depression and flu like symptoms?","... after being off for 5 days. Is there any known withdrawal? Or, is it possible that since I was on an antiviral for 12 weeks that I'm more susceptible to catching the flu or other viruses? I'm also ""moody"" and lethargic. I'm so grateful I was clear of the Hepatitis after 3 weeks! I hope and pray I start to get some more energy. "
Constipation,https://www.drugs.com/answers/constipation-chronic-i-know-that-my-constipation-91698.html,Constipation -- Chronic - I know that my constipation is caused by my antidepressants. I have tried?,"... everything, extra fibre, eight glasses of water a day, exercise, and nothing seems to help. I've even tried the Dr. Natura Colonix and it worked for a day or so, then did nothing. I probably can't eliminate my bowels now without a suppository. I am at the end of my rope. I take antidepressants for the depression, yet the side effects sure don't help. Is there anything I can do? "
Depression,https://www.drugs.com/answers/5-htp-best-time-morning-bedtime-3432610.html,5-HTP - When is the best time to take it? Morning or bedtime?,
Constipation,https://www.drugs.com/answers/long-constipation-side-effect-sleeping-pills-2898297.html,How long does constipation as a side effect to sleeping pills last?,"I took four sleeping pills the other night (I know that's too many, my bad) ever since I've been constipated. When will that stop? "
Depression,https://www.drugs.com/answers/anyone-abilify-doc-prescribed-10-mg-3410712.html,Has anyone taken Abilify by itself? My doc just prescribed me 10 mg?,"Hi all, I went to the doc yesterday and she prescribed me 10 mg of Abilify by itself. In the past I had taken Wellbutrin and Lamictal combo. She’s been wanting me to try Latuda but the price has always been a huge issue for me. It I told her it might be something I could try. Before my insurance will allow me to switch to Latuda she said I need to try a generic, hence prescribing me Abilify. I was doing some research and I don’t see a lot of cases where people were only taking Abilify. I know you can but it doesn’t seem that common. Anyone have any experiences taking it by itself? It kind of seems like she’s just going through the motion so she can get me on Latuda but I’m still a bit nervous about what the cost will be. "
Depression,https://www.drugs.com/answers/anyone-thought-stop-taking-drug-2487625.html,Has anyone thought about what happens when we stop taking this drug?,"I am worried because I have read such bad things about withdrawal from bupropion. I have heard that weight can pile back on, even when continuing to eat healthy. Because I am susceptible to occasional bouts of depression and anxiety, and I am worried that withdrawing from this drug might really set me off mentally, and if i'm going to gain the weight back anyways it doesn't seem worth it! Sorry to be a downer, I am just having some qualms about continuing this med (i am starting week 2 today). "
Constipation,https://www.drugs.com/answers/osteo-bi-flex-constipation-690848.html,Will osteo bi-flex cause constipation?,After taking is fo 3 days I am now constipated 
Constipation,https://www.drugs.com/answers/magnesium-harvoni-treatment-2915409.html,Can I take magnesium while I'm on the Harvoni treatment?,I am in my 6th week of taking Harvoni. Have always had constipation even before Harvoni and am wondering if I can take Magnesium for it without interfering with the Harvoni drugs. 
Constipation,https://www.drugs.com/answers/bentyl-10-relieve-constipation-2878043.html,Does Bentyl 10 help relieve constipation?,"My doctor recommended this. I have had problems with constipation for a long time; feels like when I do go, I do not empty out. "
Constipation,https://www.drugs.com/answers/how-do-i-know-i-am-taking-too-much-magnesium-161487.html,How do I know I am taking too much magnesium citrate?,"I am 50yr old menopausal female. I take 900mg a day of m.c. 2cp, 150MG ea .2 ,3x aday. also take, vitamn C , D3, B12, B6, E Omega 3, CLA, garlic chromium GTF,Carb blockers . I take Rhodiola and Vitex, for meno syptems. I have been getting severe burning and abdominal pain when I eat. So I try not to eat. When I do i feel ill. I have pain in my legs .I have Fm. & IBS with Constapaiton. I take Colon clenese ea nite . I workout evveryday . But Am always in pain. "
Depression,https://www.drugs.com/answers/escitalopram-experiencing-extreme-sleepiness-lack-3404882.html,Escitalopram - experiencing extreme sleepiness and lack of motivation on Lexapro.,Will this go away? 
Depression,https://www.drugs.com/answers/combination-you-cymbalta-zoloft-time-3400996.html,Combination - Can you take Cymbalta and Zoloft at the same time ?,Can you take 2 antidepressants together over a period of time to combat depression if all else fails? 
Depression,https://www.drugs.com/answers/is-there-a-generic-form-of-lexapro-148713.html,Generic Lexapro - Is it available?,Is there a generic form of Lexapro? 
Depression,https://www.drugs.com/answers/accidentally-double-dose-medication-morning-3241071.html,Accidentally took double dose of my medication this morning?,I take Lexapro 15mg and I took 25mg by mistake. Will this effect me in any way? 
Constipation,https://www.drugs.com/answers/miralax-constipation-drink-lot-water-eat-balanced-2714024.html,"I take Miralax for constipation, drink a lot of water and eat well balanced meals but am steadily?",... losing weight. I have Parkinsons Disease and tried Miralax last year for a few months but had a hard time drinking a lot of water but this ongoing weight loss for the past month of 6-7 pounds concerns me. Miralax keeps my constipation at bay but I have never lost weight like this before. 
Constipation,https://www.drugs.com/answers/put-miralax-powder-metamucil-2669127.html,Can I put miralax powder in my metamucil?,
Constipation,https://www.drugs.com/answers/treat-constipation-1543342.html,How to treat constipation?,
Depression,https://www.drugs.com/answers/adderall-prescribed-someone-suffers-moderate-651229.html,"Can adderall be prescribed for someone who suffers from moderate to severe depression, has no enegr?",fatigued and wants only to stay in bed all the time? 
Constipation,https://www.drugs.com/answers/tizanidine-anyone-helps-constipation-1395512.html,Tizanidine - Does anyone know if this helps with constipation?,"I have a number of gastrointestinal conditions including pelvic floor disorder which causes my brain to send the wrong signals to the muscles ""down there"" when I go to the bathroom. This causes me to strain which has, in turn, caused me a lot of soreness in my back and shoulders. My muscles feel so tight that I think I might have actually pulled some muscles. Anyways, I take oxycodone on a regular basis for chronic abdominal pain as well. Just curious what, if any, effects tizanidine has had on constipation. "
Constipation,https://www.drugs.com/answers/magnesium-oxide-constipation-957602.html,Magnesium Oxide for constipation?,"How much of Magnesium Oxide is too much?  I have just started taking ~1000mg each night before bed for constipation and it works great. If stools are too loose, I cut back to 500mg then return to 1000mg in a day or two. I was wondering if in the long run, after long term use, will it will become less effective? Also what about side effects of taking 1000mg daily for a long period of time (years)? "
Constipation,https://www.drugs.com/answers/contrave-make-you-constipated-2933566.html,Does Contrave make you constipated?,
Constipation,https://www.drugs.com/answers/hello-contrave-12-days-experiencing-severe-2774756.html,"Hello, I am on Contrave for 12 days and experiencing severe constipation. Can I use stool over the?",... counter laxatives/softeners? Thank you 
Constipation,https://www.drugs.com/answers/i-stared-taking-lactulose-two-times-now-but-quit-396166.html,"I stared taking lactulose two times now, but quit due to bad stomach cramping?","if i continue taking the lactulose, will the cramps lessen after continued use, or (dare i hope) go away completely? i am taking the lactulose for chronic constipation. "
Constipation,https://www.drugs.com/answers/does-topamax-cause-constipation-i-have-been-on-277254.html,Does topamax cause constipation? I have been on Topamax for approx 5 months and have lost weight?,"... while on it. But I am not sure if it is what is causing my constipation? I have recently swtiched birth control pills twice, so I am unsure if this is the cause or the topamax "
Depression,https://www.drugs.com/answers/mirtazapine-15mg-working-3337197.html,Why isn't mirtazapine 15mg working for me?,I've been taken mirtazapine 15mg for almost 3 weeks and was wondering why it isn't helping me sleep since taken them from my doctor he said it will help me sleep but its not working for me and was wondering if anyone could tell me why its just seems like when I am taken them on a night time i feel more restless and feeling really low worse before i was taken them and it seems to me that its not working on me and feeling even more emotionally where i am always crying on the slightest thing could anyone tell me why I would appreciate it if you can give me any advice. Thanks 
Constipation,https://www.drugs.com/answers/can-norvasc-cause-constipation-and-irregular-268746.html,Can Norvasc cause constipation and irregular bowel movements ?,
Constipation,https://www.drugs.com/answers/long-after-date-senna-lax-good-1731363.html,How long after use by date is senna lax good for?,
Constipation,https://www.drugs.com/answers/bupropion-constipation-several-times-day-3145062.html,Bupropion constipation several times a day?,"Since starting bupropion about a week ago, I have been having issues with constipation. The first 2 days, I could not go. Now I still am constipated, but I somehow go to the bathroom multiple times a day. I'm not sure how, I always feel like I have to. Is this normal? "
Constipation,https://www.drugs.com/answers/cabergoline-problem-constipation-3141990.html,"Cabergoline, problem with constipation?","I taking cabergoline and One of the side effects is constipation, And my question is how long after stop taking them the constipation will stop? "
Constipation,https://www.drugs.com/answers/promethazine-constipation-2952076.html,Does promethazine cause constipation?,i have a new Dr and she decided that my chronic constipation is caused by promethazine even tho i have had the problem for years and have only been on the promethazine for 3 yrs. 
Depression,https://www.drugs.com/answers/ativan-1mg-taking-clonazepam-0-50-mg-2-30-mg-998320.html,Can I take Ativan 1mg while taking Clonazepam 0.50 mg X 2 & 30 mg Mirtazepine?,I have been prescribed 0.5mg of Clonazepam twice a day along with 30 mg of Mirtazepine at night for Depression and anxiety.But do not feel fully relaxed or comfortable. Will 1 mg of Ativan help me get rid of the restlessness I feel during the day if taken as a SOS .I also have Primary open angle glaucoma & hypertension. 
Constipation,https://www.drugs.com/answers/safe-miralax-whioe-linzess-2602341.html,Is it safe to take miralax whioe using Linzess?,I have been taking Linzess 290 for 10 days and have had minimal results. 
Constipation,https://www.drugs.com/answers/birth-control-missed-first-pack-sex-night-14-2446085.html,Birth Control - I missed the first pill of the pack and had sex that night. I was 14 hours late and?,"... i havent missed any pills prior to the pack. since then ive been experiencing abdominal cramps, constipation and bloating. i did get my period on time and it lasted its usual length however it was fairly light. ive been stressed to the max with all this for the past month. i need any sort of help in this i can get. should i have taken plan b? "
Constipation,https://www.drugs.com/answers/gilenya-users-suffer-chronic-constipation-1853596.html,Gilenya - Do any users suffer chronic constipation / digestive problems?,"I take Gilenya since January 2014. I would like to know if any other users suffer from chronic constipation and/or digestive problems since thay have been on this drug. If this is a side effect of Gilenya, I find it is really ruining my dailly life.   Please let me know ... "
Constipation,https://www.drugs.com/answers/dulcolax-3-pills-8-hrs-ago-happened-long-wait-3458723.html,Dulcolax - I took 3 pills 8 hrs ago. Nothing happened. How long should I wait before taking more?,
Depression,https://www.drugs.com/answers/supplements-along-ssri-794180.html,What supplements to take along with ssri?,"I'm taking a multi, b complex, probiotic, and fish oil. I'm on 20 mg citalopram. My main side effect is the tired lethargic feeling so I'm hoping the supplements will help a bit. "
Constipation,https://www.drugs.com/answers/started-saxenda-april-2016-week-4-started-3080306.html,I started Saxenda in April 2016 and during week 4 started experiencing sour stomach?,I started experiencing constipation and sour stomach (sulfur smelling burps) and have had issues early June. The weight loss has been a blessing as I was pre-diabetic and havent had much luck losing weight on my own. I have lost 20 lbs and gone down 3 dress sizes.The sour stomach is causing me to feel really bad. Has anyone else experienced this side effect? 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/advair-diskus-can-advair-cause-tremors-407651.html,Advair Diskus - can advair cause tremors?,
Constipation,https://www.drugs.com/answers/started-taking-25mg-zoloft-today-feeling-side-3434824.html,"I started taking 25mg Zoloft today, am I already feeling side effects or?","I just started taking Zoloft 25mg today (take 1 in the mornings) and I’m already feeling A side effect - constipation.. Am I supposed to already feel this? Or could it just be from what I’ve had to eat today... A Caramel Macchiato around 2:30pm, a Grilled Chicken salad with vegetables and ranch dressing around 5pmish and 2 Yogurt Parfaits like an hour or so after. I also remember I had a little ice cream. Normally these foods don’t bother me..  So could the Zoloft already be kicking in?  (Sorry if it’s too much info on the food..) "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/are-there-any-over-the-counter-medicines-that-are-276858.html,Are there any over the counter medicines that are effective for COPD?,
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/i-have-been-taking-sertraline-25mg-for-a-few-346199.html,Can I take sertraline and Mucus Relief DM together?,"I have been taking sertraline 25mg. for a few years and had no problem with it or side effects but now I have COPD so I also take Mucus relief DM tablets and wonder if there is some conflict between these two drugs. I am now getting dizzy, very tired and weakness in my legs. I also take inhalers that are steroids, but this is not new. This problem started when the drug store changed manufacturers for the Sertraline. "
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/chronic-obstructive-pulmonary-disease-is-morphine-90488.html,Is morphine and haloperidol and lorazepam together used to treat COPD?,"They started my mom on these drugs,and she went from walking, talking, eating, one day to what looks to me like she is in acoma to me. Can you tell me if these drugs should be used like this please? "
Depression,https://www.drugs.com/answers/i-suffer-from-depression-i-feel-like-im-not-here-199160.html,"I suffer from depression, I feel like 'i'm not here' just going through the motions, I cry allday,?",... everyday. does anyone feel like that ? 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/asmanex-twisthaler-good-copd-doctor-along-spiriva-3491762.html,Asmanex Twisthaler - Is this good for COPD? My doctor said to use this along with Spiriva Respimat?,
Constipation,https://www.drugs.com/answers/laxatives-penicillin-632007.html,Laxatives and Penicillin?,Is it ok to take over the shelf laxatives while on Penicillin VK 500 MG and Ibuprofen 800 MG? 
Chronic Obstructive Pulmonary Disease,https://www.drugs.com/answers/is-primatene-mist-a-good-treaatment-for-copd-347976.html,Is Primatene Mist a good treaatment for COPD?,
Cough,https://www.drugs.com/answers/cough-lexapro-constant-ichy-throat-dry-cough-532075.html,Cough - Can Lexapro cause a constant Ichy throat. and dry cough?,I have been on lexapro for almost a year. Now I have. a persistent Ichy throat and dry cough can lexapro be the cause of this?and is there any thing I can take for this??? 
Constipation,https://www.drugs.com/answers/reactions-to-long-term-use-of-miralax-180923.html,Reactions to long-term use of Miralax?,"I have been giving my 19 year old son this daily for his constipation due to the anti-psyhoic medicine Zyrexa. He is only 5'6 and weighs 109 lbs. He has been taking this for over 2 months. He is going to the bathroom with loose bowels once or twice a week. This morning he couldn't wake up for school and he is very tired. We went to the lab to take blood tests yesterday. Should I still give him this for his constipation? Please get back to me. Thank you, Jeannie "
Depression,https://www.drugs.com/answers/calling-all-wellbutrin-users-please-respond-thanks-462677.html,Calling all Wellbutrin users! Please respond. Thanks?,"I seem to feel more alert & energetic since the 1st month of taking Wellbutrin 100mgs SR. I just started taking the 150 mg of the sr, I take twice daily. Just curious... Have anyone taken Wellbutrin SR or the generic version for several years? Is Wellbutrin the only anti-depressant that increase the energy level? I heard that some people change due to the AD stop working & I hope that I don't have 2 change the Wellbutrin SR? Have anyone ever started the Wellbutrin at a dosage of 300 mg in the XL version? Have anyone noticed that the Wellbutrin helps with energy? What are your thoughts on that? Is anyone taking 150 mg of the SR version of Wellbutrin/Bupropion? If so, what is your experience & do you like it? I guess what I'm trying 2 say guys, is let me know your experiences on this drug & for you long term users, is it still helping with your depression & energy? Please, please let me know guys! Thanks! "
Cough,https://www.drugs.com/answers/if-i-take-motrin-for-menstral-cramps-but-i-need-460626.html,If I take motrin for menstral cramps but I need to take nyquil for cough.CanI take both medication?,
Depression,https://www.drugs.com/answers/what-is-usual-dosage-maximum-dose-of-effexor-xr-413955.html,What is Usual Dosage & Maximum Dose of Effexor XR?,bc/bs won't approve effexor XR 300 mg each day for major depression in a chronic schizophrenia patient because they say this exceeds the maximum dosage. 
Cough,https://www.drugs.com/answers/methylprednisolone-treat-bad-cough-cold-cold-3348140.html,Can methylprednisolone be taken treat a bad cough/cold? And can other cold medicines be taken also?,... haven’t been able to find much online about taking this drug to treat a cough/cold... I’m wondering if it is ok to also take over the counter cold medicine (mucinex or Tylenol sinus) and cough syrup while taking this drug? 
Cough,https://www.drugs.com/answers/do-halls-cough-drops-contain-alcohol-173496.html,Do halls cough drops contain alcohol?,
Cough,https://www.drugs.com/answers/metformin-severe-coughing-2984391.html,Does Metformin cause severe coughing?,I am an 80 year old female who takes 1000 units of Metformin (1000 am and 1000 pm) I have developed a very bad cough and nothing helps (not even Virtussin AC syrup). I think it is caused from the Metformin. Thank you for your assistance. 
Contraception,https://www.drugs.com/answers/long-stop-bleeding-after-nexplanon-removal-3276827.html,How long will it take to stop bleeding after Nexplanon removal?,I've had Nexplanon for about 15 months (inserted Mar 2016) and have been bleeding almost nonstop ever since. There's only been 2 weeks that I wasn't on my period and I can't take it anymore. I plan on getting it taken out next week and was wondering about how long will it take for my body to go back to normal? 
Contraception,https://www.drugs.com/answers/yasmin-topamax-and-yaz-ive-heard-that-topamax-292910.html,Does Topamax affect the effectiveness of the birth control pill Yasmin?,.I've heard that Topamax does interfer with B/C but then I read a study... that said under 150mg it does not effect BC. My neurologist says low doses (under 150mg) will NOT effect Yaz but my OBGYN was wishy washy on whether or not it would. Any help? I am on 50 mg (25mg AM / 25mg pm) 
Cough,https://www.drugs.com/answers/anyone-develop-a-cough-and-could-you-describe-it-457525.html,Cymbalta  - Anyone developed a cough and could you describe it?,I've been on Cymbalta since February and developed a cough in April. I've been to countless Drs. and had multiple tests and medications with no relief. It was suggested it may be my medication but I'm reluctant to get off the Cymbalta because it works so well managing my migraines. Has this happened to anyone else and did getting off of Cymbalta help the cough? 
Depression,https://www.drugs.com/answers/buspar-wellbutrin-combo-3045253.html,Buspar and wellbutrin combo?,"I took 40MG of Celexa for 5 years. My doctor and I decided to add wellbutrin to help with low energy, sex drive etc. No change so we then started decreasing celexa every three weeks and started buspar 7.5mg and wellbutrin 150xl to eventually get off celexa. It has been 8 days since my last dose of 10mg celexa and increase to 15mg 2x a day of buspar and 300XL wellbutrin once a day. I'm thinking much clearer, have more motivation and snap in the blink of an eye. I don't know if it's withdrawal from celexa or the buspar, wellbutrin combo. I'm going to ride it out but this irritability is really concerning. Has anyone switched meds and had the same experience. I understand it can take up to a month or so to get the full effect of the medications just curious if anyone else has gone through this... "
Depression,https://www.drugs.com/answers/feeling-worse-depressed-after-2-weeks-zoloft-50-mg-3008346.html,Feeling worse -more depressed- after 2 weeks on zoloft 50 mg?,"I was on these meds for 18 years, feeling perfect but decided to quit this summer after seeing some Webinars about the negative parts of SSRIs. And 5 months later I'm on them again. I just quit a really stressed job which is the reason I finally got burned out. I started on 25 mg for 3 weeks (the dose I was on during 13 years) but felt worse and worse. Went up to 50 mg 15 days ago. I'm having the feeling I'm not really getting any better on the meds - it feels like the opposite. When I started I was totally stressed out but didn't really feel depressed nor with a very low self esteem. Every day that passes I get like more scared, unsecure and desperate. My personal life is very unsecure since way back. Lost all my money in a business I opened. And I don´t feel like if I can look for a job right now, with these depression and low self esteem issues. I got offered a job but had to say NO. I need to feel okey first!! Any thoughts, ideas, some reinsurance. "
Depression,https://www.drugs.com/answers/lose-weight-gained-depakote-2245890.html,Lose weight gained on Depakote?,"Starting from the beginning, I went to college in August 2012 and lost 30 pounds just from walking around campus through the semester even though I was eating my way through a depression. I was in the best shape of my life. Then, I was diagnosed with type 2 bipolar in December and had a severe allergic reaction to Lamictal through February requiring 2 steroid packs to clear the rash. Then, I was put on Depakote for 9 months starting in March of 2013. I gained 25 pounds in the first two weeks of taking it. A couple months after I started Depakote I started taking Topamax to help with the weight gain and it didn't really do anything. After stopping Depakote I switched to Lithium in December of 2013. Then I stopped Lithium in August 2014 and I'm only of Topamax and some other anxiety meds and an antidepressant. All this time later all of my meds are specifically chosen to not cause weight gain and even though my diet is the same as two years ago and my exercise routine is more extreme with heavy cardio I STILL can't lose this weight. It makes me sick that these drugs could have screwed my life this much. I just want to know that losing this weight is possible. "
Cough,https://www.drugs.com/answers/meloxicam-and-coughing-436294.html,Meloxicam and Coughing?,Since strting taking 15mg daily dose of meloxicam have started a daily cough. I am a smoker w/ COPD but never had constant cough could meloxicam be part of this issue? 
Depression,https://www.drugs.com/answers/decrease-dose-20mg-5mg-933718.html,Should I decrease the dose from 20mg to 5mg?,"I have never taken medication for anything before. Except for antibiotic once in a blue moon. Doctor prescribe Citalopram (Celexa) 20mg for anxiety and depression and it was a horrible 30 hours experience. After just an hour and a half after taking the pill I felt fuzzy in the mind and had like slow thoughts and very clumsy. I took it at around 7pm. My eyes were dialated for about 14 hours. I went to sleep and woke up every 30min and never really did fall into a deep sleep. Also had nausea before going to sleep. The whole next day I did not want to get up out of bed. I felt floopy and clumsy and got up a few times and do a few things around the house that I have to do but then feel like laying down. Tv was on but I could care less. 4 hours go by and it felt like 10min. Just looking at tv and not caring about it. Went on fb and found myself reading every single word and not realizing it until minutes later and think to myself, ""why am I reading this?"" and not even comprehending what I was reading. Then when I wanted to comprehend something written I had to really make myself pay attention. I did not feel like myself at all. I spent more time just sitting and thinking about doing something and then not doing it. I finally start feeling like myself at 4am the next day. I don't want to make another doctor appointment for insurance reasons. Will it be a good idea to crush up the pill and take 1/4 of it and see how it is? "
