disease,postLink,postHeading,postContent,postTags
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/7451/inner-rectal-discomfort,Inner Rectal Discomfort,"In the last week and a half, have had mild to moderate stabbing discomfort on the internal/left side of my rectum. It does NOT hurt to pass stools at all. There is no blood at all. Stools have been fairly normal in frequency and size. Discomfort seems worse when sitting - when I'm up moving around and doing things it's less or not there. Isn't there in the morning but comes on during the day. Was constipated for a few days while traveling and discomfort disappeared, but has reappeared since bowel movements. I've done external and internal self-exams, and nothing feels painful or sensitive to the touch external or internally an inch or two where it feels like the pain might be. I did do some exercise and hill climbing a day before this started, but nothing unusual. What could this be? Internal hemmoroids? Prostate issue? Infection? Muscle pull? Any ideas?",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6875/rectal-soreness-can-someone-please-give-me-answer,Rectal Soreness. Can someone please give me answer,"About 3 months ago, I started taking green tea pills with a very high amount of caffeine. About 2 weeks later, I began to develop hemorrhoid-like symptoms. I had an occasionally itchy anus, a bit of blood on the toilet paper, and some mild rectal pain. That eventually went away after a few weeks. However, the mild rectal pain has persisted. It like a dull soreness approximately 4 inches inside my anus. It is not a constant pain. Laying down or prolonged sitting seems to make it occur more, while walking and standing usually makes it go away.  So, it's just the dull soreness pain that comes and goes now. No bleeding and very rarely a slight itch.  If anyone has any idea of what could be causing this please let me know. I am relatively young (early 20s) and I am concerned this is more than hemorrhoids.","Crohn's Disease , Irritable Bowel Syndrome"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4479/is-a-cold-sore-contagious-before-it-erupts-tingling-warm-stage-indirectly-spread-to-gf,Is a cold sore contagious before it erupts (tingling warm stage) + indirectly spread to GF?,"For the past three days I have had what I thought was a coming in cold sore but we will get to that later. Me and my GF are in highschool I am fifteen she is sixteen, last time she was checked for STDs was February 2016 a month before we started dating (which means we would be dating for a year next month so woohoo) and everything csme back negative including HSV-1. I have gotten cold sores dating all the way back since elementary school but last year after spring break I got hit HARD with cold sores like one every two or three weeks but It has died down very heavily since then. three days ago before I noticed we were making out and she touched the spot that the cold sore was forming and because... ahem... moist she ended up putting her hands on her genitalia to hide it, now normally I wouldn't be too worried but as a very rare and unlucky occurance she not only wore a skirt and lace panties that were too small (pretty sure only in th back though) and she pushed it down and her hands again were right against her genitalia. Now if this matters again going back to my bad time last year with cold sores she had no qualms about kissing me when i had a obvious cold sore and even once or twice while it was oozing (becuase lets be honest no matter how okay you are with it that is disgusting) so she likely already got it from me before June or whenever summer break starts but as far as I know she has never had out breaks and has never touched my cold sore then immediatly touched her genitals/ directly touched herself (she always wears jeans and from what I read it wouldn't pass through those) although now that I think about it she might've but if I get an answer for the first question i'll likely get this one answered as well but if you want to answer this one directly as well please do. So back to my more recent question, if she touched a cold sore that wasn't even formed yet and touched her vag? And if it matters I only noticed the tingling/ on and off warm feeling after wards and I put abreva on twice when I got home that day and the warm feverish feeling was on and off like I said and same with the tingling (i think) and its been doing that for three days now and I put abreva on once yesterday. Another question of a similar stature but this happened this morning, The spot was still deciding whether or not it was going to be a cold sore or not but I did notice some bump on my lip in the area but it has been there for months and the general area was more smooth probably which is why i noticed it (just in case its a bump that looks like blood has clogged it, its probably a scar) and white marks under the skin one meh sized one above the bump and one a little bit more the right. I don't know if they were there is the morning but if they have they really haven't changed at all. But the problem her is I accidently said something that made her wet... like garden hose leaking wet apparently and she touched the spot again and did touch her crouch but I am pretty sure her jeans would have prevented it to pass and if she was basically masturbating (yeah I know... in a public place to...) but a little time passed and she went to class and immediatly asked to use the restroom which was two halls away I should add. But i fear her hand may have had some of her ""stuff"" on it and since its warm an moist would have kept the virus alive on both her hand and possibly her pants and that when she cleaned her self up she could have infected herself and while I am here typing I fear it could have happened when she cleaned herself up on the skirt day. So here is my question in a nutshell: could any of the ways of cold sore (erupted or not) to hand to genitals/ cold sore to moist hand/pants to genitals infect her? If she was already infected by me without any symptoms (I mean she does have two or three white bumps on her lip but theyve been there for months now and have not oozed fluid so if you can tell me what it is please do) would she have devolped anti bodies to HSV-1 by now? or would she have to wait until her first outbreak? Now I am sorry for all the questions and that that is so long and all over the place but I wanted to be descriptive. I belive the person who moniters these questions is Grace and I would like an answer from her since she seems to be very knowledgeable but I am open for anyone who can give answers and reasons for that answer. So please help me","Women's Issues , Men's Issues , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4807/taking-a-vaginal-swab,Taking a vaginal swab,"Hi! I have been suffering with recurrent yeast infections and BV For 2 years and a half now. I have been given a swab by my doctor to use when I get my next infection which is now, it is a Saturday and the doctors isn't open til Monday. Would I be ok to take the swab now, will the swab last until Monday if that makes sense? As they are quite painful and I am not too sure whether I will last until Monday!  Thank you",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4697/vaginal-dischage,Vaginal Dischage,Hi am new too this but i have a question. My question is am having a lot of discharge when am having intercourse with my partner. Now is that normal? It didn't happen before. Am also having some pain.,Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/2642/my-penis,my penis.,so the head of my penis is connect to the body with excess of skin. it's not all the way around only in the front. but it's almost like i was completely circumsized. it doesn't hurt. i was just wondering if anyone could help me out?,Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4601/coping-with-hpv,Coping with HPV,Once hpv clear does it come back. Also how do married couple cope and have sex?,HPV/Genital Warts
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4522/0-desire,0 desire,"At 40 my desire for relations has hit rock bottom. Spoken with MD and obgyn they both say lose weight. At 40, no gallbladder, acidic diarrhea every morning til meds kick in, no energy, tried many different things....even isagenix (extra diarrhea- even on meds)...nothing has worked. I'm terrified my husband will eventually get sick of me and send me packing! Someone help me!",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4804/100-orgasms-through-vaginal-intercourse-alone,100+ Orgasms Through Vaginal Intercourse Alone,"I know this question seems like it is not true, I can assure you, it is true. I just Fing want someone to take me seriously. I have even emailed a couple of researchers who have written articles on the female orgasm, specifically in regards to the multi-orgasm phenomenon. I'm the boyfriend of a 36 year old woman who although can experience a single orgasm through clitoral self-stimulation, she experiences over 100 orgasms during vaginal intercourse alone within a 15 minute period. Which she calls a ""rolling orgasm"".  This rolling orgasm is described by her being a multi-orgasm where she has an orgasm quickly followed by more orgasms that start seconds apart, but quickly become more frequent, in shorter intervals, in a quick sequence over and over again. She claims to have as many as 150 within a 15 min period of vaginal intercourse. Now, although I am not a doctor by any means. I have however read articles regarding Persistent Genital Arousal Disorder. What separates what she experiences during vaginal intercourse from PGAD is the fact that she is motivated by her own sexual expression and pleasure which does not stem from a genital ""itch"" or ""throb"", but rather from her desire that is voluntary and under her control. Although, she does admit that she constantly preoccupies her thoughts and imagination with the thought of vaginal intercourse and has a hard time thinking about anything else due to a self-described ""addiction"" to this multi-orgasm phenomenon brought on by vaginal coitus. Look, I have researched all over the place trying to look for answers for what she is experiencing besides the idea of just going to therapy for sex addiction. Even the definition of a female sex addict doesn't seem to describe her due to the research I've read stating that sex addiction isn't really a need for the pleasure of the orgasms. I just want to know what the F is going on. Not that I'm too worried about her, but she does seem to have a little difficulty staying on task at work and needs a release, refusing self clitoral stimulation because ""it's not the same thing, not as strong, and not the same feeling."" Personally, I think she should be studied and could possibly help a lot of people, but I don't think anyone believes me. It's driving me crazy trying to get answers.",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4885/girlfriend-orgasmed-too-much-and-has-difficulty-getting-wet,Girlfriend Orgasmed Too Much and has difficulty getting wet?,"So my girlfriend and I were having some fun in the back of my parked car in the woods, we've both got crazy high sex drives so every time we see each other we have sex. This is once or twice a week, but this encounter was in the midst of a week she had vacation so we were having sex a lot. She has no stds or stis. Eventually we make love to the point that she orgasms, and we push her limits. She orgasms four times in the span of ten minutes, more so than she's ever done before. She describes every part of her body as feeling painful like new skin, extremely sensitive. Her legs were painful, and all she wanted to do was sleep immediately after, she did nothing but sob uncontrollably for about thirty minutes until I calmed her down, we both don't want to do that again. Her vagina was soar and sensitive the following days and she's currently having a difficult time getting wet. She still gets horny, when she masturbates she doesn't get wet. Any idea what this is or how to treat it? How bad is it? I feel like I broke my girlfriend.",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4902/can-i-get-hpv-from-putting-my-mouth-on-someone,can i get HPV from putting my mouth on someone?,"I was at a nightclub and I met an attractive lady. She put her hand out for me to kiss and I pecked the back of her hand. Later on in the night, based on her behavior with multiple other men, I began to realize she was probably a prostitute. My fear is that I don't know where her hand had been, she could have ejaculated someone with it. Could I get HPV in the mouth from kissing her hand? I also sipped on a drink with a straw after this...Should I avoid kissing anyone else now for a few years until the HPV would most likely clear itself from my body/mouth? Thanks for any incite, I am really struggling with this.",HPV/Genital Warts
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/3799/employment-for-congenital-heart-disease,Employment for congenital heart disease,"I was operated for Congenital heart disease - Subaortic membrane resection in Feb 2015. I cleared an interview for a job in Dec 2016 which involves software development and application integration. During my medical examinations , doctors heard a murmur in my heart and asked me about my cardiac history . I explained to them everything and showed them my 2d echo reports which I had done recently. It showed mild AR and AS which is normal considering I was operated. They told me to meet their doctors in their hospital and get a 2d Echo done from there and their doctor wrote to the company that candidate will require surgery in few years .HR and the doctors of the firm told me that I cannot be considered for the job because the job involves extended hours and stress. My cardiologists and surgeons have told me not to do only physically strenuous job and have given in writing that I can do my routine work with limited exertion. What should i do ?",Heart Disease
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4843/pink-area-n-pink-dots-on-penis-shaft-after-masturbating,Pink area n pink dots on penis shaft after masturbating.,"Hello, very nervous and embarrassed to post here but thought I'd give it a try. So sometimes after masturbating I'll have this pink area n painless pinkish reddish dots on my penis shaft and my penis will be dry. I'm uncircumcised. The forskin will be red. No pain what so ever but it gets me paranoid. It's been happening for awhile. I've gotten tested in dec because I was worried but results came negative so I have no std. im embarrassed to talk to main dr about it. I do clean my penis when I shower.  ANY HELP IS REALLY APPRECIATED",Men's Issues
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/7206/rectal-bleeding-when-taking-multi-vitamin-and-b-complex,Rectal bleeding when taking multi-vitamin and B Complex,"When I take multi-vitamins and B Complex, after a few days, I get rectal bleeding. When I stop, it stops after a few days. Why? How can I cure that?",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/5006/did-my-doctor-falsely-say-that-i-don-t-have-genital-warts,Did my doctor falsely say that I don't have genital warts?,"So a few months ago I went to the doctor after receiving my only sexual experience of oral sex. That time she said it was nothing and I moved on. One or two weeks ago I noticed a development of pale slightly raised bumps on my foreskin (the remainder of it because I am cut) which I thought were genital warts and just today I went in and got them checked. My doctor said it was nothing after looking at the bumps and after i described if it was itching or not. I said ( I think) that it didn't really and if it did it was on again off again and wasn't just the bumps and that I think its becuase of my pubic hair, I also described a friction like feeling on them and thats the most its ever truly gotten. She also asked if it hurt which is why I am asking this question because I don't think I told the whole story I think I said small pins and needles feelings but I don't know. She looked and said it was nothing and then called another doctor in who has been in this for 20+ (I think 30) years who also said it was nothing after looking. My doctor afterwards said a few things among them was ""your symptoms do not seem like genital warts"" after hearing that when I got home I thought about those words and after thinking about it my paranoia returned and i feel a strange stretchy feeling at the bumps that is like... itchy? and sorta very slightly painful? I can not describe it properly but that is the best way I can think of is the ""strecthy itchy thing"" wording. Could my bad description have led to a false diagonsis by the two doctors and is the strecthy like feeling possibly genital warts? please answer me fully...","HPV/Genital Warts , Men's Issues"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/5085/yeast-infection,Yeast infection?,"I have had recent vaginal itching since the last time I completely shaved and had sex which was about a month ago. I figured it was irritation from shaving so I started with an itch creme which made it feel much better. Then I started to notice that it started again and I haven't shaved since so i looked for other reasons. I started to test my perfumed body wash and for the days i washed with water ONLY the itching would be gone. Then I used my scented body wash two days ago and the itching started again and I now have vaginal discharge. (this itching started coming and going about a month ago, and the discharge started two days ago) I ended my period on Monday today is Friday. I got my annual depo shot on Tuesday and did get tested for Chalmydia and Gonnorrhea on Tuesday (which I do everytime I get my demo shot so about every 12 weeks) and today Friday, I got a call confirming I tested negative. I'm a little concerned about this vaginal discharge and am wondering if I have signs of a yeast infection or vaginal infection. I don't have pain when I pee, don't have abdomen pain or anything. I cannot tell whether I should be concerned about the color of my pee because I do not drink water often and always have kidney issues because I don't drink water often so i'm not sure if the yellow color is something to take into account with this. However I had a lot of water the other day and my pee was clear. I simply have itching from time to time (usually when I use my body wash) and when it does itch and I put itch creme it feels less irritated and stops itching. However for 2 days I have been more ""wet"" than usual and have noticed more discharge. There isn't much itchiness right now being that I stopped using my body wash and there no abnormal smell. However again extreme discharge. Please help and tell me what I can do.",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/5097/depression-on-birth-control,Depression on birth control,"I have been on birth control (Tri Previfem) for a month and one week now, and I have been depressed for about a couple weeks. I know this is a common side effect and they say side effects should go away within the first three months. However, since this is a mental health issue, should I stop taking the birth control? I've thought about going to a therapist about it, but I feel like they'll just tell me to stop taking the pill, and I would have wasted time and money on going. I know I won't be as protected from pregnancy if I quit, but I'm not sure it's worth this.",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19471/took-a-drink-from-someone-who-has-herpes,Took a drink from someone who has herpes,"I accidently took a drink from someone else's cup thinking it was my own. The persons cup that i took has herpes im not sure if she has type 1 or 2 but she didnt have any cold sores around her mouth. I want to know if im at risk from drinking it, the drink was an alcoholic beverage if thats any help. If anything i also want know know how fast i can get a test done? Thank you.",Genital Herpes
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/7022/is-a-low-fodmap-diet-right-for-you,Is a Low-FODMAP Diet Right for You?,"If you have digestive problems like IBS, bloating, gas, belly pain, diarrhea, or constipation, a low-FODMAP diet could help ease your symptoms. So, what exactly are FODMAPs? They’re a type of carb that draw water into your digestive tract, which could make you bloated. And if you eat too much of them, they can hang around in your gut and ferment.  Here’s what you need to know about a low-FODMAP diet and whether or not it could be good for you:",Irritable Bowel Syndrome
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6968/high-alt-and-ast,High Alt and Ast,Last week I went to the doctor. I got my test results and I had elevated Alt and Ast levels both were 85 (all other blood work was fine). I've been a heavy beer drinker for 6 years. I'm 27.. How worried should I be I'm kind of freaking out a bit. Any insight is appreciated.  Also I quit drinking when I got the results.,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/7020/does-anyone-have-answers,Does anyone have answers?,I have this pain on my leftside of my lower back area that has travel to my hip to my abdominal area down to my left leg with a hot burning feeling my stomach has been making loud noises I feel like a washing machine going in my stomach very painful....,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6919/chronic-burping-nausea-muscle-weakness-and-facial-flushing---what-is-this,"Chronic burping, nausea, muscle weakness and facial flushing - what is this?","What is wrong with me?!? I am a 36-year-old female who has been burping constantly. I wake up extremely nauseous almost every morning. After eating the nausea is worse and the burping is worse. Doesn't matter what I eat... I've also been feeling generalized weakness in my whole body, especially my arms. I think this is related to the indigestion but I'm not sure. I started taking Omniprazole (20mg 2x/day) and it seemed to work for a couple weeks but now my symptoms are getting severe again and I am miserable so maybe that was a coincidence... If I am up and moving around my symptoms and subside for a couple hours during the day but always return as soon as I eat again. Leading up to this my face has been flushing for no particular reason. I saw a dermatologist and was diagnosed with Rosacea.  My Gastro doctor did an upper Endo and that biopsy was normal. I also saw a Rheumatologist and all of his tests were normal as well. I do have a history of Hypothyroidism but that has been well managed with Levothyroxin as of lately. What is wrong with me and how can I feel better?!",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6908/nausea-and-vomiting,Nausea and Vomiting,"Since October, I have been having severe acid reflux and vomiting 10-15 times a day. I had an ultrasound, blood tests, and breath tests which showed no abnormalities, and an endoscopy, which showed inflamation but no other issues. If there is any pressure on my stomach, I immediately get nauseous and vomit. If I take Prilosec and Zantac daily, symptoms are tolerable. Sugar and greasy foods (even in extremely small quantities) cause severe nausea, vomiting, and acid reflux. Potentially related, but potentially completely separate symptoms: any clothes that constrict my stomach cause severe cramping and pain. I can't wear any stiff fabrics, because they press on my abdomen when I sit down. I can essentially only wear dresses or leggings two sizes too big.",GERD and Heartburn
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/19518/iam-worried,Iam worried,"Good evening sir,  My name is naresh.I have a question, one year 10 months ago I was participate in sex with a prostitute. And I sucked her *** ,is it dangerous? But I have a doubt, so after that 26 days later I tested a HIV test in near government hospital. It was non reactive.but still iam worried about that is it dangerous?",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/3990/sti-scare,STI scare,"I am a 19 year old female who has had quite a few sexual partners in the past 3 years, some protected, and some unprotected. I have done blood and urine sti tests but have learned that these do not test for herpes or HPV. I am constantly worried that i have either of these but the fear of knowing is something i struggle with a lot and have put off going for a pap smear. Over the past few months i have had an inconsistent pain/weird feeling in my vaginal opening, difficult to describe but it is kind of like a feeling of pressure on the area. I also have experienced a ""sticking"" pain in this area, and some irritation but this is not nearly as often. On my vulva (the top part) i have noticed a single painless, itchless bump that is the same colour as my skin but the surrounding areas are pink/red, it has been there for a few weeks but i havent been as worried because i have been told it is likely to be from shaving. What i am most worried about is the pain/weird feeling. What I am looking to find out is if this could be a symptom of herpes or HPV - the feeling is almost never the same, which is why i have such a difficult time describing it.",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4165/uti-kidney-stone,"UTI, Kidney stone?","About a week ago, I went to my doctor with a burning when I pee, and constant need to urinate, and a fullness pressure in my bladder. I gave urine for the UTI test and she told me she would start me on antibiotics before the culture in hopes that it would help my pain quicker. 4 days after I feel better, but not 100% and then I have a horrible pain in my kidney, the next day I passed a stone, I caught it and was tiny but spikey. I just took my last antibiotic for my UTI and I'm still feeling pain. My urethra feels very irritated and has a constant dull burning feeling even when I am not urinating, and my bladder feels full constantly and I'm peeing a lot. I am drinking tons of water and taking AZO for my pain. I do not know what is wrong. (PS, I know it is not an STD, I have been with the same partner for 6 years and we are both clean).",Women's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4135/worried-sick,Worried sick,I do not understand my chlamydia test results I need help. The chlamydia probe says positive and the GC probe says negative I haven't gotten a call from doctors about anything but the results were online. What does this mean?,
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4148/bumps-on-vag-what-could-this-be-help-pic,Bumps? On vag what could this be?? Help?! {pic},I have small pink openings on my vag I wouldn't even say they are bumps...I also was experiencing tingling itching all over my vag and slight discharge?...I dread to think what this may be?? [IMG] i68.tinypic.com/.../IMG],"Women's Issues , HPV/Genital Warts"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4309/hpv-genital-warts,hpv genital warts?,"about three months ago I had two white bumps slightly under my tailbone area and went to an sti clinic where i was told they did not look like genital warts and had them removed with a spray. A few weeks later i noticed bumps that looked almost the exact same...but on my knees? Now i have noticed that these same bumps are appearing on the top part of my vulva (where the bush grows haha). They do not change in size, cause any irritation, or go away. I also sometimes experience a weird pain in my vaginal opening - some days it doesn't happen at all. Could this be hpv? I am very confused since i have already been to the clinic.",
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4340/false-positive-hsv2,False Positive HSV2,"Hey I just got my test back today and my index for HSV2 was 1.12, I've read online about the western blot and how any index ranging from 1.1 to 3.5 could possibly be an error. Is there any truth to this?",Genital Herpes
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4374/is-this-a-bartholin-cyst,Is this a bartholin cyst?,"I am a 20 year old female. Sexually active. Recently I noticed a small bump near the right side opening of my vagina. Did major research and the only thing that sounded or may have looked familiar was a bartholin cyst. I am very paranoid thinking it could be an std because thats what online researching does to you lol but it is not watery bubbly, it feels solid but filled with something maybe puss? I also had thoughts of it maybe being a wart. A few weeks after I had protected sex on the last day of my period. The following two days after my period I had light brownish spotting smelled lightly like blood i think it was still part of my period.(which was a few days ago) Now I have irritation near my vaginal opening and labias, but nothing is there! Only the small bump.","Women's Issues , HPV/Genital Warts , Genital Herpes"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4262/hard-vein-on-penis,Hard vein on penis,"Hello, I have had a hard vein on my penis for around 2 years now. Sometimes it gets larger and smaller (sometimes even close to going away) and I have tried multiple things for it to go away. I have tried leaving the area (no masturbation or sex) for a long time, I have tried going to the doctor (he just said that it will eventually go away), I have tried massaging the area and I have tried using a swelling gel. None of these solutions have worked and I feel like I have put up with it for too long now and I just want it to go away. The vein is around 2.5cm to 3cm in length when not bad, and then can get longer when irritated. It starts from the upper-middle area and then bends around just under head. When irritated, it can be quite painful to touch and sometimes it can hurt without it being touched at all. Also, it shows when flaccid or erect, but more visible and prominent when erect. If anyone can provide some solutions or give me any help at all it would be greatly appreciated. Thank you so much!",Men's Issues
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4339/husband-has-itch-in-urethra,Husband has itch in urethra,"Hello. I am writing because a couple of days ago my husband began having an itchy feeling inside his urethra. No pain during urination and just called to let me know that there is also a slight clear discharge coming from the urethra. We have only been with each other for the past 5 years, no known std's , except for the fact he had been diagnosed with gonorrhea about 7 years ago and was treated. I asked him if he thought it could be from masturbation ( loation/soap) but there has been nothing out of the ordinary. The only other thing is that on and off for the past few years, when we have sex, he will have a burning sensation from me ( I have been tested multiple times for everything under the sun and everything has come up negative, believe it is my PH balance at times that will cause this issue. There are no rashes or anything afterwards and it will go away after cleansing) . Any thoughts?","Women's Issues , Men's Issues"
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/4478/question-about-stds,Question about STDs,"A 27 year old woman had unprotected sex with her boyfriend 8 years ago. She has never shown any sign of an STD, either then or now. Is there any type of STD which can remain dormant in the body and not show any symptoms?",Women's Issues
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6756/14-reasons-your-stomach-hurts,14 Reasons Your Stomach Hurts,Everyone's stomach gets a bit out of sorts from time to time. But how do you know when your symptoms might mean a trip to the doctor is in order? Here are some reasons why your stomach may be hurting and what to do if you think one of these conditions could be to blame:,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6763/issues-with-burping,Issues with burping.,"Here goes: I have several digestive issues going on including a colectomy, ileostomy, gerd, and a nasty bout of gastroperesis that put me in the hospital for almost a month. My main issue now, however, is that I have ""gas"" but I can't burp. It makes me feel continually nauseous and I can't eat. Right now I am fighting a respiratory infection along with the burping issue. This has happened in the past and I'm really, really, tired of it. I am on multiple medications, but I'm not sure that is the issue. Any help anyone can give me would be really appreciated as I am losing weight and getting tired of feeling like crap all the time. Thanks so much!",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6790/stomach-pains,stomach pains,"I'm around 16 years old, and I have sort of a long history. It may or may not all be connected, but here it is:   Ever since my period started, it was unstable, so my mom thought I should try Chinese medicine. About a year after consuming it almost daily, I got what the doctors told me was just a stomach flu. But it didn't feel like all the other stomach flues I've had. After the first week, where I normally would I have been better, I still had no appetite. The doctors I've visited said I should try opening it up with something other than bread, noodles, and congee, so I tried some noodles with a bit of oil and broccoli. I ended up with wicked abdominal pain, and the ""no appetite"" sensation went on for about two months.  It's been a year since my initial ""stomach flu"" started, and so far, and I've gotten sick again every couple months. Although each time, the details varied, some of the symptoms would be the same (I had a coated/furry tongue one of the times): I would have abdominal pain that would be relieved after diarrhea (and unless I wanted to go through it again, I'd be limited to very simple foods), it would take more than a week (sometimes months) for me to get back to normal, gas/belching, bad taste in my mouth, and loss of appetite. I've done stool testing and blood testing, but everything came back normal. All the doctors I've visited don't think its anything more than a viral infection, and I've stopped going after the first 3 times.  Now I've gotten sick again. This time, along with the gassy sensation, my stomach would ""burble,"" and occasionally, when I breathe in and out, the upper left side of my stomach would make gurgling noises, and I feel like it's sucking air in and out. As well, I had abdominal pains/discomfort after eating just plain white bread. I'm also currently on my period, which despite the Chinese medicine, did not make it entirely better. I'm not sure if one of the problems is affecting the other, but at the same time, my period has been just trickling for almost a week, and even for me, that's a bit strange. On the few occasions where my period would come normally, it would last about a week or more, and the first few days are often painful in the vagina. (I also don't know if that is normal) Yes, I realize IBS is a possibility, and so have the doctors I've visited, but it doesn't seem like there is anything in my life that would likely ""trigger"" it.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6812/nissen-fundoplication,Nissen Fundoplication,Can you have the procedure listed above if you had a gastric sleeve?,
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/3864/fainting,fainting,"During dinner Saturday night I became lightheaded and my head became freezing cold - just my head. I ended up passing out for only about 15 seconds. Once I woke and walked outside I felt much better, but then my entire face broke out into a huge sweat along with a runny nose. This has happened before only about 3 times in my life. I am 54 years old and have a heart flutter.","AFib , High Blood Pressure , Heart Attack"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6820/ruling-out-something-serious,Ruling out something serious,"Hi I am trying to determine the cause of my digestive issues. Male, 57 yrs old, no history of major illnesses. Moderately overweight and enjoy my wine at dinner time. History and symptoms: * change in bowel habits over 6 month period; more urgency/frequency, change in form, generally softer and thinner * some discomfort in lower left quadrant, sometimes spasms * Generally OK during the night * cannot associate with foods and diet *symptoms were more variable recently (had some good uneventful days) but now seems more consistent * no visible blood, no appetite issues, no fever, no weight loss * lots of gurgling in belly * Last Colonoscopy 4 yrs ago, all negative, no polyps or other diseases * Saw GP about 1 month ago, thought it was muscular in nature, ordered abdominal ultrasound. All good except for some fatty liver.  * Blood tests one month ago, all good, liver profile, glucose etc * I have a follow up apt on May 1 with GP again to see what are the next steps, more specifically to rule out a major disease. I guess my post is about hearing your thoughts as to whether this could be IBS. I have been told I had this in the past based on bowel changes, was prescribed probiotics which seemed to settle things after several weeks of use. I stopped them and restarted when these similar symptoms started but they don't seem to be working. I am concerned something major is going on like cancer, but hopeful that a clear colonoscopy 4 yrs ago buys some security there. Would love to hear your thoughts thanks",
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/3900/blood-pressure-and-heart-rate,Blood/Pressure and Heart Rate,If your B/P is 123/82 and heart rate is 52 is that good,High Blood Pressure
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/6269/swollen-glands,Swollen glands,"Hi I've been struggling with swollen glands and lymph nodes in neck saliva issues and stomach pain discomfort, noises and slouched posture but I think I came through it at a point because I felt great for a time however I started drinking apple cider vinegar because of what I heard about it anyway upon drinking it I had intense stomach pain for example it was painful to urinate the next morning when I woke up I was exhausted and people told me I looked tired , it also takes me months to recover fully from this basically what I want to know is why did this happen ?",Bloating
