disease,postLink,postHeading,postContent
Allergic Reactions,https://www.drugs.com/answers/taking-10-mg-escitalopram-drugs-over-counter-week-3484518.html,"Taking 10 mg escitalopram, no other drugs, no over the counter. It's week 4 and my skin is crawling.","My scalp, palms, neck legs fingers arms. My mouth itches but not swollen. I am severely allergic to aspirin could die. Any ideas? "
Allergic Reactions,https://www.drugs.com/answers/after-epipen-2912045.html,What to do after using an epipen?,"I've recently found out I'm allergic to insect stings and was given an epipen. It says to seek medical attention after use. My question is, if I were alone, should I drive myself, wait for someone to pick me up, or call 911? "
Allergic Reactions,https://www.drugs.com/answers/rheumatoid-arthritis-ra-began-affect-lungs-2700460.html,Rheumatoid arthritis - I have RA and its began to affect my lungs and I'm breaking out in skin?,... Rashes. In allergic to enbrel. After taking it my tongue swelled and I was on life support for a week. Anyone else having ra lung problems? 
Allergic Reactions,https://www.drugs.com/answers/allergic-clarithomyacin-macrolides-578327.html,"If allergic to clarithomyacin, what other macrolides should I not take?",
Allergic Reactions,https://www.drugs.com/answers/i-have-anafalthic-sp-reation-to-penicllin-eyes-456852.html,Anaphylactic reaction to penicllin (eyes & throat swell)  recently  prescribed azithromycin - safe?,. I laid down after taking it tonight and find it impossible to swallow when lying down. Is it in the same class? Should I be concerned or would it just be due to the infection in my neck on top of the fact that it's probably worse since I have a ruptured disc in my neck? What would you recommend or should I really be concerned? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/totally-scared-death-start-luvox-ocd-anxiety-996720.html,I am totally scared to death to start Luvox for my OCD anxiety panic! I take Xanax. How do I mix?,I take no more then 1.5mg Xanax a day. I want to take Luvox but just can't do it! I am getting so upset at the thought its making everything worse. I took Zoloft 50mg for 2 weeks and then 100 and then weaned off! I had every bad reaction one could have. Lost 10 pounds and begged to go to hospital 3 times. I want to get better. What do I do? I go to a psychiatrist and psychologist. They both say I need it. Help!!! 
Allergic Reactions,https://www.drugs.com/answers/has-anyone-ever-taken-ranitidine-for-an-allergic-285188.html,Has anyone ever taken ranitidine for an allergic reaction?,
Allergic Reactions,https://www.drugs.com/answers/promethazine-injection-pain-2-wks-ago-but-49286.html,"Promethazine Injection Pain? 2 wks ago, but slightest touch still hurts & shoulder tissue is hard?","I received an injection of Promethazine 2 weeks ago for vertigo as temporary relief to get me through my evening commute home from work and give me enough time to fill my long-term prescription (Ciprofloxacin since dizziness was from bacterial inner ear infection). The dizziness is completely gone... but my shoulder is still very sore and the tissue surrounding the injection site is hard. Other than super drowsiness the rest of that day, I didn't notice anything else. The PA said it would hurt the next day, but after 2 weeks should I feel this much pain?? "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/ocd-prozac-luvox-781234.html,Which is better for OCD - prozac or luvox?,
Obsessive Compulsive Disorder,https://www.drugs.com/answers/aniexty-panic-disorder-chronic-depression-687411.html,"What aniexty, panic disorder, chronic depression medication should be combined with adderall?",i am prescribed both prozac and adderall but from what ive read it is a dangerous combo 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/side-effects-50mg-zoloft-5mg-abilify-you-mvp-580710.html,What are the side effects for .50mg Zoloft and 5mg Abilify and you have MVP?,I have a cogenital heart birth defect (MVP). I have been prescribed .50 mg Zoloft and 5 mg of Abilify. What are the side effects? Will this cause problems with the MVP. What are the long term effects of use? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/crush-citalopram-hbr-10mg-tablet-528116.html,Can I crush citalopram hbr 10mg tablet ?,"hi  my doctor prescribed me citalopram 10 mg tablets for anxiety, and depression however i can not swallow pills can i crush the tablet up and put it in jello ? "
Allergic Reactions,https://www.drugs.com/answers/chlorphenamine-tetralysal-together-2726206.html,Can I take chlorphenamine and tetralysal together?,I am taking chlorphenamine because my lip and eye tend to swell up (I think it's an allergic reaction) and I'm taking tetralysal for my acne. Would I be able to take these two tablets and not have an over doss. Would it be safe or not ? Thanks 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/change-taking-prozac-brintellix-satisfied-health-2795593.html,How do I change from taking Prozac to Brintellix? Not satisfied with health care provider schedule?,"Presently take 60 mg. Prozac daily. Switching to 10 mg. Brintellix daily. How do I wean off Prozac and start Brintellix? Info health care provider gave does not sound ""right"" to me. "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/has-anyone-had-prosac-prescribed-for-their-16-406803.html,Has anyone had prosac prescribed for their 16 year old child?,"my son-who currently takes 0.5mg resperidone twice a day and 30mg of concertia a day is now about to be prescribed prozac to help with anxiety and recent aggresive behavior towards others, which can be spontaneous.he has been assessed as having ocd. i am very worried about the possibel side effects and his young age. can anyone out there tell me of any similiar situation in their experience? many thanks "
Allergic Reactions,https://www.drugs.com/answers/i-think-my-7yr-old-son-has-chicken-pox-is-306821.html,I think my 7yr old son has chicken pox..is Triamcinolone Acetonide safe to apply to the blisters?,
Obsessive Compulsive Disorder,https://www.drugs.com/answers/zoloft-work-2nd-time-635588.html,Will Zoloft work the 2nd time for me??,"I just been prescribed Zoloft for the second time in my life. The first time i took zoloft was 6 years ago, it was the first and only antidepressant that worked for me. It felt like a miracle, it took away my anxiety and depression, and worked slightly for my OCD. I was on 50mg. But after two years, i fell into relapse and had a new set of obsessions, and mental hell followed thereafter. It felt like zoloft stopped working. My psychiatrist then raised the dose to 100mg. Still nothing worked. I never took anything over a 100 of zoloft.  By then i started a seeing a new psych and they switched me to celexa, didnt worked. then i took prozac, no improvement. after that, it was luvox, viibryd, and anafranil and then a combination of luvox and anafranil, nothing worked. So now im back on zoloft for the second time, only this time im taking it with luvox. And im wondering will it work? Please help. "
Allergic Reactions,https://www.drugs.com/answers/can-i-develop-an-allergic-reaction-after-taking-294061.html,Can I develop an allergic reaction after taking the medication for years?,
Obsessive Compulsive Disorder,https://www.drugs.com/answers/quit-taking-welbutrin-and-prozac-now-starting-519499.html,"Quit taking Welbutrin and Prozac, now starting Zoloft. Has anyone else been unaffected by these?","I was apathetic on Prozac so Dr. started me on Welbutrin but it had absolutely no effect other than to make me jittery, ringing ears and bad taste in my mouth. I am hoping Zoloft will help, can you guys give me some opinions or your story about these drugs? "
Allergic Reactions,https://www.drugs.com/answers/is-it-possible-to-have-an-allergic-reaction-to-158634.html,Is it possible to have an allergic reaction to zithromax almost 2 weeks after taking the last dose?,
Allergic Reactions,https://www.drugs.com/answers/swollen-eyelids-and-rush-around-the-eye-area-141267.html,"Swollen eyelids and rush around the eye area, swollen lips and face. I don't know what I am allergi?","I had the first reaction when someone sprayed the insectiside Raid, but now i get it on one eye or the two and I don't know what it is. My eyes are swollen and puffy on a daily basis. I avoid raid now, i know i am alergic to some lebanese food that contains sumac, other than that I don't know what to do. Diclofenac seems to rigger my eye reaction as well. Does anybody have experienced anything like this? please help me, thanks, "
Allergic Reactions,https://www.drugs.com/answers/can-mirapex-cause-severe-heartburn-and-allergic-134806.html,Can mirapex cause severe heartburn and allergic reaction?,"I got severe heartburn and upset stomach and have had itching, hives, some chest discomfort "
Allergic Reactions,https://www.drugs.com/answers/i-applied-neutrogena-oil-free-acne-wash-and-had-a-255854.html,I applied neutrogena oil-free acne wash and had a bad allergic reaction. what can I do to counter?,the swelling. the active ingredient is salicyclic acid. 
Allergic Reactions,https://www.drugs.com/answers/pharmacy-allergic-medrol-prednisone-3489678.html,Could I be allergic to Medrol but not prednisone?,"I am 66 years of age. I have had chronic idiopathic hives and dermatographism since my teens. Heat and irritation is a trigger. I take Zyrtec daily and Atarax when in a bad flair. When uncontrollable, I have been given Prednisone with quick results and relief. But if I am given Medrol Dosepack, the hives get worse. Does this make sense? I am now dealing with Lichen Planopilaris of the scalp with frontal fibrosing alopecia now and received scalp injections three days ago. I am covered in new hives that began within 24 hours of injection. "
Allergic Reactions,https://www.drugs.com/answers/very-extreme-reaction-terramycin-allergic-3443887.html,Had very extreme reaction to terramycin. Will I be allergic to neomycin therefore to Zostavax?,"The terramycin reaction was extreme swelling of the mouth and anal opening to the point of almost turning them inside out. This was given to me in place of penicillin which I am allergic to. I took the terramycin a couple of times then the last time had the terrible reaction. The same with penicillin... had taken it many times as a child and then at age 16 had a terrible reaction. I was in my 20s when I developed the terramycin allergy. Since then have had other extremely bad reactions to macrodantin and chloromycetin among other lesser severe allergic reactions to medicnes such as Eugenol, Darvocet and iron tonic and all eye drops when I had eye surgery. My main concern at this point is being able to take Zostavax or Shingrix. I am 74 year old female "
Allergic Reactions,https://www.drugs.com/answers/neck-gland-throat-pain-eveningthat-wears-813574.html,"I have neck gland throat pain toward eveningthat wears off by next afternoon always to return,Why?","I take atenolol 2x a day,Hydroclorthiozide 1x a day,effexor 1x a day,at night klonopin and,also benadryl, I have major allergys to trees and also many drug allergic or bad reactions,but have been on these drugs many years with no trouble, It feels like allergys,lso have chills and feel morning fatigue "
Allergic Reactions,https://www.drugs.com/answers/lactose-levothyroxine-75-mcg-3432959.html,Is there any lactose in levothyroxine 75 mcg?,"I am allergic to lactose, and need to know about this. Sometimes it is used as binders/ coatings/ capsule formulary. I have not been able to find an answer. "
Allergic Reactions,https://www.drugs.com/answers/allergic-reaction-hydrocodone-2954833.html,Am I having an allergic reaction to hydrocodone?,"I've been prescribed vicodin for a broken finger. I've never had a problem in the past but I'm suddenly itchy all over, broken out in a rash, feel extremely tired and nauseated. What's going on? "
Allergic Reactions,https://www.drugs.com/answers/penicillin-rocephin-interact-2434084.html,Penicillin and rocephin interact?,Allergic to penicillin. Is rocephin OK to take 
Allergic Reactions,https://www.drugs.com/answers/allergic-penicillin-contact-penicilina-pomada-2368221.html,I am allergic to penicillin can I come in contact with penicilina pomada?,
Allergic Reactions,https://www.drugs.com/answers/female-allergic-reaction-cephalexin-treat-lump-3124435.html,I am female; had allergic reaction to cephalexin to try and treat a lump in my groin area?,"How do I cure skin burns from antibiotic--500 mg--cephalexin given for possible groin infection. I took it for full for 10 days. On 12th day widespread skin burns, red splotches, itching, burning and stinging, scalp, face, neck, chest, abdomen, back and buttocks. Now taking10 mg 6 pack prednisone (fourth day) but it is causing Blood Sugar to rise (T2 Diabetic, no medicine) and does nothing for tight skin burns on face and peeling. The itching is getting better. Can't reach my doctor until tomorrow or Blue Cross nurse. Any help would be appreciated. "
Allergic Reactions,https://www.drugs.com/answers/someone-allergic-sulfonamide-antibiotics-safe-2017194.html,"If someone is allergic to sulfonamide antibiotics, is it safe to use trimethoprim sulfate?",
Allergic Reactions,https://www.drugs.com/answers/lactose-doxycycline-500-mg-extended-release-3491500.html,Is there any lactose in doxycycline 500 mg extended release? I am allergic to lactose.,
Allergic Reactions,https://www.drugs.com/answers/ms-contin-impact-sulfa-drug-alergies-966068.html,MS Contin - any impact to sulfa drug alergies?,Patient is allergic to sulfa meds - will MS Contin have any impact? 
Allergic Reactions,https://www.drugs.com/answers/allergic-neomyicine-useing-nystatin-oint-rash-1977613.html,"I am allergic to Neomyicine, and currently useing Nystatin oint. for rash are the meds similar?","It appears that I'm getting a type of dermatitis reaction under my breast where the ointment is being applied 2 times daily for the past 4 days. I've using the ointment for about a little more than a week, the rash has not gotten better and is behaving like my cuts reacted by not getting better but worse and more sore when I used to use Neomyicine ointment. I now use Bactracin for cuts which doesn't cause any problems. I read that Nystatin has antibiotic properties are they the same as, or close to the same as Neomyicine ? Thank you for your time, Karen "
Allergic Reactions,https://www.drugs.com/answers/proair-hfa-allergic-sulfa-drugs-946274.html,Can I take proair HFA if I'm allergic to sulfa drugs?,
Allergic Reactions,https://www.drugs.com/answers/allergic-reaction-celebrex-diphenhydram-working-924825.html,What can I do about a allergic reaction to celebrex when diphenhydram is not working?,have a rash on my calf and inner thigh that i got after taking celebrex. i have been using anti itch cream an benedryl. 
Allergic Reactions,https://www.drugs.com/answers/allergic-reaction-occurs-due-astringent-911762.html,What to do if allergic reaction occurs due to astringent?,
Allergic Reactions,https://www.drugs.com/answers/allergic-codine-codine-family-medications-pain-831748.html,I am allergic to Codine and all codine family medications. What can I take for pain after surgery?,"effects: very hot, shaking, extreme pain across back, hard to breathe, dizzy, end up throwing up. Effects last for up to 6 hours after taking the meds. "
Allergic Reactions,https://www.drugs.com/answers/allergic-sulfa-bromfed-dm-816877.html,I am allergic to sulfa may I take Bromfed dm?,
Obsessive Compulsive Disorder,https://www.drugs.com/answers/anxiety-zoloft-sertraline-feel-3315821.html,What does anxiety from Zoloft (sertraline) feel like?,"I would greatly appreciate responses from individuals that can provide factual answers to my questions. Please don't reply with personal opinions that will cause me to worry more about my situation. Does anxiety (side effect) from Zoloft (sertraline) feel like anxiety from a cup of coffee, or does it feel like anxiety from an actual situation you're experiencing? Here's my story: About every three years or so I experience what I call an ""episode"" where anxiety comes over me very quickly and I focus and worry about an issue that normally wouldn't bother me. It takes over my mind so that it's all I can think about for weeks. This leads to instant insomnia and loss of appetite. I have been diagnosed with OCD. I describe this as ""OCD of my thoughts"", NOT physical actions like checking locks, straightening up, etc. I have been taking Zoloft (sertraline) for the past 19 years. Most of these 19 years I have been taking 100mg. This drug has worked well for me with little side effects. Two years ago I reduced to 50mg. Then recently I stopped taking it completely. This lasted for about 7 weeks and then I had a change at work which caused anxiety to hit me like a ton of bricks. So I started taking 100mg for 4 days and then increased to 150mg quickly because I was so scared. I have been taking this along with Xanax for the past 5 weeks. The difference between this episode and past episodes is that I constantly feel an increased heart rate and shakiness for no real reason, and feel like I need to take Xanax to just calm down. I can't relax and go about my day normally. I have read that taking Zoloft can actually cause anxiety. My doctor says that anxiety from medication ""feels different"" from anxiety caused by an actual situation. He also is OK with me increasing my dosage to 200mg, but I am fearful that will cause more anxiety. I am wondering if I actually need to reduce my dosage to 100mg, but that is a scary thought as well. "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/side-effects-after-weeks-150-mg-zoloft-3256338.html,Still side effects after six weeks on 150 mg Zoloft?,"I have been on sertraline for 8 years at a dose of 100 mg for OCD & depression/anxiety . I was absolutely great on it until I had a particularly stressful time at work and my doc upped my dose to 150 mg , took a long time to settle down with side effects but eventually did Earlier this year I decided to try and reduce my med gradually as I felt very woozy especially on a morning .  I did this myself ,by 25mg each day and as you can guess suffered side effects so went back up to 150 after a few weeks. This was about 6 weeks ago and I am still suffering light headed , 'foggy head' feelings. I have had eyes, bloods taken, BP checked, thyroid etc all normal. My doctor has suggested my dose maybe too high and wants me to gradually reduce back to 100mg . He has given me the liquid drug and I plan to try reducing by very small amounts (10mg) per week. I am very nervous of this as my OCD and mood is generally under control but I am tired of this fuzzy head . I have a stressful job in a hospital and have never taken time off work . I feel like maybe it may be time to reduce but dreading any additional side effects.  Has anyone reduced back to 100 and been fine ? Should I continue on 150 and hope the 'head' gets better? I felt a little like the doc (not my usual one ) didn't want to listen .  First time I have ever posted on here. Any advice is welcome "
Allergic Reactions,https://www.drugs.com/answers/zythromycin-allergic-penicillian-1943357.html,Can I take zythromycin if I am allergic to penicillian?,
Allergic Reactions,https://www.drugs.com/answers/whitish-bumps-penis-shaft-1703431.html,I have whitish bumps on my penis shaft?,I'm 20 years old I've started getting small white bumps on my penis And some on my scrotum with signes of itching because I had shaved went to fam doctor he thought it could be warts or allergic reaction he gave me a cream for allergies they started going down and the itch was a lot less went to doctor said that they did go down and said the reason it could be of hair folicules I've had them for 2 weeks and still haven't gone away but they are a little small from the cream I'm just wondering if they are warts can't keep a piece of mind. I used triamcinolone cream 
Allergic Reactions,https://www.drugs.com/answers/if-you-are-allergic-to-sulpher-will-eating-212885.html,If you are allergic to sulpher will eating ferrous sulfate found in food cause an allergic reaction,Very sensative to sulfates and sulfides. Cannot use vinegor as it contains sulfites. Will ferrous sulfate cause a reaction. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/long-paxil-work-3044792.html,How long for Paxil to work?,I am on day 14 of 10mg of paxil. I have slowly been getting better as I have been diagnosed with GAD. My feelings of chest pressure and tingling have mostly gone away and I can eat most of the times.Today I am getting like a burning sensation down on the back of my arms and upper back. I also got really irritable. Today. I still have the racing thoughts about my condition. Does anyone know when this medicine will work. Can these be side effects that will go away. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/depakote-make-hair-fall-lithium-switch-lamictal-3041145.html,Why does depakote have to make my hair fall out? Is lithium a better switch or is lamictal?,I currently take 1500 mg of depakote..50 mg of zoloft... and 10 mg of Buspar 2x a day for bipolar. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/risperdal-depression-paxil-answer-2967440.html,Can Risperdal cause depression? Is paxil the answer?,"I was have depersonalization/derealization disorder which causes me to have very existential and philosophical anxiety. My pysch doc prescribed me with .25mg of Risperdal and I have been on that for about 9 days. She has decided to up the dose to .5mg. She also prescribed 10mg of Paxil to take after a week of taking the .5mg of Risperdal, then take them together. I notice the Risperdal has helped me stay asleep, I have been having very vivid dreams lately since taking it. I haven't noticed much as in helping with my dp/dr, I have noticed the ocd pure o thoughts haven't been quite as loud but they are still there. I also noticed I have been depressed since taking it and not a lot of energy either or want to do anything or be social. Should the Paxil help with the depression from the Risperdal and is that a good combination to treat dp/dr? Just would like some input or professional opinions. "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/teeth-gum-side-effects-adderall-2886306.html,Teeth and gum side effects on adderall?,"I have a rapidly receding gumline. I'm not sure if it is a side effect from adderall. I'm ocd about my oral hygiene, I waterpik, oil pull, brush with an electric toothbrush really soft, floss, rise with a mix of baking soda and hydrogen peroxide followed by diluted unfiltered Apple cider vinegar and rinsed again with natural dentist healthy gums. I take. Coq10, vitamin c, probiotics, folic acid, b12, and I have loose teeth , cavities, and a rapidly receding gumline. So I was just wondering if this was because of adderall? Oh and no I don't grind my teeth and no I don't smoke. "
Allergic Reactions,https://www.drugs.com/answers/amoxicillin-burning-throat-swollen-red-face-559529.html,"Amoxicillin - Can it cause burning in throat with swollen, red face?",Given amoxicillin 500mg capsules 4 times a day because of infected tooth that cracked in half and required a root canal. I was on 60 mg prednisone  at the time. On 4th day down to 10 mg prednisone I was woken up by burning throat and swollen face.Two hours later severe burning throat persist. 
Allergic Reactions,https://www.drugs.com/answers/methylphenidate-my-son-has-had-a-rash-n-hives-for-512747.html,Methylphenidate - my son has had a rash n hives for over 48 hours it is not gettin better by any?,... means. redness of the skin is on his face chest stomach back arms and neck.. everywhere i go they simply state to give benadryl i have not seen any changes for the better.. what can i do 
Allergic Reactions,https://www.drugs.com/answers/is-albuterol-ok-to-use-for-an-allergic-reaction-484520.html,Is albuterol ok to use for an allergic reaction?,allergic to cats but took benadryl and is having shallow breathing still. should use albuterol or epi pen 
Allergic Reactions,https://www.drugs.com/answers/zithromax-my-daughter-experience-facial-hives-on-464375.html,Zithromax - My daughter experience facial hives on day 3 when taking the z pak. Her Pediatrician?,... doesn't believe it was an allergic reaction and wants to prescribe it again with Benadryl. Is this safe? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/zoloft-sertralin-100mg-11-days-believe-quick-works-3124924.html,Zoloft - Sertralin 100mg for 11 days cant believe how quick it works?,"I have been really ill for 15 months,I am a mum of 4,I was in hospital for a little while severe depression bad anxiety and phsycosis tried several tablets but ended up more depressed I just wanted to die I was not interested in anything not even my children I honestly thought my life was over,I was put on sertralin 11 days ago I can't believe the difference it has made in such a short time,I feel like it's too good to be true has anyone else had such a good reaction to this drug & had it lasted? "
Allergic Reactions,https://www.drugs.com/answers/antabuse-dye-hair-found-many-different-types-3286367.html,"Antabuse - I want to dye my hair but have found many different types of alcohol in all products, do?",... all the different types cause an allergic reaction? Can you advise a hair colouring brand i can use? 
Allergic Reactions,https://www.drugs.com/answers/vicks-dayquil-severe-penacilin-3249155.html,Does Vicks DayQuil Severe have any penicillin in it?,I've been sick for a few days. I'm allergic to penicillin and i have always been iffy about taking medicine if I don't know 100% or what's in it. I just wanna know if there's any penicillin in it because no I have no medicine just been drinking water and have an ice pack to help keep my fever down. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/normal-antidepressants-work-few-days-first-3447457.html,Is it normal for antidepressants to work for a few days at first?,I started Trintellix 5mg for bad anxiety and on the 3rd day I could feel some of the physical and mental symptoms lift and days 4-6 they were almost gone.. not completely but compared to what it was it was almost gone. Then on day 7 it's like my anxiety started to come back and has gradually been getting worse again days 7-9..  Does that maybe mean its gonna work and I just need to wait a few weeks? I'm due to go up to 10mg in a few days.  Didn't know if this was a common thing or not. 
Allergic Reactions,https://www.drugs.com/answers/infected-allergic-cut-finger-heal-2027445.html,Infected or allergic cut on finger? How to heal??,I scraped my finger and it looked like it was healing but then it started getting swollen and stiff with little blister-looking bumps. It's sensitive to touch but for the most part doesn't hurt. I just want to know how to completely heal it. :( More details: It's been about a week since I hurt it. I scraped it on a wooden table. It dosnt feel warm to the touch... I haven't had a fever. The blisters look unusual to me... They are slightly transparent and I can see there are smaller bumps inside the larger swollen part. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/fluoxetine-80mg-stops-working-3442158.html,Fluoxetine - What happens if my 80mg stops working?,"Of course I recognize a lot of this is my OCD thinking and worrying but I’ve been on Prozac for 10 years and 60 just wasn’t cutting it anymore. I’m upping my dose and can’t help but be fearful knowing this is “as high as I can go” according to my current psychiatrist. I have fears that if it stops working then what will I do next?! I’m 30, and have tried them ALL in terms of SSRI and this med has made all of the difference in my life and then some. I’d say this is an irrational fear but then again I have had to continue increasing dosages as long as I can remember. My body just metabolizes medications very quickly also. Does anyone has experience in this arena or hope they can give to this anxious girl ?! "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/heavily-sedated-escitalopram-lexapro-advice-3436476.html,Heavily sedated on escitalopram (Lexapro). Advice please?,"I've now completed 4 weeks on generic escitalopram (1 week @5mg, 3 weeks @10mg, all taken in the morning). I'm struggling with almost constant severe fatigue, visual disturbance (blurred vision/""halo"" effects) and an inability to concentrate. Initially I was very positive about the medication as I'd heard very good reviews, and for the first week I felt a sense of calm (probably the sedation). I had a major breakdown in June due to a combination of a job change and an adverse reaction to restarting fluoxetine (Prozac). I was suicidal for about a month, but reluctantly concluded that I probably need some kind of medication. I attempted to start a phased return to work (Mon 20th Aug), I was feeling very optimistic and had zero anxiety. I was really looking forward to getting back to work. At this point, I hadn't seen the sedation as a negative thing, as it had helped me stop my obsessive worrying. About 30 mins into my first day back, I realized that I couldn't keep my eyes open for more than 2 minutes, and I was falling asleep at my desk. I was unable to read spreadsheets or emails easily. I wasn't too worried at this point, I just put it down to being tired on my first day back. I was only in the office for 4 hours. I slept well on the Monday night, but the same problems occurred on Tuesday. I drove home, but I really shouldn't have, I was falling asleep at the wheel. I fell asleep as soon as I got home (3pm). Wednesday was the same. By this point I was beginning to panic, as I felt like the side effects were getting worse each day. I couldn't go in on Thursday, due to anxiety over whether or not I should continue the medication. Until Thursday, I'd deliberately only read the positive reviews of escitalopram on this site in order to reinforce the positivity. I've now discovered that this seems to be a very common problem. With my job, I cannot accept even the slightest level of abnormal fatigue in the long run. Given that the fatigue, constant yawning and blurred vision are still present today (Friday 24th, day 21 @10mg, day 28 total), I'm not sure whether they ever will go away, particularly the fatigue. I'm sure my psych will spurt out the usual ""these are common and should subside with time"", but most people's experience seems to be that the feeling of sedation/lethargy hangs around for the long term if it's still there at 4 weeks. I took 60mg duloxetine for 2 years for GAD/OCD when I was 18: had no noticeable start-up side effects, and some mild withdrawal effects. I then took 20mg fluoxetinefor 5.5 years from the age of 22 until I stopped last year: zero start-up side effects from what I remember, and absolutely zero withdrawal symptoms. I don't recall feeling euphoric on either drug, but I accomplished incredible things during the period with very little anxiety. I don't recall either having a sedating effect of any kind, and I felt ""normal"". I tried to restart fluoxetineas I had felt the anxiety and obsessiveness creep back in during 2018, and I wanted to be prepared ahead of starting a promotion at work. I took it for 9 days, from day 4 I was unable to sleep and I became suicidal with anxiety. I halted the fluoxetine, but I have been signed off work until last Monday. My issues with the once reliable fluoxetine led me to read about issues with SSRIs, and I'm now extremely fearful of them, even though I'm worried I can't function without them. I opted for escitalopram after extensive research. After my experience with fluoxetine, the last thing I expected was for the escitalopram to cause excessive sedation. I'm back feeling suicidal now, relying on diazepam to keep me vaguely sane. I've now become obsessed with the medication decision, I can't focus my mind on anything else. I keep flipping between ""just give it more time, you can't survive without ADs, especially after a breakdown"" to ""you need to taper off this stuff now, you can't afford more time to wait and see, you'll lose your job, and withdrawal will only get harder and harder the longer you're on it"". In my ideal world, I'd like to get back on fluoxetine as all of my best experiences have been while being on this drug, but because it has such a long half-life, it will take even longer to know whether I can settle on it again, and I'm not sure I can tolerate any more uncertainty. Sorry for the long message, but any similar experiences or advice would be appreciated. Many thanks "
Allergic Reactions,https://www.drugs.com/answers/allergic-amoxicillin-give-dog-3322552.html,"Allergic to amoxicillin, can I give it to my dog?","I have a severe allergy to amoxicillin, but I was given a prescription for it for my dog. Is it safe for him to be on it? What precautions do I need to take? It is a pill. "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/zoloft-3-weeks-2-weeks-hundred-50-mg-week-100mg-3429170.html,I've been on Zoloft for 3 weeks now at 2 weeks at a hundred 50 mg the third week 100mg first week I?,... was doing fine no side effects aside for eating I was very happy my obsession went away the third week my doctor up Zoloft to 100 mg from 50 mg I'm waiting to feel the full effects but I don't understand why I felt so good the first two weeks and then everything went back to the way I was feeling before I took Zoloft waiting for the results to kick in 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/sleeping-zoloft-25mg-3407772.html,Not sleeping on Zoloft 25mg?,"I’ve just started Zoloft, the first 2 days I took about 3pm, but only took 12.5mg, I then increased to 25mg taking at about 2pm. It is really wrecking my sleep! I fall asleep but toss & turn and was awake at 4am... will this get better? Should I take it in the morning or night? My pdoc said it didn’t matter... help! "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/day-5-zoloft-increase-emotions-anxiety-control-3395286.html,Day 5 of Zoloft increase and my emotions and anxiety are out of control?,I have been working toward my therapeutic dose since the birth of my son last August - roughly 7 months. I started at 25mg and was most recently at 100mg for 12 weeks- I started having anxiety and racing thoughts return so I have just been upped to 125 mg - 5 days ago. My anxiety comes in waves throughout the day and it’s utterly overwhelming. I can’t control my emotions ( weepy) and I feel like the anxiety is here forever. Is this a normal side effect for 25mg increase? Should I stick it out? Isn’t higher doses of Zoloft more helpful for anxiety and OCD? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/quetiapine-severe-anxiety-intrusive-weird-thoughts-3376365.html,Will quetiapine help with severe anxiety and intrusive weird thoughts??,The doc prescribed this seroquel for me for severe anxiety and intrusive weird thoughts. 50mg at night and 25mg in the morning. Im also on lexapro 10mg in the day. Will this help?? 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/venlafaxine-upped-dose-75mg-150mg-10-days-ago-3208802.html,Venlafaxine - I upped my dose from 75mg to 150mg 10 days ago?,I just upped my Venlaxafine dose from just under 75 mg to 150mg because I have the worse obsessive thoughts that keep playing all day. My anxiety went way up for the first few days and now it's gradually getting better but still there. The thoughts are there still. It's been 10 days. Should I be worried this isn't working?! I'm freakingg out 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/what-side-effects-can-my-husband-expect-when-316273.html,What side effects can my husband expect when first beginning Seroquel?,"He was prescribed 300 mg Seroquel in the hospital less than 2 weeks ago, and is unable to walk or think straight. His doctor tells him to ""stay the course"" until the side effects wear off, but how long will that take, and is this a typical reaction? "
Obsessive Compulsive Disorder,https://www.drugs.com/answers/will-taking-oxyelite-pro-with-medications-such-as-315353.html,"Will taking Oxyelite Pro with medications such as bupropion, prevacid, zoloft and klonopin be ok?",I am currently on the meds but wanna take the oxyelite for diet/fitness reasons. Not sure if the oxyelite will offset the more important meds. 
Obsessive Compulsive Disorder,https://www.drugs.com/answers/is-adderall-the-preferred-treatment-for-ocd-what-312683.html,Is adderall the preferred treatment for OCD? what is the reccomended way to stop taking adderall?,"my sister has OCD, 6 months ago she was put on Adderall, since then she has changed, she is out of controll, she thinks people are after her, everythings been bugged, she is being watched. Could the Adderall contribute to this? What are the side effects of stopping Adderall cold turkey? "
