disease,postLink,postHeading,postContent,postTags
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8086/triple-bypass,Triple Bypass,"I had a triple bypass 5 years ago at 58. Since the surgery I have had issues with my breathing. I have continued to see my cardiologist. I had a nuclear stress test 2 years ago. I was placed on a diuretic for several months, to no avail. Whenever I take a take a deep breath it's like a ""catch"" in my breath. I walk my dog in the morning and if I go up a small hill I am out of breath and have to stop for a minute. Has anyone else had these symptoms?",Heart Disease
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8126/heart-attack-and-now-afib,Heart Attack and now AFIB,"I had a heart attack last 08/18/16 and another one on 08/19/16. Cardiologist said it was the widow maker-LAD. He put in a stent. Then on 04/21/17 I became very fatigued and was having chest pain. I went to the heart center at ngmc and after 9 hrs. they admitted me to critical care unit. Dr. said that I had AFIB and pneumonia. He put me on Eliquis and blood thinners. Now I have fatigue, pounding, racing heart and can't breath deeply. What would be my next option. My cardiologist is hard to get in touch with.","AFib , Heart Attack"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7347/supplements-for-bp-issues,supplements for BP issues,"Is there any way I can use supplements to control my BP? I suffer from both low and high blood pressure. When I take BP meds for high BP I get crashes. I mean down to 50/27 last week (yes I was in hospital last week) now it will stay ""normal"" for several months. My BP will slowly drift upwards till there is no choice but to go on medication. We are looking at the 200's/100's range. When BP is high I get a very fast HR 160+ I do have autonomic dysfunctions. I had a pacemaker implanted this year because of low heart-rate. Was hoping that it would help these BP issues a bit. When my BP gets low my kidneys fail. This has gotten very old and I am getting so tired!! I still have not gotten any helpful information from doctors.","High Blood Pressure , Heart Disease"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8212/cancer-cardiac-connection-illuminates-promising-new-drug-for-heart-failure-article,Cancer-cardiac connection illuminates promising new drug for heart failure (article),Scientists show that a cancer drug is effective in treating common causes of heart failure......,"High Blood Pressure , Heart Failure , Heart Disease"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/40404/ibs,IBS,I have NO appetite. I have IBS with D bad every morning. I am post foot surgery and getting ready to resume work after 5 mos off. Of course I'm nervous- but look forward to working and being back on a schedule. But I have to leave 630am and lately I'm so wiped out from being sick. I tried bentyl and levsin. Today I'm buying immodium. There is nothing that makes me want to eat! Today I'm stopping pain meds as that they say may be the reason for no appetite- i don't think so because i was eating up until 2 weeks ago had some appetite. Any suggestions? I'm seeing a dietician Fri- my gastro dr is no help. He blames everything on smoking. I'm not ready to quit yet. I used to eat! I'm naturally thin and worried- i was supposed to eat mini meals- haven't been able to. Anyone else ever lose their appetite? I think my stomach shrunk as I get full with 2 bites of food.,
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8241/chest-discomfort-after-stent,Chest discomfort after stent,"40 yr old male, I had 100% blockage in my right coronary artery. Had a very successful stent procedure and felt great after. Now I have what feels like the physical symptoms of anxiety in my chest, with no other mental or physical indications of being anxious. Plus I never had any problems with anxiety before procedure. Completed 18 sessions of cardio rehab with no problems. Feeling isn't severe and comes and goes. I did return to ER at my nurses request and all heart tests came back great. Is this a normal feeling?",Heart Disease
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8209/unequal-velocity-of-blood-flow-in-left-carotid-to-right-could-it-be-takayasu,Unequal Velocity of Blood flow in left carotid to right (could it be takayasu)?,"I'm in the process of elimination. To be honest I haven't had any hugely significant findings.  However, I have been experiencing chest pain, and symptoms typical of Temporal arteritis. The TA symptoms first occurred January 2016- about May 2016 then went away. They've now reappeared and have been getting worse since February. My temporal artery is painful to touch, and I have slightly elevated Blood pressure. My crp and ESR are both within normal ranges, but the symptoms have been very persistent.  I'm at a crossroads and don't really know what to do. I know TA is extremely rare for young males so I'm wondering if it's takayasus..... my right pulse in both carodit and temple are significantly weaker than left.  Just wondering if this could be further indicitive of takayasus ( the uneven velocity) or is that variation a completely normal/possible finding for a young male","High Blood Pressure , Heart Disease"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/40471/young-female----lump-on-anus-help-not-sure-what-to-do,"Young Female -- Lump on Anus, HELP not sure what to do","I'm not sure if I put this in the correct category, it's the closest I could find. This is just super embarrassing for me, I just don't know where to turn to. I'm only a 24 year old female (not sexually active) and for the past while (maybe 4-6 or so months) I started noticing a fairly solid lump on my anus when I wipe (feels directly on or just above, maybe perineum area? - not on the sides) - it hasn't gone away, it does cause a lot of itching but so far no blood except maybe for the light drops once in a while & no pain. At first I didn't think much of it, thought maybe it'd go away, I wasn't even sure if anything had changed, maybe it was just something I didn't notice before. I'm way to scared to bring it up with my usual doctor, just talking about it might be fine but the idea of a physical rectal exam terrifies me - I've never even had a pap. I've been going online trying to get some answers and now I've got myself scared of it being cancer... I keep thinking to myself that's silly, but if it is something more serious I don't want to leave it. What should I do? Does it sound like it's most likely just piles or a fissure? or something more? Thanks in advance.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39846/mysterious-illness-can-t-drink-eat-or-walk-without-pain-please-help-me,"Mysterious illness. Can't drink, eat, or walk without pain. Please help me","Age: 22 Sex F Height: 5'2 Weight: 110lbs Race: White/ Native American Duration of complaint: Since August 2016 Current medications: Linessa, Paxil I'm really desperate for help. I am unable to work and I'm in pain 24/7 but nobody will take me seriously and I need to know what I should be asking for at this point. So sorry for how long this is. Extreme abdominal pain. The pain feels like I'm a pumpkin and somebody is scraping out my intestines. When I'm very bloated it's difficult to get urine out. I spent a week in the ER with severe dehydration to the point where I couldn't breathe. It hurts to touch my stomach. I've also been getting...rashes? on my hands and arms. If I get a cut or anything nothing will heal, it takes weeks/ months. A significant amount of hair has fallen out. I'm tired all the time and sleep for 12 hours a day. Can't eat or drink without pain. Can't walk without pain and haven't left my apartment for a month. Sometimes gas continues for hours upon hours. Pain worsens around 4:30 and continues until around 1pm the next day. My bags under my eyes are very dark, my skin has become very pale (and I'm not a pale person). I can't eat many foods. In April 2016 I began to lose weight, and lost 100 pounds by the next year through walking/ calorie restriction. I had binge eating disorder before this. In July 2016 I had my first attack, for a week straight I had severe intestinal pain that left me unable to walk. I'm not sure if it's relevant but at the same time I was living in a really bad apartment, everything was breaking and I had toilet water leaking into my bathroom from the upstairs neighbours 24/7. The pain eventually subsided on it's own but it kept coming back for 4-5 days at a time and then a period of being pain free. I tried gluten free, dairy free, FODMAPS etc etc with no changes. I was diagnosed with ibs at this point by a walk in clinic, the doctor wouldn't let me say anything other than ""stomach pain"" then shoved me out, I wasn't given anything. Another doctor diagnosed me as bulimic.....lol...not puking..... Throughout the rest of the year the pain continued to get worse, it was mostly hitting me after 4pm and I would have nonstop gas for HOURS at a time. By Summer 2017 I was at my first job and it would leave me unable to work most days. It got intensely worse in October and has completely spiralled from there. I've eaten the same thing every single day for over 6 months because although I'm in pain every single day of my life other things tend to make it worse. Basically some carbs are safe, no vegetables, no protein, no fats. I eat oatmeal all day if it gets really bad, but I will still be in pain if I do so. Drinking water makes the pain worse. I haven't left my apartment in over a month because I have stabbing pain from walking. My BMs are very very dark and I usually go 2-3 days with nothing and then have diarrhea. Two days ago I had to go to the ER because of the pain...but was told I should take a walk and have tylenol lol? Here's my pain diary:    Rash:   (they come and go, the itchy part is just where my IV was, the other bumps aren't itchy) My doctors say my blood/ urine tests are normal, but my white blood cell count is 7.40 and my leucocyte esterase is 250 (I can post my full blood/urine tests if needed- I had two done). They also said my ultrasound is normal with a small amount of free fluid in the pelvis and mild postvoid residual volume. I'm having a HIDA scan on Monday. I was meant to have a colonoscopy and the doctor who was going to do it said the pain is ""normal for women"" so I walked out. My Xray said I have scoliosis. No blood in stool. Those are all the tests I've had. I take digestive enzymes and probiotics. I'm currently waiting to see a GI and am first in line if someone cancels an appointment.",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39847/diarrhea-and-gas-after-food,Diarrhea and gas after food,"I start having intense gas and diarrhea after eating any bread, oatmeal, candy, or anything wheat and sugary. Sometimes with meat too. Occasionally with fruits but never with vegetables. I'm guessing I might have Candida because I find a white layer on my tongue every morning and toe fungus. But I would like someone else's opinion on this problem because it's literally co trolling and ruining my life. For now I'm stuck with ONLY eating vegetables.",Bloating
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39927/hiatal-hernia,Hiatal hernia,I have had a hiatal hernia for a while. Had an upper go endoscopy yesterday. Now diagnosed with a medium hernia. What size is medium? Does it need operated on. Doctor has doubled my prilosec from 20 to 40mg per day.,GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/40016/ache-in-shoulder-blades-since-cutting-down-on-ppi,ache in shoulder blades since cutting down on PPI,"I am a 37 year old female with a normal weight BMI. I have been on 40 mg Nexium since 5/2017 for GERD and LPR. I started slowly cutting down November 2017. I am currently on 30 mg Nexium and really struggling. I don’t have heartburn or voice issues again, but I have a dull ache between my shoulder blades. It has gotten worse and worse the more I cut down on the Nexium. Sometimes it is almost debillitating and I feel scared of esophagus issues. Sometimes the pain goes up to my neck and down my back. I am currently taking mastic gum between meals, 75 mg ranitidine, chewing DGL licorice, taking digestive enzymes, and drinking aloe vera juice before meals. I am on a probiotic and drinking apple cider vinegar in water twice per day. I have tried dietary changes and have recently given up sugary sweets. I am drinking alkaline water.  My question is, should I be worried about the nearly constant dull ache between my shoulder blades or is this a normal part of acid rebound? If it’s normal, I can persevere through the pain and keep cutting down on that horrid PPI. Has anyone else dealt with this? I am considering making an appointment with my PCP, but they always say I should increase my PPI as high as possible. I am tired of drugs. I am only 37 years old. I have tried getting off PPIs once before in 2016 and it worked for awhile, but then I had shooting pain in my back and chest. I got scared at that point and started up again and increased from 20 mg to 40 mg per my PCP’s instructions. I have been on and off Nexium and Omeprazole off and on since 2015. I have had 2 endoscopies. The one in 2015 showed a small hiatal hernia and mild gastritis and the one in 2017 did not show a hernia and looked pretty good. I am grateful for any help.",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/40509/ibs-d,Ibs-d,"I recently got dignosed with ibs a month or so ago and it recently flared up badly Tuesday this week because I ate two types of pastas that I didn’t have a problem with before til now, I was in the bathroom about an hour at a time if that, had bloating and uncomfortable feeling in my stomach. I was prescribed a medicine that I forget the name off hand that I take to help sometimes. It helped with the uncomfiness which is what it was made for but not the bathroom part. Wednesday v day I didn’t have any bathroom issues just bloating then today Thursday I’m back to bloating still. I looked on google and saw that I should make a list of foods that do trigger it and a list that doesn’t. My list that does is so much longer than my doesn’t!!! Anyone have any advice on things to take or foods to eat that won’t trigger it?","IBD , Irritable Bowel Syndrome , Bloating , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/37756/alcohol-digestion,Alcohol digestion,Lately I have a hard time digesting alcohol. Beer/ vodka. After drinking only two beers I vomite. Sometimes I get really bad stomach pain to the point I fall in the street and can’t move. Other times I will vomite for two or three days anything that I eat or drink after drinking . Other times I’m totally fine. I had my liver checked and it was fine. Any ideas of what could cause this?,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/3327/i-managed-to-alleviate-most-of-the-digestive-related-symphtoms-by-usind-probiotics,I managed to alleviate most of the digestive-related symphtoms by usind probiotics,"Read any lifestyle magazine or follow some of the Instagram lifestyle influencers, and you may have already heard a lot about probiotics and how good they are for our digestive system. Before I tell you about their benefits, let me show you how easy it is to get probiotics. These helpful bacteria can be found in many places. The easiest way to locate the source is the plain, unflavored yogurt. If you have lactose intolerance or an in any way sensitive to it, then try kefir, another great source of probiotics. And if you are vegan, then you can choose among pickles, sour kraut, tempeh, miso, kimchi and kombucha tea. The benefits of probiotics for your gut health are the most well known. Doctors prescribe them to repopulate your gut with the helpful bacteria while you are taking a course of antibiotics, for example. That's because probiotics help reduce diarrhea and diarrhea is a very common side effect of taking antibiotics. The probiotics are also helpful in alleviating the symptoms of irritable bowel syndrome (IBS). These symptoms include bloating, constipation and gas, but a cup of yogurt a day can keep patients regular. Speaking of antibiotics, ladies you are already warned about their harmful effect on your vagina's delicate environment. Birth control pills have the same effect, but if you are prone to yeast infections or UTIs (urinary tract infections), you may start adding more probiotics to your diet, as preliminary research show they help with these issues as well. You probably know already that yogurt is one of the most recommended foods when keeping a diet. Preliminary research shows that probiotics can help obese patients maintain weight loss after they have had weight loss surgery. More so, mothers can also benefit from probiotics, which assist them to reduce the waist circumference post-partum. Recent research also suggests that probiotics help in lowering the cholesterol, thus contributing to reduce blood pressure and avoid further health problems. Speaking of heart disease, did you know that poor oral hygiene is associated with heart problems and a host of other issues? But don't worry. Probiotics also help you keep your pearly whites in good shape. A certain strain of probiotics kills the bacteria which causes tooth decay and also helps lessen the effects of gingivitis. If you have already probiotics to your diet, you may have noticed that you are less prone to get sick every time the season's change (or the wind blows). Research shows that one of the benefits of probiotics is reducing the upper respiratory infections. Since I first discovered the true power of probiotics some time ago, I feel excellent, and it is my duty to spread the word. Some helpful sources:","Irritable Bowel Syndrome , Bloating , Constipation"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/40542/please-help-is-this-my-gallbladder-or-something-else,Please help! Is this my gallbladder or something else?,"okay so i always get sick w the most crazy stuff...  i’ve had strep since last wednesday. then i went back to the doc this tuesday... they ran my blood and tested me for flu. blood came back fine. no flu. i ate chinese that night. which is greasy and nasty ik. i woke up at 5:15 AM wednesday morning- hot flashes, then chills, started vomiting heavy til about 9 AM, stomach pain right side, back pain in same spot pretty much on my back, kinda in my ribs, and even in my right shoulder (little personal sorry) i then got diarrhea, i slept the rest of the day, woke up, had a little bit more diarrhea, then i got fever and now i am constipated. today i still have bad stomach pain it’s like on the right side. kinda like near the bottom of my ribs. hurts worse when i cough or sneeze, sometimes even when i make weird motions. i’ve had my appendix out. & since blood work and flu was normal it makes me think it’s something else. i just don’t know what it could be. any idea? i had thought it was food poisoning but the fact that my stomach still hurts and stuff today is just odd.. right? and that it hurts in like a certain area? it also hurts with deep breaths. my mom thinks it could possibly be my gallbladder? she had hers out in early 20s? i turn 18 monday? is it a little young for it to be that?",
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8305/los-blood-pressure,Los Blood Pressure,I have had high BP for more than 10 yrs. I've been on medication since but I also have significantly cut salt use and exercise regularly. Lately I've noticed my BP has been as low as 90/55 and I get lightheaded when I stand up suddenly. Should I stop taking medications? I monitor my BP regularly. Please advise. Thank you.,
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/6666/high-blood-pressure,high Blood Pressure,I have had this for 15 yrs its normally very high and I feel fine I have been to countless doctor's who all feel they can get it normal. I'm given countless pills to take and when I do take them I feel tried lifeless and no real need to do anything. The numbers do move when I take the pills but not enough to make a difference. So because I feel so bad I stop taking them which in a few days I am feeling fine again. I have no signs of high blood pressure only numbers on machine I have no problem telling a doctor I have stop taken my pill and why. When I do take them and tell the doctor I feel sick they look at me like its not possible to have these numbers if you are taken your pill. I'm at a lose I have to be able to work and do daily things so I am left with DO I STOP TAKEN THE PILLS AND FEEL GOOD AND RUN THE RISK OF A STROKE OR DO I TAKE THE PILL AND FEEL SICK. HELP I even offer to be put in a hosp. so they can see what I am saying is true. I am so tired of getting these looks like they don't believe me.  LOBrien795@aol,
Sexual Health & STDs,https://messageboards.webmd.com/health-conditions/f/sexual-health-stds/28064/something-doesnt-feel-right,Something doesnt feel right,I received oral sex the other day and when she did it she had a starburst in her mouth. I havent been feeling the same since. My penis have been feeling really irratated lately and im trying to see could that possibly have cause some sort of irratation or something,"Chlamydia , Men's Issues , Gonorrhea"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7855/pediatric-ekg-anomoly-due-to-low-body-fat,Pediatric EKG anomoly due to low body fat?,"Is it possible/common for a pediatric EKG to come back showing left atrial enlargement when the patient has very low body fat?  My husband has Long QT syndrome in his family, so my sons had EKG testing to check for irregularities. My 10 year-old came back showing left atrial enlargement; however, upon seeing a pediatric cardiologist he advised the results are fine and the anomoly was a distortion from the leads due to his low body fat. I just need reassurance and cannot find details about this online. Thanks!",AFib
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7510/far-infrared-sauna-and-icd,Far infrared sauna and ICD !,"I have a severe case of Congestive Heart Failure , and have a implanted defibrillator in my chest ! I want to improve my condition by removing the heavy metals and plastics from my body using , the Far Infrared Sauna to sweat them out of me ! But my Cardiologist tells me no , So I want to know two different things !  !. Can I use the FIRS at low heat and relatively short duration ? 2. Can the ICD be removed from my chest ? so I can use the FIRS . I believe in "" Cause and Cure Medicine"" and not the ""Drug Driven Medicine "" that is the practiced by most doctors today ! The drugs add to the toxic overload and will kill me for sure !",Heart Failure
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7862/heart-attack-risk-with-painkillers-starts-within-a-week-study-article,Heart Attack Risk With Painkillers Starts Within a Week: Study (article),"""Common painkillers such as ibuprofen and naproxen are already known to raise people's risk of a heart attack. Now a new study shows the risk comes within the first week of using the drugs. The study doesn't mean that everyone should avoid taking the pills to treat headaches, ......""     CardioStar*",
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7920/hypertension-and-marijuana-use,Hypertension and Marijuana Use,So just a little about my situation. I am 30 years old and have had high blood pressure since my early 20's. I stopped smoking because of my hypertension but decided i wanted to smoke again. when i did i don't know if it was an anxiety attack that i got or if my blood pressure just went up too high but i felt like i had to take deep breaths and felt discomfort in my chest. it lasted for a few minutes and then went away on its own. I am wondering if marijuana makes my blood pressure go up or if it keeps it down. i have read many different answers from different places i have researched. obviously i don't want to keep smoking if it makes my blood pressure go up. i am currently taking lisinopril for my blood pressure. i have heard that smoking marijuana does make blood pressure go up for a bit after smoking it but after an hour or so it actually lowers blood pressure. marijuana use is not something i proud of but something i enjoy doing on certain occasions. not every day all day. haven't talked to my doctor about it either. i am due to see a cardiologist in a few weeks and i will ask him/ her but in the mean time i wanted some feed back from other people that perhaps have hypertension and smoke marijuana.,High Blood Pressure
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7864/bruised-vein-or-blood-clot,Bruised vein or blood clot?,"I'm wondering if this is a superficial blood clot or just a bruised vein? There is no swelling or warmth around the site, just the vein feels puffy.",
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7954/are-brief-spikes-in-diastolic-blood-pressure-dangerous,Are brief spikes in diastolic blood pressure dangerous?,I have brief spikes in blood pressure due to SVT (supraventricular tachycardia). I've always been told that my condition is not life threatening. But can brief high blood pressure be life threatening?,High Blood Pressure
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/7035/heart-palpitations,Heart Palpitations,"I recently saw my GP, went the ER 2x and saw a cardiologist for shortness of breath and heart palpitations. They did EKGs, I wore a holter monitor and had a stress echo and was told nothing was wrong and that my heart ""just skips beats."" My resting heart rate is in the upper 50's and my blood pressure is low (90/60 range). When my heart rate is in the 50's is when I notice the palpitations the most. The other issue I am having is CHRONIC jaw pain (over 4 months now). It starts in late morning and by afternoon it spreads to my sinuses and head. I still get bothersome palpitations but the shortness of breath has subsided since I doubled my GERD medication. I am looking for ANY words of wisdom about what I can try for this. I have terrible insurance and owe thousands of dollars already and am trying to be fiscally responsible but smart about my health. TIA for your insights!","Heart Failure , Heart Disease"
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8062/coronary-artery-spasm,Coronary Artery Spasm,"I was diagnosed with coronary artery spasms (Printzmetal's angina) almost 2 years ago. My symptoms include severe sharp, stabbing, burning chest pain that can be best described as being stabbed in the back of the heart with a red-hot icepick, constricting chest pressure, lightheadedness/dizziness, and sometimes loss of consciousness. I was forced to take disability retirement, as I have been advised to not drive, climb ladders, etc., due to the chance of passing out. I have applied for SSDI and was declined, I believe due to the lack of knowledge generally available for this ailment, and am awaiting an appeal hearing. My doctors have tried multiple medications in varying dosages with little to no positive results. My current cardiologist is not optimistic that the spasms will stop. Is there anyone else going through similar issues? Are there any support groups for this condition? My wife is usually supportive, but when we discuss financial issues, she gets angry because I am bringing in with retirement less than half what I used to. This is starting to cause stress and a bit of depression. In short, I am looking for a good source of help, advice, and support.",Heart Disease
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/8085/stress-test,Stress Test,"I had a stress test done a few days ago. My bp was 117/78 before starting the test. At the end of my 12 minute test (with 3-minute incline increments on the treadmill) I felt dizzy, lightheaded & had a severe headache. As soon as they got me off the treadmill my bp was 132/44 & it took over 7 minutes before it became normal again ....should I be worried?","Heart Failure , Heart Disease"
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39821/gastroenteritis,gastroenteritis,"Sorry, could not find a good category for a general terminology question like this.  Physicians needs to use various stills to diagnose a situation. Examples: 1) They need to not focus on one particular symptom to the exclusion of others. The process of fixating on a particular symptom is called anchoring. 2) They need to avoid fixating on recent or vivid diagnoses when working on a brand new situation . Getting distracted by a memorable problem is called availability heuristic. My question: Patients can conflate very different conditions together as the same problem. Gastroenteritis and influenza are often perceived by a patient as being the same condition. Skin cancer vs nevi. What is the technical term for when this situation takes place?",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/33425/hiatal-hernia-gerd-or-both,"Hiatal hernia, GERD or both?","I’m a 22 year old female who is overweight in the 190’s but have currently lost a good amount of weight over the past year and am continuously exercising and losing weight. I was born early in the 90’s at 31 weeks and diagnosed with acid reflux a few months after I was born due to failure to gain weight from being unable to keep milk down. I was on zantac as a young child for it as well but it never controlled it very well and often got sick. Stomach pain, heart burn, vomiting and dizziness. I don’t remember the exact age or why I went off of the medication as a kid but somewhere in there I did. I had a few years were it seemed as if I was better but around my early teens I suffered from severe vomiting, acid regurgitation, stomach pains, heartburn and dizziness. I was put back on zantac after they checked my gallbladder out and two-three months later was immediately removed from it as it made my symptoms almost worse. Clearly H2 blockers aren’t for me. I was put on Omeprazole 20mg once a day and bam! Good as new. But as the years went on, I found the food I could tolerate becoming less and less full of variety and in 2014, due to symptoms coming back. Mainly acid constantly in the back of my throat. I compared it to downing a shot of whiskey and lightning it on fire. Not that much fun to be honest. I was upped to 20mg twice a day and that almost immediately fixed me. But again, the foods I could tolerate became less and less till I hit a point I was only eating cheese, bread, graham crackers, skinless chicken breast, low fat turkey and potatoes. I am not kidding. I drank a plain soda from time to time but nothing else too risky or fun. Then this entire year it seemed as if the meds stopped controlling my gerd as well as they did in the beginning. I finally got so dizzy and nauseous I was barely able to function. I was switching off Omeprazole and to Nexium 40mg once a day. Again. Over a month passed but unlike before when my meds were upped, it didn’t fix me. It made them more tolerable but I still felt and feel horrible. Currently on 40mg twice a day. The acid regurgitation is pretty well controlled but I’ve been having stomach pain. My actual stomach. Severe chest pain at times. Sometimes it feels as if food is getting stuck on the way down. Not in my throat but about halfway down my chest, where the front of my bra is. Sometimes it feels as if my stomach is being stabbed or if I haven’t ate in days, even if I ate twenty minutes ago. I get nauseous and dizzy from time to time. Sometimes I swear I’m even having heart palpitations but I have anxiety so it’s hard to say if it’s from that or just nerves from feeling so ill. I get full quite quickly and no matter how little or how slow I eat, I often find my stomach feeling extremely full and like its half in my chest, almost. I get severe stomach pain throughout the day at random times that ranges from uncomfortable to me in the fetal position crying. I’ve had two doctors, my regular doctor and my GI (which I’ve been referred to last month. Saw her. An endoscopy was ordered but cannot get in until late December.) I adore my doctors and trust them immensely but a possible hiatal hernia has been mentioned before and at this stage, I am quote curious. I truly believe with my symptoms I have Gerd and a hiatal hernia or possibly just a hiatal hernia that is causing the gerd. I was premed in College before I took another route in life but I am rather curious. Does it seem like a hiatal hernia, gerd or both? I’ve had surgery mentioned due to H2 blockers not something I’m able to tolerate and I’ve tried five different PPI’s at this point and nothing is controlling it to a point that I am able to work. Employers tend to not look too happy at the prospect of hiring an ill employee who multiple times a day has to lie down due to stomach nausea and pain. Any and all thoughts welcome!  Currently I am taking Nexium 40mg twice a day. Avoiding all trigger foods and beverages and have been for years. Only water is drank. Current diet is plain oatmeal with a banana in the morning. A plain turket sandwich at lunch and a baked potato with salt and another sandwich for dinner. I sleep sitting up or on my left side. I am exercising to lose weight almost every single day. I do not smoke nor drink alcohol and never have. My symptoms are chest pain, severe at times. Stomach pain. Feeling as if food is getting caught in my chest at times. Early satiety, postprandal fullness, feeling as if my stomach is in my chest at times. Sometimes I feel short of breathe after I eat, as if my lungs don’t have enough room to expand properly. Sometimes I get heart flutters/palpitations but again, that might just be anxiety related possibly. Burping for no reason, even after just taking a sip of water. Sometimes my breath smells bad and I have a bad taste in my back of my throat. An ulcer hasn’t been completely ruled out but due to my history with gerd the GI doctor seems to think an ulcer is not the main cause and gerd or a hiatal hernia could be. I cannot get in to get scoped till late December and just wished to get some input till then.",GERD and Heartburn
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39493/blood-in-faeces-and-urine,Blood in faeces and urine,"Hi! I am a healthy 20 year old female- I exercise 6 times a week, eat healthy meals (to balance out my big sweet tooth!) and have a healthy body fat percentage. A couple months ago I noticed that I had some blood in my faeces- I googled it and just put it down to a minor cut/damage in my digestive tract. However this how now occurred twice this month and I noticed I also had blood in my urine on the same day. I am experiencing some minor lower back pain (similar to menstrual back pain). I am now wondering if all of these instances are related and could be a sign of a bigger issue or if sometimes this can randomly occur for no significant medical problem?",
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39464/unusual-colonoscopy-prep,Unusual Colonoscopy prep?,"Hi, I am new to area and in need of a colonoscopy. I am 54, female, and very healthy. I have never had a problem but have had a few colonoscopies as my mother did have colon cancer.I found a doctor that is within my network but he wants to perform a proctoscopy as part of the consult. I was told over the phone that he performs this procedure on all his patients as part of the consult. This gives me great pause as I thought the purpose of the colonoscopy was to screen me for problems. Do you think I am over reacting? Should I find a new doctor, which I am not unwilling to do? I just need some advice a to whether or not this physician is performing unnecessary procedures and putting me at undue risk.Thanks, Jean",
Heart Health,https://messageboards.webmd.com/health-conditions/f/heart-health/6718/controling-high-triglycerides-w-o-medications,Controling high triglycerides w/o medications,My triglycerides are at 265 which are very high..I don't like taking medications. Is there anyway to get it lower & keep it under control w/o having to take medications..,
Digestive Health,https://messageboards.webmd.com/health-conditions/f/digestive-health/39051/blood-streaked-stool,Blood Streaked Stool,"So early last week around Tuesday I noticed that my toilet had blood in it after I had a bowel movement. I have chronic constipation, so I brushed it off as a dry stool that led to a hemorrhoid and went about my day. Well, the next day the same thing happened twice. I noticed that all three times it almost felt like something tore slightly inside of me. The stool itself was the normal brown color that it usually is and it wasn't any smaller than usual. I also haven't had any changes in mood or general feelings of wellbeing. I did sitz baths everyday this past week and last night when I went, all was good. But when I went just a few minutes ago, my stool was streaked with blood. Not as much blood as the last time, but there was still some streaked onto the stool and when I wiped. I felt the same tearing sensation. I am wondering if it is anal fissures or if I need to go get it checked out by a doctor. Again, I feel fine and there aren't any changes to my bowel movements other than the fact that there has been some blood lately. Any advice?","Irritable Bowel Syndrome , Constipation"
